LOC124905335_1	XR_007068557.1_1	1	1	15080	21429	LOC124905335
LOC105378709	XR_947313.4	1	-1	49939845	49942612	LOC105378709
ELAVL4	XM_047448337.1	1	1	49982865	50060268	ELAVL4
ELAVL4	NM_001144776.3	1	1	49982865	50082746	ELAVL4
ELAVL4	XM_011540893.3	1	1	49982865	50082746	ELAVL4
ELAVL4	XM_017000541.2	1	1	49984644	50060268	ELAVL4
ELAVL4	XM_006710411.4	1	1	49984644	50082746	ELAVL4
ELAVL4	XM_017000538.1	1	1	49984644	50082746	ELAVL4
ELAVL4	XM_017000540.2	1	1	49985187	50060268	ELAVL4
ELAVL4	NM_001144775.3	1	1	49985187	50082746	ELAVL4
ELAVL4	XM_011540889.4	1	1	49985187	50082746	ELAVL4
ELAVL4	XM_011540890.3	1	1	49985187	50082746	ELAVL4
ELAVL4	NM_001324216.1	1	1	49987876	50060268	ELAVL4
ELAVL4	NM_001144774.3	1	1	49987876	50082746	ELAVL4
ELAVL4	NM_001324209.2	1	1	49987876	50082746	ELAVL4
ELAVL4	NM_001324212.2	1	1	49987876	50082746	ELAVL4
ELAVL4	NM_021952.5	1	1	49987876	50082746	ELAVL4
ELAVL4	XM_011540895.4	1	1	49987876	50082746	ELAVL4
ELAVL4	XM_024453829.1	1	1	49987876	50082746	ELAVL4
ELAVL4	NM_001324217.2	1	1	49988789	50060268	ELAVL4
ELAVL4	NR_136725.2	1	1	49988789	50060268	ELAVL4
ELAVL4	NM_001294348.2	1	1	49988789	50082746	ELAVL4
ELAVL4	NM_001324213.2	1	1	49988789	50082746	ELAVL4
ELAVL4	NM_001324214.2	1	1	49988789	50082746	ELAVL4
ELAVL4	NM_001324215.2	1	1	49988789	50082746	ELAVL4
ELAVL4	XM_011540894.3	1	1	49988789	50082746	ELAVL4
ELAVL4	XM_024453822.2	1	1	49998731	50082746	ELAVL4
ELAVL4	XM_024453825.1	1	1	49999109	50082746	ELAVL4
ELAVL4-AS1	XR_001738045.2	1	-1	50052648	50054838	ELAVL4-AS1
LOC105378711	XR_947315.4	1	-1	50085058	50137719	LOC105378711
LOC105378710	XR_947314.1	1	1	50136603	50137165	LOC105378710
LINC02808	XR_947321.3	1	-1	50144891	50175363	LINC02808
LINC02808	XR_947320.3	1	-1	50144891	50177295	LINC02808
LINC02808	XR_947317.3	1	-1	50144891	50200072	LINC02808
LINC02808	XR_947318.3	1	-1	50144891	50200072	LINC02808
LINC02808	XR_947319.3	1	-1	50144891	50200072	LINC02808
LINC02808	XR_947322.3	1	-1	50144891	50200072	LINC02808
LINC02808	XR_947323.3	1	-1	50196161	50200072	LINC02808
LINC02808	XR_001737634.2	1	-1	50196856	50200072	LINC02808
DMRTA2	NM_032110.3	1	-1	50297157	50303048	DMRTA2
DMRTA2	XM_011541937.3	1	-1	50297157	50303048	DMRTA2
LOC105378714	XR_007066076.1	1	1	50303151	50304478	LOC105378714
LOC105378714	XR_947325.3	1	1	50303151	50304478	LOC105378714
FAF1	XM_024452736.2	1	-1	50316640	50667982	FAF1
FAF1	XM_024452734.2	1	-1	50316640	50742761	FAF1
FAF1	NM_007051.3	1	-1	50316640	50840146	FAF1
FAF1	XM_047442743.1	1	-1	50316640	50840146	FAF1
FAF1	XM_047442745.1	1	-1	50316640	50840146	FAF1
FAF1-AS1	XR_007066079.1	1	1	50321100	50350768	FAF1-AS1
FAF1-AS1	XR_001737633.3	1	1	50321102	50350768	FAF1-AS1
FAF1-AS1	XR_007066077.1	1	1	50331408	50350768	FAF1-AS1
FAF1-AS1	XR_001737632.3	1	1	50338585	50350768	FAF1-AS1
FAF1-AS1	XR_007066078.1	1	1	50343578	50350768	FAF1-AS1
LOC124904727	XR_007067274.1	1	1	50630212	50630314	LOC124904727
LOC124904176	XM_047437269.1	1	-1	50847761	50849980	LOC124904176
CDKN2C	NM_001262.3	1	1	50848587	50854515	CDKN2C
CDKN2C	NM_078626.3	1	1	50850126	50854515	CDKN2C
MIR4421	NR_039617.1	1	1	50939726	50939794	MIR4421
MIR4421	unassigned_transcript_87	1	1	50939768	50939789	MIR4421
MIR6500	NR_106754.1	1	1	50939907	50939992	MIR6500
MIR6500	unassigned_transcript_88	1	1	50939920	50939943	MIR6500
MIR6500	unassigned_transcript_89	1	1	50939961	50939981	MIR6500
C1orf185	XM_024446528.2	1	1	50982117	51027583	C1orf185
C1orf185	NM_001136508.2	1	1	50982117	51027985	C1orf185
C1orf185	XM_011541282.3	1	1	50982117	51027985	C1orf185
C1orf185	XM_047418192.1	1	1	50982117	51027985	C1orf185
C1orf185	XM_024446525.2	1	1	50982117	51032181	C1orf185
LINC01562	NR_147076.1	1	-1	51075002	51115004	LINC01562
LOC124904818	XR_007067414.1	1	-1	51111161	51111264	LOC124904818
RNF11	NM_014372.5	1	1	51116181	51153351	RNF11
TTC39A	NM_001297666.1	1	-1	51167163	51177866	TTC39A
TTC39A	NM_001297667.1	1	-1	51167163	51177866	TTC39A
TTC39A	XM_011541049.3	1	-1	51167163	51202166	TTC39A
TTC39A	NM_001080494.3	1	-1	51167163	51202171	TTC39A
TTC39A	NM_001297665.1	1	-1	51167163	51202171	TTC39A
TTC39A	XM_011541052.3	1	-1	51167163	51205828	TTC39A
TTC39A	XM_011541054.3	1	-1	51167163	51205828	TTC39A
TTC39A	XM_047449631.1	1	-1	51167163	51206777	TTC39A
TTC39A	XM_047449641.1	1	-1	51167163	51206882	TTC39A
TTC39A	XM_047449632.1	1	-1	51167163	51209476	TTC39A
TTC39A	XM_047449644.1	1	-1	51167163	51209509	TTC39A
TTC39A	NM_001297664.1	1	-1	51167163	51210101	TTC39A
TTC39A	XM_011541051.3	1	-1	51167163	51210101	TTC39A
TTC39A	NM_001297663.2	1	-1	51167163	51210461	TTC39A
TTC39A	XM_011541050.3	1	-1	51167163	51210461	TTC39A
TTC39A	XM_005270644.3	1	-1	51167163	51211223	TTC39A
TTC39A	XM_006710471.3	1	-1	51167163	51211223	TTC39A
TTC39A	XM_011541053.3	1	-1	51167163	51211652	TTC39A
TTC39A	NM_001144832.2	1	-1	51167163	51225015	TTC39A
TTC39A	XM_011541048.3	1	-1	51167163	51225015	TTC39A
LOC124904177	XR_007066082.1	1	1	51174411	51181121	LOC124904177
TTC39A	NM_001297662.2	1	-1	51175443	51210461	TTC39A
TTC39A-AS1	NR_123731.1	1	1	51209553	51211180	TTC39A-AS1
EPS15	NM_001159969.2	1	-1	51234162	51302022	EPS15
EPS15	XM_047449243.1	1	-1	51234162	51339021	EPS15
EPS15	NM_001981.3	1	-1	51234162	51399178	EPS15
EPS15	XM_005270618.4	1	-1	51234162	51399178	EPS15
EPS15	XM_017000615.3	1	-1	51234162	51399178	EPS15
EPS15	XM_017000616.3	1	-1	51234162	51399178	EPS15
EPS15	XM_017000617.3	1	-1	51234162	51399178	EPS15
EPS15	XM_017000618.3	1	-1	51234162	51399178	EPS15
EPS15-AS1	XR_007066080.1	1	1	51398184	51459226	EPS15-AS1
EPS15-AS1	XR_007066081.1	1	1	51398184	51459226	EPS15-AS1
CALR4P	NR_161259.1	1	-1	51441770	51463646	CALR4P
LOC105378719	XR_947339.4	1	-1	51490906	51502468	LOC105378719
OSBPL9	XM_047443916.1	1	1	51497016	51661547	OSBPL9
OSBPL9	NM_001350208.2	1	1	51497016	51669512	OSBPL9
OSBPL9	NM_001350209.2	1	1	51497016	51669512	OSBPL9
OSBPL9	NM_024586.6	1	1	51497016	51669512	OSBPL9
OSBPL9	NM_148906.3	1	1	51497016	51669512	OSBPL9
OSBPL9	NM_148908.4	1	1	51497016	51669512	OSBPL9
OSBPL9	NM_148909.4	1	1	51497016	51669512	OSBPL9
OSBPL9	NR_036662.2	1	1	51497016	51669512	OSBPL9
OSBPL9	XM_006710318.3	1	1	51497016	51669512	OSBPL9
OSBPL9	XM_011540599.3	1	1	51497016	51669512	OSBPL9
OSBPL9	XM_011540600.3	1	1	51497016	51669512	OSBPL9
OSBPL9	XM_011540601.3	1	1	51497016	51669512	OSBPL9
OSBPL9	XM_017000218.2	1	1	51497016	51669512	OSBPL9
OSBPL9	XM_047443893.1	1	1	51520747	51669512	OSBPL9
OSBPL9	XM_047443896.1	1	1	51520747	51669512	OSBPL9
OSBPL9	XM_047443906.1	1	1	51531910	51669512	OSBPL9
LOC124900447	XR_007067401.1	1	-1	51605065	51605186	LOC124900447
OSBPL9	XM_047443908.1	1	1	51607446	51669512	OSBPL9
OSBPL9	XM_011540604.3	1	1	51609890	51669512	OSBPL9
OSBPL9	XM_017000221.3	1	1	51609909	51669512	OSBPL9
OSBPL9	NM_001330580.2	1	1	51610141	51669512	OSBPL9
OSBPL9	NM_001350210.2	1	1	51610141	51669512	OSBPL9
OSBPL9	NM_148904.4	1	1	51610141	51669512	OSBPL9
OSBPL9	NM_148905.4	1	1	51610141	51669512	OSBPL9
OSBPL9	NM_148907.3	1	1	51610141	51669512	OSBPL9
OSBPL9	XM_006710320.4	1	1	51610141	51669512	OSBPL9
OSBPL9	XM_006710321.3	1	1	51610141	51669512	OSBPL9
OSBPL9	XM_047443899.1	1	1	51610141	51669512	OSBPL9
NRDC	NM_001242361.2	1	-1	51669503	51758923	NRDC
NRDC	NM_001101662.2	1	-1	51669503	51759610	NRDC
NRDC	NM_002525.3	1	-1	51669503	51759610	NRDC
MIR761	NR_031580.1	1	-1	51716720	51716778	MIR761
MIR761	unassigned_transcript_90	1	-1	51716751	51716772	MIR761
RAB3B	XM_017001958.2	1	-1	51789104	51858425	RAB3B
RAB3B	NM_002867.4	1	-1	51789104	51872214	RAB3B
TXNDC12	NM_015913.4	1	-1	51901645	51936696	TXNDC12
TXNDC12	NR_046405.1	1	-1	51913609	51937676	TXNDC12
TXNDC12	NR_046406.1	1	-1	51913609	51937676	TXNDC12
KTI12	NM_138417.3	1	-1	51913615	51915323	KTI12
TXNDC12-AS1	NR_126385.1	1	1	51932425	51934189	TXNDC12-AS1
BTF3L4	NM_001136497.3	1	1	51937800	51972197	BTF3L4
BTF3L4	NM_001243767.2	1	1	51937800	51972197	BTF3L4
BTF3L4	NM_152265.5	1	1	51937800	51972197	BTF3L4
LOC107984956	XM_047439476.1	1	1	52021223	52042288	LOC107984956
ZFYVE9	NM_004799.4	1	1	52023594	52228099	ZFYVE9
ZFYVE9	NM_007324.5	1	1	52023594	52228099	ZFYVE9
ZFYVE9	XM_047434682.1	1	1	52080827	52190691	ZFYVE9
ZFYVE9	XM_047434674.1	1	1	52080828	52228099	ZFYVE9
ZFYVE9	XM_011542437.3	1	1	52080829	52228099	ZFYVE9
CC2D1B	NM_001330585.2	1	-1	52232062	52247670	CC2D1B
CC2D1B	NM_032449.3	1	-1	52232062	52247670	CC2D1B
ORC1	XM_011541527.4	1	-1	52254294	52275268	ORC1
ORC1	NM_001190818.2	1	-1	52254294	52285892	ORC1
ORC1	NM_001190819.2	1	-1	52254294	52285892	ORC1
ORC1	NM_004153.4	1	-1	52254294	52285892	ORC1
ORC1	XM_017001388.3	1	-1	52254294	52285892	ORC1
ORC1	XM_047421680.1	1	-1	52254294	52285892	ORC1
ORC1	XM_047421674.1	1	-1	52254294	52290972	ORC1
PRPF38A	NM_032864.4	1	1	52286071	52302304	PRPF38A
TUT4	XM_047416428.1	1	-1	52304743	52361487	TUT4
TUT4	NM_015269.2	1	-1	52304743	52434558	TUT4
TUT4	NM_001009881.3	1	-1	52304743	52434560	TUT4
TUT4	XM_005270676.3	1	-1	52304743	52434560	TUT4
TUT4	XM_005270679.3	1	-1	52304743	52434560	TUT4
TUT4	XM_005270680.4	1	-1	52304743	52434560	TUT4
TUT4	XM_005270681.3	1	-1	52304743	52434560	TUT4
TUT4	XM_005270682.3	1	-1	52304743	52434560	TUT4
TUT4	XM_011541099.2	1	-1	52304743	52434560	TUT4
TUT4	XM_017000803.2	1	-1	52304743	52434560	TUT4
TUT4	XM_017000805.3	1	-1	52304743	52434560	TUT4
TUT4	XM_017000806.2	1	-1	52304743	52434560	TUT4
TUT4	XM_017000807.3	1	-1	52304743	52434560	TUT4
TUT4	XM_017000808.2	1	-1	52304743	52434560	TUT4
TUT4	XM_017000810.3	1	-1	52304743	52434560	TUT4
TUT4	XM_047416329.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416330.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416332.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416334.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416339.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416340.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416347.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416349.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416350.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416351.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416355.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416364.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416369.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416371.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416380.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416381.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416388.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416389.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416392.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416394.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416398.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416406.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416409.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416411.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416413.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416416.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416417.1	1	-1	52304743	52434560	TUT4
TUT4	XM_047416421.1	1	-1	52304743	52434560	TUT4
TUT4	XM_005270678.3	1	-1	52304743	52434931	TUT4
TUT4	XM_011541097.2	1	-1	52304743	52434931	TUT4
TUT4	XM_017000804.3	1	-1	52304743	52434931	TUT4
TUT4	XM_047416324.1	1	-1	52304743	52434931	TUT4
TUT4	XM_047416325.1	1	-1	52304743	52434931	TUT4
TUT4	XM_047416326.1	1	-1	52304743	52434931	TUT4
TUT4	XM_047416327.1	1	-1	52304743	52434931	TUT4
TUT4	XM_017000818.2	1	-1	52344710	52434560	TUT4
LOC105378723	XR_001738048.2	1	1	52412850	52434305	LOC105378723
LOC105378723	XR_007066083.1	1	1	52412850	52434305	LOC105378723
GPX7	NM_015696.5	1	1	52483842	52490521	GPX7
GPX7	XM_047418560.1	1	1	52483842	52490521	GPX7
GPX7	XM_047418564.1	1	1	52485091	52490521	GPX7
LOC124904178	XR_007066085.1	1	-1	52510243	52512743	LOC124904178
LOC124904178	XR_007066086.1	1	-1	52510243	52514472	LOC124904178
LOC124904178	XR_007066084.1	1	-1	52510243	52514977	LOC124904178
SHISAL2A	XM_011541377.3	1	1	52514310	52538613	SHISAL2A
SHISAL2A	XM_011541378.3	1	1	52514310	52538613	SHISAL2A
SHISAL2A	XR_946636.3	1	1	52514310	52550659	SHISAL2A
SHISAL2A	XR_007059587.1	1	1	52514310	52551222	SHISAL2A
SHISAL2A	XR_946635.3	1	1	52514310	52551222	SHISAL2A
SHISAL2A	NM_001042693.3	1	1	52514690	52538613	SHISAL2A
SHISAL2A	NR_135157.2	1	1	52514690	52550659	SHISAL2A
SHISAL2A	XR_007059593.1	1	1	52514690	52550659	SHISAL2A
SHISAL2A	NR_135156.2	1	1	52514690	52551222	SHISAL2A
SHISAL2A	XR_946637.2	1	1	52514690	52551222	SHISAL2A
SHISAL2A	XR_946639.3	1	1	52514690	52551222	SHISAL2A
COA7	NM_023077.3	1	-1	52566007	52579888	COA7
ZYG11B	XM_017002336.3	1	1	52607957	52687056	ZYG11B
ZYG11B	NM_024646.3	1	1	52607957	52708870	ZYG11B
ZYG11B	XM_006710898.5	1	1	52635945	52708870	ZYG11B
ZYG11A	XM_011541488.2	1	1	52724272	52749099	ZYG11A
ZYG11A	XM_011541487.3	1	1	52724272	52753619	ZYG11A
ZYG11A	XM_011541486.2	1	1	52724272	52763073	ZYG11A
ZYG11A	NM_001004339.3	1	1	52724272	52776522	ZYG11A
ZYG11A	NM_001307931.2	1	1	52724272	52776522	ZYG11A
ZYG11A	XM_011541480.4	1	1	52724272	52776522	ZYG11A
ZYG11A	XM_011541481.4	1	1	52724272	52776522	ZYG11A
ZYG11A	XM_011541482.4	1	1	52724272	52776522	ZYG11A
ZYG11A	XM_011541483.4	1	1	52724272	52776522	ZYG11A
ECHDC2	XM_047424333.1	1	-1	52777434	52803060	ECHDC2
ECHDC2	XM_047424373.1	1	-1	52777434	52803060	ECHDC2
ECHDC2	XM_047424375.1	1	-1	52777434	52803060	ECHDC2
ECHDC2	NM_001198961.2	1	-1	52777434	52803256	ECHDC2
ECHDC2	NM_001319958.2	1	-1	52777434	52803256	ECHDC2
ECHDC2	NM_018281.4	1	-1	52777434	52803256	ECHDC2
ECHDC2	XM_024448153.2	1	-1	52777434	52803256	ECHDC2
ECHDC2	XM_024448159.2	1	-1	52777434	52803256	ECHDC2
ECHDC2	XM_024448160.2	1	-1	52777434	52803256	ECHDC2
ECHDC2	XM_024448161.2	1	-1	52777434	52803256	ECHDC2
ECHDC2	XM_047424335.1	1	-1	52777434	52803256	ECHDC2
ECHDC2	XM_047424344.1	1	-1	52777434	52803256	ECHDC2
ECHDC2	XM_047424372.1	1	-1	52777434	52803256	ECHDC2
ECHDC2	XM_047424374.1	1	-1	52777434	52803256	ECHDC2
ECHDC2	XM_047424376.1	1	-1	52777434	52803256	ECHDC2
ECHDC2	XM_047424379.1	1	-1	52777434	52803256	ECHDC2
ECHDC2	NM_001198962.1	1	-1	52777434	52803290	ECHDC2
ECHDC2	XM_047424331.1	1	-1	52780137	52803256	ECHDC2
ECHDC2	XR_002957013.2	1	-1	52786336	52803256	ECHDC2
ECHDC2	XM_047424378.1	1	-1	52786597	52803256	ECHDC2
SCP2	NM_001007098.3	1	1	52808787	52875752	SCP2
SCP2	NM_001330587.2	1	1	52808787	52875752	SCP2
SCP2	XM_047427508.1	1	1	52808787	52887616	SCP2
SCP2	XM_011541935.3	1	1	52808787	52889422	SCP2
SCP2	XM_047427506.1	1	1	52808787	52889422	SCP2
SCP2	XM_047427507.1	1	1	52808787	52889535	SCP2
SCP2	XM_047427504.1	1	1	52808787	52933114	SCP2
SCP2	NM_001193599.2	1	1	52808787	52933201	SCP2
SCP2	NM_001193600.2	1	1	52808787	52933201	SCP2
SCP2	NM_001193617.2	1	1	52808787	52933201	SCP2
SCP2	NM_002979.5	1	1	52808787	52933201	SCP2
SCP2	XM_005271103.5	1	1	52808787	52933201	SCP2
SCP2	NM_001007099.3	1	1	52896442	52933201	SCP2
SCP2	NM_001007100.3	1	1	52896442	52933201	SCP2
SCP2	NM_001007250.3	1	1	52896442	52933201	SCP2
PODN	NM_001199080.4	1	1	52943715	52966995	PODN
PODN	NM_001199081.3	1	1	52943715	52966996	PODN
PODN	NM_153703.5	1	1	52943715	52966996	PODN
PODN	XM_005270457.4	1	1	52943715	52966996	PODN
PODN	XR_001736973.3	1	1	52943715	52966996	PODN
PODN	XM_011540677.3	1	1	52956127	52966996	PODN
SLC1A7	XM_011542002.3	1	-1	52968685	52974600	SLC1A7
SLC1A7	XM_047428531.1	1	-1	52968685	52987161	SLC1A7
SLC1A7	NM_001287595.2	1	-1	52968685	53024057	SLC1A7
SLC1A7	NM_001287597.2	1	-1	52968685	53024057	SLC1A7
SLC1A7	NM_006671.6	1	-1	52968685	53024057	SLC1A7
SLC1A7	NR_109858.2	1	-1	52968685	53024057	SLC1A7
SLC1A7	NM_001287596.2	1	-1	52989347	53024057	SLC1A7
LOC105379783	XR_007066089.1	1	1	52996248	53000040	LOC105379783
LOC105379783	XR_007066088.1	1	1	52996471	53000040	LOC105379783
LOC105378724	XR_947347.2	1	1	53061904	53072889	LOC105378724
LOC105378724	XR_947346.2	1	1	53064003	53072889	LOC105378724
LOC105378724	XR_947348.2	1	1	53071986	53072889	LOC105378724
CPT2	NM_000098.3	1	1	53078266	53095633	CPT2
CPT2	NM_001330589.2	1	1	53078266	53095633	CPT2
CZIB	NM_001304759.2	1	-1	53095535	53102070	CZIB
CZIB	NM_001304760.2	1	-1	53095535	53102070	CZIB
CZIB	NM_017887.3	1	-1	53095535	53102070	CZIB
CZIB	NR_130897.2	1	-1	53101237	53102070	CZIB
MAGOH	NM_002370.4	1	-1	53108347	53119981	MAGOH
MAGOH-DT	NR_038953.1	1	1	53120073	53124246	MAGOH-DT
LRP8	NM_001018054.3	1	-1	53123827	53210280	LRP8
LRP8	NM_004631.5	1	-1	53123827	53210280	LRP8
LRP8	NM_017522.5	1	-1	53123827	53210280	LRP8
LRP8	NM_033300.4	1	-1	53123827	53210280	LRP8
LOC105378728	XR_007066091.1	1	1	53132363	53152306	LOC105378728
LOC105378728	XR_947355.3	1	1	53132363	53152306	LOC105378728
LOC105378728	XR_947358.3	1	1	53136645	53147350	LOC105378728
LOC105378726	XR_007066090.1	1	1	53172722	53191666	LOC105378726
LRP8-DT	NR_131923.1	1	1	53210443	53218718	LRP8-DT
LOC105378731	XR_007066092.1	1	-1	53214439	53228439	LOC105378731
LOC105378731	XR_001738057.2	1	-1	53214710	53228439	LOC105378731
LOC105378731	XR_007066093.1	1	-1	53214710	53228439	LOC105378731
LINC02812	XR_001738058.2	1	-1	53246071	53250367	LINC02812
SLC25A3P1	NR_002314.3	1	-1	53320608	53322258	SLC25A3P1
LOC105378733	XR_947371.2	1	1	53321874	53327631	LOC105378733
DMRTB1	NM_033067.3	1	1	53341642	53349731	DMRTB1
GLIS1	NM_147193.4	1	-1	53388327	53617054	GLIS1
GLIS1	NM_001390837.1	1	-1	53388327	53621573	GLIS1
GLIS1	NM_001367484.1	1	-1	53388327	53622016	GLIS1
GLIS1	NM_001390836.1	1	-1	53388327	53622016	GLIS1
GLIS1	NM_001390838.1	1	-1	53388327	53622016	GLIS1
GLIS1	XM_017000409.2	1	-1	53388327	53622016	GLIS1
GLIS1	XM_017000411.2	1	-1	53388327	53622016	GLIS1
GLIS1	XM_047447071.1	1	-1	53388327	53622016	GLIS1
GLIS1	XM_047447085.1	1	-1	53392241	53621573	GLIS1
GLIS1	XM_047447086.1	1	-1	53392241	53622016	GLIS1
GLIS1	XM_017000412.2	1	-1	53459754	53621308	GLIS1
LOC124904179	XR_007066094.1	1	-1	53641115	53644867	LOC124904179
NDC1	XM_011541766.3	1	-1	53648324	53720986	NDC1
NDC1	NM_001168551.2	1	-1	53648324	53721147	NDC1
NDC1	NM_018087.5	1	-1	53648324	53721147	NDC1
NDC1	NR_033142.2	1	-1	53648324	53721147	NDC1
LOC124900439	XR_007067395.1	1	-1	53653864	53653999	LOC124900439
YIPF1	NM_018982.5	1	-1	53734613	53772679	YIPF1
YIPF1	NR_036639.2	1	-1	53734613	53772679	YIPF1
YIPF1	NR_036640.2	1	-1	53734613	53772679	YIPF1
YIPF1	NR_135075.2	1	-1	53734613	53772679	YIPF1
DIO1	NM_000792.7	1	1	53777070	53793996	DIO1
DIO1	NM_001039715.3	1	1	53777070	53793996	DIO1
DIO1	NM_001039716.3	1	1	53777070	53793996	DIO1
DIO1	NM_001324316.2	1	1	53777070	53793996	DIO1
DIO1	NM_213593.5	1	1	53777070	53793996	DIO1
DIO1	NR_136692.2	1	1	53777070	53793996	DIO1
DIO1	NR_136693.2	1	1	53777070	53793996	DIO1
LOC124904180	XR_007066095.1	1	-1	53779441	53789607	LOC124904180
HSPB11	XM_047422520.1	1	-1	53794486	53828607	HSPB11
HSPB11	XM_047422521.1	1	-1	53794486	53828607	HSPB11
HSPB11	XM_047422519.1	1	-1	53797971	53829213	HSPB11
HSPB11	NM_001382261.1	1	-1	53799483	53828607	HSPB11
LOC124904181	XR_007066096.1	1	1	53801337	53804493	LOC124904181
HSPB11	NM_001382250.1	1	-1	53804471	53828607	HSPB11
HSPB11	NM_001382252.1	1	-1	53804471	53828607	HSPB11
HSPB11	NM_001382253.1	1	-1	53804471	53828607	HSPB11
HSPB11	NM_001382254.1	1	-1	53804471	53828607	HSPB11
HSPB11	NM_016126.4	1	-1	53804471	53828607	HSPB11
HSPB11	NR_133632.2	1	-1	53804471	53828607	HSPB11
HSPB11	NR_133633.2	1	-1	53804471	53828607	HSPB11
HSPB11	NR_167993.1	1	-1	53804471	53828607	HSPB11
HSPB11	NR_167994.1	1	-1	53804471	53828607	HSPB11
HSPB11	NR_167995.1	1	-1	53804471	53828607	HSPB11
HSPB11	NM_001316935.2	1	-1	53804471	53829213	HSPB11
HSPB11	NM_001382249.1	1	-1	53804471	53829213	HSPB11
HSPB11	NM_001382251.1	1	-1	53804471	53829213	HSPB11
HSPB11	NR_167989.1	1	-1	53804471	53829213	HSPB11
HSPB11	NR_167990.1	1	-1	53804471	53829213	HSPB11
HSPB11	NR_167991.1	1	-1	53804471	53829213	HSPB11
HSPB11	NR_167992.1	1	-1	53804471	53829213	HSPB11
LRRC42	NM_001256409.2	1	1	53829258	53851077	LRRC42
LRRC42	NM_052940.5	1	1	53829258	53851077	LRRC42
LRRC42	XM_006710328.5	1	1	53829258	53851077	LRRC42
LDLRAD1	NM_001010978.4	1	-1	53890196	53901083	LDLRAD1
LDLRAD1	NM_001276392.2	1	-1	53890196	53901083	LDLRAD1
LDLRAD1	NM_001276393.2	1	-1	53890196	53901083	LDLRAD1
LDLRAD1	NM_001276394.2	1	-1	53890196	53901083	LDLRAD1
LDLRAD1	NM_001276395.2	1	-1	53890196	53901083	LDLRAD1
LDLRAD1	XM_011541446.2	1	-1	53890196	53901083	LDLRAD1
LDLRAD1	XM_017001264.2	1	-1	53890196	53901083	LDLRAD1
TMEM59	NM_001305043.2	1	-1	53909583	53936107	TMEM59
TMEM59	NM_001305050.2	1	-1	53909583	53936107	TMEM59
TMEM59	NM_004872.5	1	-1	53909583	53936107	TMEM59
TMEM59	NM_001305049.1	1	-1	53909583	53936476	TMEM59
TMEM59	NM_001305051.1	1	-1	53909583	53936476	TMEM59
TMEM59	NM_001305052.1	1	-1	53909583	53936476	TMEM59
TMEM59	NM_001305066.2	1	-1	53928386	53936107	TMEM59
TCEANC2	NM_153035.3	1	1	53936511	53988985	TCEANC2
TCEANC2	NR_130900.2	1	1	53936511	53995423	TCEANC2
MIR4781	NR_039942.1	1	1	53936982	53937057	MIR4781
MIR4781	unassigned_transcript_91	1	1	53936994	53937014	MIR4781
MIR4781	unassigned_transcript_92	1	1	53937027	53937048	MIR4781
CDCP2	NM_001353655.3	1	-1	54015559	54035905	CDCP2
CDCP2	NM_201546.5	1	-1	54021903	54035905	CDCP2
CYB5RL	NM_001031672.4	1	-1	54052528	54082904	CYB5RL
CYB5RL	NM_001353353.2	1	-1	54052528	54082904	CYB5RL
CYB5RL	NM_001353354.2	1	-1	54052528	54082904	CYB5RL
CYB5RL	NR_148414.2	1	-1	54069038	54082904	CYB5RL
CYB5RL	NM_001353356.2	1	-1	54073440	54082904	CYB5RL
MRPL37	NM_016491.4	1	1	54083041	54101264	MRPL37
MRPL37	NM_001330602.1	1	1	54083041	54108374	MRPL37
SSBP3	XM_017000898.3	1	-1	54108317	54218707	SSBP3
SSBP3	XM_047416692.1	1	-1	54108317	54242038	SSBP3
SSBP3	XM_047416693.1	1	-1	54108317	54242038	SSBP3
SSBP3	XM_047416695.1	1	-1	54108317	54242038	SSBP3
SSBP3	XM_017000897.3	1	-1	54108317	54288125	SSBP3
SSBP3	XM_047416697.1	1	-1	54108317	54288194	SSBP3
SSBP3	NM_001009955.4	1	-1	54108317	54289259	SSBP3
