SEPTIN14P6	NR_109817.1	6	-1	2935	3070	SEPTIN14P6	transcript
DDR1	XM_054356374.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356366.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356369.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356370.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356358.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387901.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387911.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356373.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387912.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387899.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356359.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356362.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356364.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356363.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356361.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356367.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356376.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387897.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387915.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387894.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387918.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356372.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387910.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387892.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387900.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001387905.1	6	1	30747591	30764828	DDR1	mRNA
DDR1	NM_001297652.2	6	1	30747591	30764828	DDR1	mRNA
DDR1	XM_054356368.1	6	1	30747826	30764828	DDR1	mRNA
DDR1	NM_001387917.1	6	1	30748564	30764828	DDR1	mRNA
DDR1	NM_001387903.1	6	1	30748740	30764828	DDR1	mRNA
DDR1	NM_001387895.1	6	1	30748740	30764828	DDR1	mRNA
DDR1	NM_001954.5	6	1	30748740	30764828	DDR1	mRNA
DDR1	NM_001387902.1	6	1	30748740	30764828	DDR1	mRNA
DDR1	NM_001387914.1	6	1	30748740	30764828	DDR1	mRNA
DDR1	NM_001387904.1	6	1	30748740	30764828	DDR1	mRNA
DDR1	NM_001387898.1	6	1	30748740	30764828	DDR1	mRNA
DDR1	NM_001387907.1	6	1	30748740	30764828	DDR1	mRNA
DDR1	NM_001387913.1	6	1	30748740	30764828	DDR1	mRNA
DDR1	XM_054356360.1	6	1	30749175	30764828	DDR1	mRNA
DDR1	NM_001410869.1	6	1	30749175	30764828	DDR1	mRNA
DDR1	NM_013993.3	6	1	30749175	30764828	DDR1	mRNA
DDR1	NM_001387916.1	6	1	30749175	30764828	DDR1	mRNA
DDR1	NM_013994.3	6	1	30749175	30764828	DDR1	mRNA
DDR1	NM_001297654.2	6	1	30749175	30764828	DDR1	mRNA
DDR1	NM_001387906.1	6	1	30749175	30764828	DDR1	mRNA
DDR1	NM_001297653.2	6	1	30749175	30764828	DDR1	mRNA
DDR1	NM_001202523.3	6	1	30749636	30764825	DDR1	mRNA
DDR1	NM_001387896.1	6	1	30749940	30764828	DDR1	mRNA
DDR1	NM_001202521.1	6	1	30753344	30764828	DDR1	mRNA
DDR1	NM_001202522.1	6	1	30753344	30764828	DDR1	mRNA
MIR4640	NR_039783.1	6	1	30755539	30755628	MIR4640	primary_transcript
MIR4640	unassigned_transcript_1176	6	1	30755547	30755569	MIR4640	miRNA
MIR4640	unassigned_transcript_1177	6	1	30755605	30755626	MIR4640	miRNA
GTF2H4	NM_001517.5	6	1	30772873	30778772	GTF2H4	mRNA
VARS2	NM_001167734.2	6	1	30778904	30791138	VARS2	mRNA
VARS2	NM_020442.6	6	1	30778904	30791138	VARS2	mRNA
VARS2	NM_001167733.3	6	1	30778904	30791138	VARS2	mRNA
SFTA2	NM_205854.3	6	-1	30796017	30796834	SFTA2	mRNA
LOC124901299	XM_047444763.1	6	1	30801710	30803575	LOC124901299	mRNA
LOC124901299	XM_047444764.1	6	1	30801710	30803575	LOC124901299	mRNA
LOC124901299	XM_047444766.1	6	1	30801710	30803575	LOC124901299	mRNA
LOC124901299	XM_047444765.1	6	1	30801710	30803575	LOC124901299	mRNA
MUCL3	XM_054354331.1	6	1	30805643	30818888	MUCL3	mRNA
MUCL3	NM_080870.4	6	1	30805643	30818888	MUCL3	mRNA
HCG21	NR_138040.1	6	-1	30810647	30819529	HCG21	lnc_RNA
MUC21	NM_001322370.2	6	1	30848372	30854562	MUC21	mRNA
MUC21	NM_001322371.2	6	1	30848372	30854562	MUC21	mRNA
MUC21	NR_130720.3	6	1	30848382	30854562	MUC21	transcript
MUC21	NM_001010909.5	6	1	30848382	30854562	MUC21	mRNA
MUC22	NM_001198815.1	6	1	30870616	30900408	MUC22	mRNA
MUC22	NM_001322469.1	6	1	30870616	30900408	MUC22	mRNA
MUC22	NM_001318484.1	6	1	30870616	30900408	MUC22	mRNA
MUC22	NM_001395414.1	6	1	30875139	30900408	MUC22	mRNA
HCG22	NR_003948.3	6	1	30921184	30927585	HCG22	lnc_RNA
HCG22	NR_145427.2	6	1	30921184	30927585	HCG22	lnc_RNA
C6orf15	NM_014070.3	6	-1	30978951	30980303	C6orf15	mRNA
PSORS1C1	NM_014068.3	6	1	30982528	31007786	PSORS1C1	mRNA
CDSN	NM_001264.5	6	-1	30982815	30988170	CDSN	mRNA
PSORS1C2	NM_014069.3	6	-1	31005228	31006760	PSORS1C2	mRNA
CCHCR1	XM_054355686.1	6	-1	31010125	31025917	CCHCR1	mRNA
CCHCR1	NM_001394649.1	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	NM_001394647.1	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	NM_001394648.1	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	NM_019052.4	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	XM_054355696.1	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	NM_001394644.1	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	XM_054355695.1	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	NM_001394646.1	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	NM_001394642.1	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	XM_054355687.1	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	NM_001394643.1	6	-1	31010125	31025881	CCHCR1	mRNA
CCHCR1	XM_054355697.1	6	-1	31010125	31025878	CCHCR1	mRNA
CCHCR1	XM_054355690.1	6	-1	31010125	31025878	CCHCR1	mRNA
CCHCR1	XM_054355685.1	6	-1	31010125	31025878	CCHCR1	mRNA
CCHCR1	XM_054355688.1	6	-1	31010125	31025878	CCHCR1	mRNA
CCHCR1	XM_054355693.1	6	-1	31010125	31025878	CCHCR1	mRNA
CCHCR1	XM_054355692.1	6	-1	31010125	31025878	CCHCR1	mRNA
CCHCR1	XM_054355689.1	6	-1	31010125	31025878	CCHCR1	mRNA
CCHCR1	NM_001105563.3	6	-1	31010125	31025486	CCHCR1	mRNA
CCHCR1	NM_001105564.2	6	-1	31010125	31025486	CCHCR1	mRNA
CCHCR1	XM_054355691.1	6	-1	31010125	31025486	CCHCR1	mRNA
CCHCR1	XM_054355694.1	6	-1	31010125	31025486	CCHCR1	mRNA
CCHCR1	NM_001394641.1	6	-1	31010125	31025486	CCHCR1	mRNA
CCHCR1	XM_054355700.1	6	-1	31010125	31024624	CCHCR1	mRNA
CCHCR1	XM_054355699.1	6	-1	31012571	31025881	CCHCR1	mRNA
CCHCR1	XM_054355698.1	6	-1	31012571	31025486	CCHCR1	mRNA
TCF19	NR_199382.1	6	1	31026273	31031895	TCF19	transcript
TCF19	NM_001438628.1	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_001438632.1	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_001438630.1	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_007109.3	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_001438633.1	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_001438636.1	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_001318908.2	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_001438631.1	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_001438635.1	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_001438629.1	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_001077511.2	6	1	31026273	31031895	TCF19	mRNA
TCF19	NM_001438634.1	6	1	31026273	31031895	TCF19	mRNA
TCF19	XM_054356274.1	6	1	31026273	31029908	TCF19	mRNA
POU5F1	NM_002701.6	6	-1	31032017	31038380	POU5F1	mRNA
POU5F1	NM_001173531.3	6	-1	31032017	31034865	POU5F1	mRNA
POU5F1	NM_203289.6	6	-1	31032017	31034865	POU5F1	mRNA
POU5F1	NM_001285987.1	6	-1	31032017	31034865	POU5F1	mRNA
PSORS1C3	NR_152835.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152831.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152832.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152839.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_026816.2	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152836.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152830.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152837.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152828.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152833.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152838.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152829.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
PSORS1C3	NR_152834.1	6	-1	31041432	31054021	PSORS1C3	lnc_RNA
HCG27	NR_026791.1	6	1	31065456	31071661	HCG27	lnc_RNA
HLA-C	NM_001243042.1	6	-1	31134915	31138292	HLA-C	mRNA
HLA-C	NM_002117.6	6	-1	31134915	31138246	HLA-C	mRNA
LINC02571	NR_149115.1	6	-1	31160026	31167745	LINC02571	lnc_RNA
HLA-B	NM_005514.8	6	-1	31209767	31213072	HLA-B	mRNA
LOC124901300	XR_007076696.1	6	1	31241127	31243728	LOC124901300	lnc_RNA
MICA-AS1	NR_148222.1	6	-1	31250185	31256356	MICA-AS1	lnc_RNA
MICA-AS1	NR_148223.1	6	-1	31250185	31254398	MICA-AS1	lnc_RNA
MICA	NM_001289152.2	6	1	31256597	31271201	MICA	mRNA
MICA	NM_001289153.2	6	1	31256597	31271201	MICA	mRNA
MICA	NM_001289154.2	6	1	31256597	31271201	MICA	mRNA
MICA	NM_001177519.3	6	1	31259481	31271201	MICA	mRNA
LINC01149	NR_144465.1	6	1	31297768	31303073	LINC01149	lnc_RNA
LOC124906562	XR_007076697.1	6	-1	31314795	31319579	LOC124906562	lnc_RNA
HCP5	NR_040662.1	6	1	31316305	31318934	HCP5	lnc_RNA
HCG26	NR_002812.3	6	1	31324354	31325533	HCG26	lnc_RNA
MICB-DT	NR_149132.1	6	-1	31333047	31347902	MICB-DT	lnc_RNA
MICB	XM_054355464.1	6	1	31345743	31364224	MICB	mRNA
MICB	NM_001289160.2	6	1	31348026	31364224	MICB	mRNA
MICB	NM_005931.5	6	1	31351252	31364224	MICB	mRNA
MICB	NM_001289161.2	6	1	31351252	31364224	MICB	mRNA
MCCD1	NM_001011700.3	6	1	31382058	31383328	MCCD1	mRNA
ATP6V1G2-DDX39B	NR_037853.1	6	-1	31383315	31399936	ATP6V1G2-DDX39B	lnc_RNA
DDX39B	NR_037852.2	6	-1	31383322	31395095	DDX39B	transcript
DDX39B	NM_080598.6	6	-1	31383322	31395095	DDX39B	mRNA
DDX39B	NM_004640.7	6	-1	31383322	31395095	DDX39B	mRNA
SNORD117	NR_003140.1	6	-1	31389469	31389544	SNORD117	snoRNA
SNORD84	NR_003065.1	6	-1	31394193	31394270	SNORD84	snoRNA
DDX39B-AS1	NR_133674.1	6	1	31395396	31396230	DDX39B-AS1	lnc_RNA
DDX39B-AS1	NR_133675.1	6	1	31395396	31396230	DDX39B-AS1	lnc_RNA
ATP6V1G2	NM_138282.3	6	-1	31397536	31399830	ATP6V1G2	mRNA
ATP6V1G2	NM_001204078.2	6	-1	31397536	31399696	ATP6V1G2	mRNA
ATP6V1G2	NM_130463.4	6	-1	31397536	31399696	ATP6V1G2	mRNA
NFKBIL1	NM_001144962.2	6	1	31399939	31411908	NFKBIL1	mRNA
NFKBIL1	NM_001144963.2	6	1	31399939	31411908	NFKBIL1	mRNA
NFKBIL1	NM_005007.4	6	1	31400695	31411908	NFKBIL1	mRNA
NFKBIL1	NM_001144961.2	6	1	31400695	31411908	NFKBIL1	mRNA
LOC100287329	NR_149045.1	6	-1	31412650	31425753	LOC100287329	lnc_RNA
LTA	XM_054355431.1	6	1	31424599	31427376	LTA	mRNA
LTA	XM_054355432.1	6	1	31424599	31427376	LTA	mRNA
LTA	NM_001159740.2	6	1	31425149	31427376	LTA	mRNA
LTA	NM_000595.4	6	1	31425339	31427376	LTA	mRNA
TNF	NM_000594.4	6	1	31428617	31431388	TNF	mRNA
LTB	NM_009588.1	6	-1	31433610	31435477	LTB	mRNA
LTB	NM_002341.2	6	-1	31433610	31435476	LTB	mRNA
LST1	NR_029461.2	6	1	31439327	31441957	LST1	transcript
LST1	NR_029462.2	6	1	31439327	31441957	LST1	transcript
LST1	XM_054356412.1	6	1	31439327	31441957	LST1	mRNA
LST1	NM_205839.3	6	1	31439327	31441957	LST1	mRNA
LST1	XM_054356418.1	6	1	31439327	31441957	LST1	mRNA
LST1	XM_054356417.1	6	1	31439327	31441957	LST1	mRNA
LST1	NM_205838.3	6	1	31439327	31441957	LST1	mRNA
LST1	XM_054356413.1	6	1	31439749	31441957	LST1	mRNA
LST1	XM_054356415.1	6	1	31439749	31441957	LST1	mRNA
LST1	NM_205837.3	6	1	31439749	31441957	LST1	mRNA
LST1	XM_054356414.1	6	1	31439842	31441957	LST1	mRNA
LST1	XM_054356416.1	6	1	31439842	31441957	LST1	mRNA
LST1	NM_007161.3	6	1	31440250	31441957	LST1	mRNA
LST1	NM_205840.2	6	1	31440250	31441957	LST1	mRNA
LST1	NM_001166538.1	6	1	31440250	31441957	LST1	mRNA
NCR3	XM_054355122.1	6	-1	31441943	31446067	NCR3	mRNA
NCR3	XM_054355125.1	6	-1	31441943	31446054	NCR3	mRNA
NCR3	NM_147130.3	6	-1	31441943	31446054	NCR3	mRNA
NCR3	NM_001145466.2	6	-1	31441943	31446054	NCR3	mRNA
NCR3	XM_054355124.1	6	-1	31441943	31443951	NCR3	mRNA
NCR3	XM_054355120.1	6	-1	31441943	31443951	NCR3	mRNA
NCR3	XM_054355123.1	6	-1	31441943	31443951	NCR3	mRNA
NCR3	NM_001145467.2	6	-1	31442320	31446054	NCR3	mRNA
NCR3	XM_054355121.1	6	-1	31442320	31443951	NCR3	mRNA
AIF1	NM_001623.5	6	1	31468284	31470065	AIF1	mRNA
AIF1	NM_001318970.2	6	1	31468284	31470065	AIF1	mRNA
AIF1	XM_054354428.1	6	1	31468284	31469560	AIF1	mRNA
AIF1	NM_032955.3	6	1	31469041	31470065	AIF1	mRNA
PRRC2A	XM_054356380.1	6	1	31473736	31490814	PRRC2A	mRNA
PRRC2A	NM_004638.4	6	1	31473760	31490814	PRRC2A	mRNA
PRRC2A	XM_054356385.1	6	1	31473760	31490814	PRRC2A	mRNA
PRRC2A	XM_054356382.1	6	1	31473760	31490814	PRRC2A	mRNA
PRRC2A	NM_080686.3	6	1	31473760	31490814	PRRC2A	mRNA
PRRC2A	XM_054356384.1	6	1	31473760	31490814	PRRC2A	mRNA
PRRC2A	XM_054356381.1	6	1	31473760	31490814	PRRC2A	mRNA
PRRC2A	XM_054356383.1	6	1	31474058	31490814	PRRC2A	mRNA
SNORA38	NR_002971.1	6	1	31476127	31476258	SNORA38	snoRNA
MIR6832	NR_106890.1	6	1	31486830	31486901	MIR6832	primary_transcript
MIR6832	unassigned_transcript_1178	6	1	31486835	31486857	MIR6832	miRNA
MIR6832	unassigned_transcript_1179	6	1	31486882	31486901	MIR6832	miRNA
BAG6	NM_001387940.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387961.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387988.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387954.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387989.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387986.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387942.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387963.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356399.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387964.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356395.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356387.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387958.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387991.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001199697.2	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387949.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356398.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387987.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387951.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001199698.2	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_080702.3	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356390.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387993.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387943.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387965.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387994.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387985.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356400.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356391.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387944.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387982.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356396.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356388.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356393.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387992.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387955.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387990.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387956.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_080703.3	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387983.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387995.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387946.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387984.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	NM_001387996.1	6	-1	31492070	31505694	BAG6	mRNA
BAG6	XM_054356401.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	XM_054356392.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001387997.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388004.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	XM_054356397.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	XM_054356389.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	XM_054356394.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	XM_054356386.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388002.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388003.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388000.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001387998.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388007.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001387999.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001098534.2	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388005.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388010.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388006.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388011.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388008.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388009.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388012.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388001.1	6	-1	31492070	31505423	BAG6	mRNA
BAG6	NM_001388014.1	6	-1	31492070	31505200	BAG6	mRNA
BAG6	NM_001388015.1	6	-1	31492070	31505200	BAG6	mRNA
BAG6	NM_001388013.1	6	-1	31492070	31505200	BAG6	mRNA
BAG6	NM_001388017.1	6	-1	31492070	31505200	BAG6	mRNA
BAG6	NM_001388018.1	6	-1	31492070	31505200	BAG6	mRNA
BAG6	NM_001388016.1	6	-1	31492070	31505200	BAG6	mRNA
BAG6	NM_001388019.1	6	-1	31492070	31505200	BAG6	mRNA
BAG6	NM_001388020.1	6	-1	31492070	31505200	BAG6	mRNA
APOM	NR_045828.2	6	1	31505437	31511243	APOM	transcript
APOM	NM_001256169.2	6	1	31505437	31511243	APOM	mRNA
APOM	XM_054355927.1	6	1	31508927	31511243	APOM	mRNA
APOM	NM_019101.3	6	1	31508927	31511243	APOM	mRNA
C6orf47	NM_021184.4	6	-1	31511331	31513811	C6orf47	mRNA
GPANK1	XM_054356408.1	6	-1	31514261	31519317	GPANK1	mRNA
GPANK1	XM_054356402.1	6	-1	31514261	31519317	GPANK1	mRNA
GPANK1	XM_054356407.1	6	-1	31514261	31518664	GPANK1	mRNA
GPANK1	XM_054356406.1	6	-1	31514261	31518392	GPANK1	mRNA
GPANK1	XM_054356405.1	6	-1	31514261	31518288	GPANK1	mRNA
GPANK1	XM_054356404.1	6	-1	31514261	31518221	GPANK1	mRNA
GPANK1	XM_054356403.1	6	-1	31514261	31518216	GPANK1	mRNA
GPANK1	NM_033177.4	6	-1	31514261	31518031	GPANK1	mRNA
GPANK1	NM_001199237.1	6	-1	31514262	31519317	GPANK1	mRNA
GPANK1	NM_001199239.1	6	-1	31514262	31518896	GPANK1	mRNA
GPANK1	NM_001199238.1	6	-1	31514262	31518896	GPANK1	mRNA
GPANK1	NM_001199240.1	6	-1	31514262	31518664	GPANK1	mRNA
CSNK2B	NM_001320.7	6	1	31519114	31523101	CSNK2B	mRNA
CSNK2B	NM_001282385.2	6	1	31519114	31523101	CSNK2B	mRNA
LY6G5B	NM_021221.3	6	1	31523010	31526580	LY6G5B	mRNA
LY6G5C	NM_025262.4	6	-1	31529718	31534101	LY6G5C	mRNA
LOC105375019	XR_007076698.1	6	1	31535886	31539884	LOC105375019	lnc_RNA
ABHD16A	NR_033489.2	6	-1	31539989	31556359	ABHD16A	transcript
ABHD16A	NR_033488.2	6	-1	31539989	31555993	ABHD16A	transcript
ABHD16A	NM_021160.3	6	-1	31539989	31556359	ABHD16A	mRNA
ABHD16A	NM_001177515.2	6	-1	31539989	31555993	ABHD16A	mRNA
LOC105375018	XR_007076699.1	6	1	31542640	31544350	LOC105375018	lnc_RNA
MIR4646	NR_039789.1	6	-1	31554064	31554126	MIR4646	primary_transcript
MIR4646	unassigned_transcript_1180	6	-1	31554064	31554084	MIR4646	miRNA
MIR4646	unassigned_transcript_1181	6	-1	31554105	31554126	MIR4646	miRNA
LY6G6F-LY6G6D	NM_001353334.2	6	1	31559901	31570952	LY6G6F-LY6G6D	mRNA
LY6G6F	NM_001003693.3	6	1	31559901	31563714	LY6G6F	mRNA
LY6G6E	NR_024541.1	6	-1	31565011	31567100	LY6G6E	transcript
LY6G6E	NR_003673.3	6	-1	31565376	31567100	LY6G6E	transcript
LY6G6D	NM_021246.4	6	1	31568383	31570952	LY6G6D	mRNA
LY6G6C	XM_054356479.1	6	-1	31571681	31575898	LY6G6C	mRNA
LY6G6C	NM_025261.3	6	-1	31571681	31574779	LY6G6C	mRNA
MPIG6B	XM_054356478.1	6	1	31573330	31577831	MPIG6B	mRNA
MPIG6B	XM_054356473.1	6	1	31573331	31579747	MPIG6B	mRNA
MPIG6B	XM_054356477.1	6	1	31573331	31579747	MPIG6B	mRNA
MPIG6B	XM_054356475.1	6	1	31573332	31579747	MPIG6B	mRNA
MPIG6B	XM_054356474.1	6	1	31573332	31579747	MPIG6B	mRNA
MPIG6B	NM_138277.3	6	1	31576406	31579747	MPIG6B	mRNA
MPIG6B	NM_025260.4	6	1	31576406	31579747	MPIG6B	mRNA
MPIG6B	NM_138272.3	6	1	31576406	31579747	MPIG6B	mRNA
MPIG6B	XM_054356476.1	6	1	31576406	31579747	MPIG6B	mRNA
MPIG6B	NM_138273.3	6	1	31576406	31579747	MPIG6B	mRNA
MPIG6B	NM_138274.3	6	1	31576406	31579747	MPIG6B	mRNA
MPIG6B	NM_138275.3	6	1	31576406	31579747	MPIG6B	mRNA
DDAH2	NM_013974.3	6	-1	31580073	31583296	DDAH2	mRNA
DDAH2	XM_054354969.1	6	-1	31580073	31583008	DDAH2	mRNA
DDAH2	NM_001303008.2	6	-1	31580073	31582548	DDAH2	mRNA
DDAH2	NM_001303007.2	6	-1	31580073	31582332	DDAH2	mRNA
CLIC1	NM_001287593.1	6	-1	31583614	31590355	CLIC1	mRNA
CLIC1	NM_001287594.3	6	-1	31583614	31589567	CLIC1	mRNA
CLIC1	NM_001288.6	6	-1	31583632	31589567	CLIC1	mRNA
MSH5-SAPCD1	NR_037846.1	6	1	31592972	31617897	MSH5-SAPCD1	lnc_RNA
MSH5	NM_002441.5	6	1	31593029	31615723	MSH5	mRNA
MSH5	NM_025259.6	6	1	31593029	31615723	MSH5	mRNA
MSH5	NM_172165.4	6	1	31593029	31615723	MSH5	mRNA
MSH5	NM_172166.4	6	1	31593029	31615723	MSH5	mRNA
SAPCD1	NM_001039651.2	6	1	31615703	31617897	SAPCD1	mRNA
SAPCD1-AS1	NR_126423.1	6	-1	31617182	31618635	SAPCD1-AS1	lnc_RNA
VWA7	NM_025258.3	6	-1	31618637	31630375	VWA7	mRNA
VARS1	NM_006295.3	6	-1	31630565	31648800	VARS1	mRNA
VARS1	XM_054356311.1	6	-1	31630565	31648800	VARS1	mRNA
VARS1	XM_054356312.1	6	-1	31634906	31648800	VARS1	mRNA
LSM2	NM_021177.5	6	-1	31650444	31660015	LSM2	mRNA
HSPA1L	NM_005527.4	6	-1	31662676	31668340	HSPA1L	mRNA
