LOC100996442	XR_007065318.1	11	-1	5962	21167	LOC100996442
LOC124902673	XR_007062669.1	11	1	47597463	47607277	LOC124902673
RAPSN	NM_005055.5	11	-1	47597603	47608976	RAPSN
RAPSN	NM_032645.5	11	-1	47597603	47608976	RAPSN
RAPSN	XM_005253042.4	11	-1	47597603	47608976	RAPSN
RAPSN	XM_005253043.4	11	-1	47597603	47608976	RAPSN
RAPSN	XM_011520252.1	11	-1	47597603	47608976	RAPSN
CELF1	XM_047426282.1	11	-1	47625789	47653166	CELF1
CELF1	XM_047426283.1	11	-1	47625789	47653166	CELF1
CELF1	XM_047426284.1	11	-1	47625789	47653166	CELF1
CELF1	XM_047426288.1	11	-1	47625789	47653166	CELF1
CELF1	XM_047426289.1	11	-1	47625789	47653166	CELF1
CELF1	XM_047426290.1	11	-1	47625789	47653166	CELF1
CELF1	XM_047426291.1	11	-1	47625789	47653166	CELF1
CELF1	XM_047426292.1	11	-1	47625789	47653166	CELF1
CELF1	XM_047426294.1	11	-1	47625789	47653166	CELF1
CELF1	XM_047426278.1	11	-1	47625789	47654280	CELF1
CELF1	XM_047426285.1	11	-1	47625789	47654280	CELF1
CELF1	XM_047426287.1	11	-1	47625789	47654280	CELF1
CELF1	NM_198700.3	11	-1	47625789	47654358	CELF1
CELF1	XM_047426286.1	11	-1	47625789	47660769	CELF1
CELF1	XM_047426293.1	11	-1	47625789	47660769	CELF1
CELF1	XM_047426277.1	11	-1	47625789	47669471	CELF1
CELF1	XM_047426279.1	11	-1	47625789	47669471	CELF1
CELF1	XM_047426269.1	11	-1	47625789	47669473	CELF1
CELF1	NM_001172639.2	11	-1	47625789	47683688	CELF1
CELF1	NM_001330272.2	11	-1	47625789	47684561	CELF1
CELF1	NM_001376369.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376382.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376383.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376391.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376397.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376406.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376407.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376415.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376418.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376430.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376433.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376441.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376442.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376451.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376455.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001376460.1	11	-1	47625789	47684561	CELF1
CELF1	XM_011519857.2	11	-1	47625789	47684561	CELF1
CELF1	XM_017017101.2	11	-1	47625789	47684561	CELF1
CELF1	XM_047426267.1	11	-1	47625789	47684561	CELF1
CELF1	XM_047426280.1	11	-1	47625789	47684561	CELF1
CELF1	NM_001025596.3	11	-1	47625789	47712931	CELF1
CELF1	NM_001172640.2	11	-1	47625789	47712931	CELF1
CELF1	NM_001376370.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376371.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376372.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376373.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376374.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376375.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376376.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376377.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376378.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376379.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376380.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376381.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376384.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376385.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376386.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376387.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376388.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376389.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376390.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376396.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376399.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376408.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376410.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376411.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376412.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376413.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376414.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376420.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376421.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376423.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376424.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376425.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376426.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376427.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376428.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376429.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376431.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376432.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376434.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376435.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376436.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376437.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376438.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376439.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376440.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376444.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376445.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376446.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376447.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376448.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376449.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376450.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376452.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376453.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376454.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376456.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376457.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376459.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376461.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376462.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376463.1	11	-1	47625789	47712931	CELF1
CELF1	NM_006560.4	11	-1	47625789	47712931	CELF1
CELF1	XM_047426268.1	11	-1	47625789	47712931	CELF1
CELF1	XM_047426271.1	11	-1	47625789	47712931	CELF1
CELF1	XM_047426272.1	11	-1	47625789	47712931	CELF1
CELF1	XM_047426273.1	11	-1	47625789	47712931	CELF1
CELF1	XM_047426274.1	11	-1	47625789	47712931	CELF1
CELF1	XM_047426275.1	11	-1	47625789	47712931	CELF1
CELF1	XM_047426276.1	11	-1	47625789	47712931	CELF1
CELF1	XM_047426281.1	11	-1	47625789	47712931	CELF1
CELF1	NM_001376393.1	11	-1	47625789	47725965	CELF1
CELF1	NM_001376395.1	11	-1	47625789	47725965	CELF1
CELF1	NM_001376409.1	11	-1	47625789	47725965	CELF1
CELF1	NM_001376417.1	11	-1	47625789	47725965	CELF1
CELF1	NM_001376419.1	11	-1	47625789	47725965	CELF1
CELF1	NM_001376422.1	11	-1	47625789	47725965	CELF1
CELF1	NM_001376443.1	11	-1	47625789	47725965	CELF1
CELF1	NM_001376458.1	11	-1	47625789	47725965	CELF1
CELF1	XM_047426270.1	11	-1	47625789	47725965	CELF1
PTPMT1	NM_001143984.2	11	1	47726025	47733883	PTPMT1
PTPMT1	NM_175732.3	11	1	47726025	47733883	PTPMT1
KBTBD4	NM_001318716.2	11	-1	47732619	47739193	KBTBD4
KBTBD4	NM_001318725.2	11	-1	47732619	47739193	KBTBD4
KBTBD4	NM_001318717.2	11	-1	47732619	47739392	KBTBD4
KBTBD4	NM_001318718.2	11	-1	47732619	47739392	KBTBD4
KBTBD4	NM_001318719.2	11	-1	47732619	47739392	KBTBD4
KBTBD4	NM_001318720.2	11	-1	47732619	47739392	KBTBD4
KBTBD4	NM_001318721.2	11	-1	47732619	47739392	KBTBD4
KBTBD4	NM_001318722.2	11	-1	47732619	47739392	KBTBD4
KBTBD4	NM_001318723.2	11	-1	47732619	47739392	KBTBD4
KBTBD4	NM_001318724.2	11	-1	47732619	47739392	KBTBD4
KBTBD4	NM_016506.7	11	-1	47732619	47739392	KBTBD4
KBTBD4	NM_018095.6	11	-1	47732619	47739392	KBTBD4
NDUFS3	NM_004551.3	11	1	47739496	47744966	NDUFS3
FAM180B	NM_001367966.1	11	1	47747055	47749590	FAM180B
FAM180B	NM_001367967.1	11	1	47747055	47749590	FAM180B
FAM180B	NM_001367968.1	11	1	47747055	47749590	FAM180B
FAM180B	NM_001164379.3	11	1	47747082	47749590	FAM180B
C1QTNF4	NM_031909.3	11	-1	47750063	47754807	C1QTNF4
C1QTNF4	XM_017017166.2	11	-1	47750063	47755700	C1QTNF4
MTCH2	XM_011519959.3	11	-1	47764714	47807519	MTCH2
MTCH2	XM_011519960.4	11	-1	47764714	47807519	MTCH2
MTCH2	XM_011519961.3	11	-1	47764714	47807519	MTCH2
MTCH2	XM_047426700.1	11	-1	47764714	47807519	MTCH2
MTCH2	NM_001317231.2	11	-1	47777717	47807519	MTCH2
MTCH2	NM_001317232.2	11	-1	47777717	47807519	MTCH2
MTCH2	NM_001317233.2	11	-1	47777717	47807519	MTCH2
MTCH2	NM_014342.4	11	-1	47777717	47807519	MTCH2
MTCH2	XM_006718172.3	11	-1	47777717	47807519	MTCH2
MTCH2	XM_017017462.3	11	-1	47777717	47807519	MTCH2
MTCH2	XM_047426701.1	11	-1	47777717	47807519	MTCH2
AGBL2	NM_024783.4	11	-1	47824574	47880377	AGBL2
FNBP4	XM_047426658.1	11	-1	47881502	47911109	FNBP4
FNBP4	XM_047426655.1	11	-1	47881502	47915110	FNBP4
FNBP4	NM_001318339.3	11	-1	47881502	47932306	FNBP4
FNBP4	NM_015308.5	11	-1	47881502	47932306	FNBP4
FNBP4	XM_047426651.1	11	-1	47884991	47932306	FNBP4
FNBP4	XM_047426652.1	11	-1	47889684	47932306	FNBP4
FNBP4	XM_024448408.2	11	-1	47892648	47932306	FNBP4
FNBP4	XM_024448409.2	11	-1	47892648	47932306	FNBP4
FNBP4	XM_047426653.1	11	-1	47892648	47932306	FNBP4
FNBP4	XM_047426654.1	11	-1	47892648	47932306	FNBP4
FNBP4	XM_047426656.1	11	-1	47892648	47932306	FNBP4
FNBP4	XM_047426657.1	11	-1	47892648	47932306	FNBP4
FNBP4	XR_007062464.1	11	-1	47892648	47932306	FNBP4
FNBP4	XR_930855.3	11	-1	47892648	47932306	FNBP4
FNBP4	XR_002957136.2	11	-1	47896269	47932306	FNBP4
FNBP4	XR_007062466.1	11	-1	47896269	47932306	FNBP4
FNBP4	XR_007062465.1	11	-1	47896472	47932306	FNBP4
NUP160	NM_015231.3	11	-1	47943085	48013293	NUP160
NUP160	NR_134636.3	11	-1	47943085	48013293	NUP160
NUP160	NM_001318399.1	11	-1	48004438	48013487	NUP160
PTPRJ	NM_001098503.2	11	1	48150122	48302241	PTPRJ
PTPRJ	XM_047427374.1	11	1	48150122	48319705	PTPRJ
PTPRJ	NM_002843.4	11	1	48150122	48340376	PTPRJ
PTPRJ	XM_017018085.2	11	1	48150122	48340376	PTPRJ
MIR3161	NR_036119.1	11	1	48266324	48266400	MIR3161
MIR3161	unassigned_transcript_1860	11	1	48266333	48266355	MIR3161
OR4B1	NM_001005470.1	11	1	48386306	48387235	OR4B1
OR4X2	NM_001004727.1	11	1	48414594	48415505	OR4X2
OR4X1	NM_001004726.1	11	1	48433351	48434265	OR4X1
OR4S1	NM_001004725.1	11	1	48475816	48476745	OR4S1
OR4C3	NM_001004702.2	11	1	48494513	48495548	OR4C3
OR4C5	NM_001348223.2	11	-1	48535073	48536053	OR4C5
OR4A47	NM_001005512.2	11	1	48658411	48659340	OR4A47
TRIM51G	XM_047426375.1	11	-1	49152622	49158817	TRIM51G
TRIM51G	NM_001396075.1	11	-1	49152622	49160995	TRIM51G
TRIM49B	NM_001206626.2	11	1	49205976	49215304	TRIM49B
TRIM64C	NM_001206631.1	11	-1	49230871	49236271	TRIM64C
FOLH1	XM_047426680.1	11	-1	49322228	49385535	FOLH1
FOLH1	NM_001014986.3	11	-1	49322228	49385740	FOLH1
FOLH1	NM_001193471.3	11	-1	49322228	49385740	FOLH1
FOLH1	NM_001193472.3	11	-1	49322228	49385740	FOLH1
FOLH1	NM_001193473.3	11	-1	49322228	49385740	FOLH1
FOLH1	NM_001351236.2	11	-1	49322228	49385740	FOLH1
FOLH1	NM_004476.3	11	-1	49322228	49385740	FOLH1
FOLH1	XM_017017432.2	11	-1	49322228	49385740	FOLH1
FOLH1	XM_017017433.3	11	-1	49322228	49385740	FOLH1
FOLH1	XM_017017434.2	11	-1	49322228	49385740	FOLH1
FOLH1	XM_047426678.1	11	-1	49322228	49385740	FOLH1
FOLH1	XM_047426679.1	11	-1	49322228	49385740	FOLH1
FOLH1	XM_047426681.1	11	-1	49322228	49385740	FOLH1
FOLH1	XM_047426682.1	11	-1	49322228	49385740	FOLH1
FOLH1	XM_011519958.4	11	-1	49333830	49385740	FOLH1
OR4C13	NM_001001955.2	11	1	50129690	50130718	OR4C13
OR4C12	NM_001005270.4	11	-1	50158767	50159829	OR4C12
OR4C45	NR_160275.1	11	1	50210166	50211086	OR4C45
LOC101060224	XR_931261.3	11	-1	50258859	50265769	LOC101060224
LOC101060224	XR_931262.2	11	-1	50258859	50265769	LOC101060224
LINC02750	XR_007062973.1	11	-1	50294871	50357338	LINC02750
LINC02750	XR_001748213.1	11	-1	50311961	50357338	LINC02750
LINC02750	XR_007062974.1	11	-1	50311961	50357338	LINC02750
LINC02750	XR_007062975.1	11	-1	50311961	50357338	LINC02750
LINC02750	XR_007062976.1	11	-1	50311961	50357338	LINC02750
LINC02750	XR_007062977.1	11	-1	50311961	50357338	LINC02750
LINC02750	XR_001748215.1	11	-1	50321370	50357338	LINC02750
LINC02750	XR_001748214.1	11	-1	50333476	50357338	LINC02750
SEPTIN7P11	NR_003034.2	11	1	50357439	50376072	SEPTIN7P11
LOC124902811	XR_007062972.1	11	-1	50446629	50471694	LOC124902811
LOC646813	NR_024504.2	11	1	50586034	50597478	LOC646813
OR4C46	NM_001004703.1	11	-1	54539093	54540022	OR4C46
OR4A5	NM_001005272.3	11	1	54642857	54643927	OR4A5
TRIM48	NM_024114.5	11	1	55199727	55208688	TRIM48
TRIM51HP	NR_038174.2	11	-1	55231896	55236425	TRIM51HP
OR4A16	NM_001005274.1	11	1	55281439	55282425	OR4A16
OR4A15	NM_001005275.2	11	1	55306213	55307157	OR4A15
OR4C15	NM_001001920.3	11	1	55492723	55493673	OR4C15
OR4C16	NM_001004701.2	11	1	55510382	55511314	OR4C16
OR4C11	NM_001004700.3	11	-1	55540617	55545902	OR4C11
OR4P4	NM_001004124.2	11	1	55576639	55577577	OR4P4
OR4S2	NM_001004059.3	11	1	55586608	55591135	OR4S2
OR4C6	NM_001004704.2	11	1	55600480	55604375	OR4C6
OR5D3P	NM_001396059.1	11	1	55662066	55667911	OR5D3P
OR5D13	NM_001001967.1	11	1	55711756	55712700	OR5D13
OR5D14	NM_001004735.1	11	1	55733880	55734824	OR5D14
OR5L1	NM_001004738.2	11	1	55749686	55750795	OR5L1
OR5D18	NM_001001952.1	11	1	55757928	55758869	OR5D18
OR5L2	NM_001004739.1	11	1	55765528	55766463	OR5L2
OR5D16	NM_001005496.1	11	1	55777061	55778047	OR5D16
TRIM51	NM_032681.4	11	1	55821607	55830120	TRIM51
OR5W2	NM_001001960.1	11	-1	55851972	55852904	OR5W2
OR5I1	NM_006637.1	11	-1	55873785	55874729	OR5I1
OR10AG1	NM_001005491.2	11	-1	55904078	55908266	OR10AG1
OR7E5P	NR_027688.2	11	-1	55917034	55924735	OR7E5P
OR5F1	NM_003697.1	11	-1	55932011	55932955	OR5F1
OR5AS1	NM_001001921.2	11	1	55965991	55976529	OR5AS1
OR8I2	NM_001003750.1	11	1	56031669	56032601	OR8I2
OR8H2	NM_001005200.2	11	1	56042036	56046007	OR8H2
OR8H2	NM_001386064.1	11	1	56042036	56046007	OR8H2
OR8H3	NM_001005201.1	11	1	56060707	56061645	OR8H3
OR8J3	NM_001004064.2	11	-1	56073057	56078534	OR8J3
OR8K5	NM_001004058.2	11	-1	56097766	56098689	OR8K5
OR5J2	NM_001005492.1	11	1	56114974	56115912	OR5J2
OR8J2	NR_173147.2	11	-1	56147336	56153573	OR8J2
OR5T2	NM_001004746.4	11	-1	56169635	56172608	OR5T2
OR5T3	NM_001004747.2	11	1	56190608	56191576	OR5T3
OR5T1	NM_001004745.2	11	1	56212049	56214714	OR5T1
OR8H1	NM_001005199.2	11	-1	56226357	56230149	OR8H1
OR8K3	NM_001005202.2	11	1	56253030	56258526	OR8K3
OR8K1	NM_001002907.1	11	1	56283959	56284918	OR8K1
OR8J1	NM_001005205.3	11	1	56292207	56299427	OR8J1
OR8U1	NM_001005204.1	11	1	56313539	56314468	OR8U1
OR5AL1	NR_145506.1	11	1	56350512	56351696	OR5AL1
OR8U3	NM_001004744.1	11	-1	56355173	56356147	OR8U3
OR5M9	NM_001004743.1	11	-1	56400392	56401324	OR5M9
OR5M3	NM_001004742.3	11	-1	56407187	56411265	OR5M3
OR5M8	NM_001005282.1	11	-1	56428361	56429296	OR5M8
OR5M11	NM_001005245.1	11	-1	56480263	56481180	OR5M11
OR5M10	NM_001004741.1	11	-1	56514706	56515653	OR5M10
OR5M1	NM_001004740.2	11	-1	56547217	56552848	OR5M1
OR5AP2	NM_001002925.1	11	-1	56579476	56580426	OR5AP2
OR5AR1	NM_001004730.1	11	1	56601694	56602626	OR5AR1
OR9G1	NM_001005213.2	11	1	56637118	56641898	OR9G1
OR9G4	NM_001005284.2	11	-1	56690331	56697807	OR9G4
OR9G4	NM_001390832.1	11	-1	56690331	56697807	OR9G4
MIR6128	NR_106743.1	11	1	56692981	56693089	MIR6128
MIR6128	unassigned_transcript_1861	11	1	56693051	56693069	MIR6128
LINC02735	NR_110136.1	11	1	56797604	56827186	LINC02735
LINC02735	NR_110137.1	11	1	56797604	56827186	LINC02735
LOC105369310	XR_950121.2	11	-1	56851728	56901678	LOC105369310
OR5AK2	NM_001005323.1	11	1	56938269	56939198	OR5AK2
OR5AK4P	NR_036445.1	11	1	56986952	56987878	OR5AK4P
LOC105369309	XR_007062670.1	11	-1	56991428	57181071	LOC105369309
LOC105369309	XR_950120.3	11	-1	57100943	57172677	LOC105369309
LOC105369309	XR_007062671.1	11	-1	57100943	57181071	LOC105369309
LOC105369309	XR_001748217.1	11	-1	57120466	57181071	LOC105369309
LRRC55	NM_001005210.4	11	1	57131394	57141139	LRRC55
APLNR	NM_005161.6	11	-1	57183042	57186701	APLNR
APLNR	NR_027991.2	11	-1	57183042	57186701	APLNR
LOC107984364	XR_001748067.3	11	-1	57196809	57225783	LOC107984364
TNKS1BP1	XM_047427785.1	11	-1	57249129	57261012	TNKS1BP1
TNKS1BP1	XM_006718725.4	11	-1	57249129	57271819	TNKS1BP1
TNKS1BP1	NM_033396.3	11	-1	57249129	57274443	TNKS1BP1
TNKS1BP1	XM_011545325.4	11	-1	57252352	57274443	TNKS1BP1
SSRP1	NM_003146.3	11	-1	57275479	57285383	SSRP1
SSRP1	XM_017018180.2	11	-1	57275479	57285383	SSRP1
SSRP1	XM_047427498.1	11	-1	57275479	57285383	SSRP1
LOC124902831	XR_007063016.1	11	-1	57278350	57278452	LOC124902831
SSRP1	XM_047427499.1	11	-1	57279906	57285383	SSRP1
P2RX3	XM_011545070.3	11	1	57285441	57321889	P2RX3
P2RX3	XM_011545069.3	11	1	57285533	57321889	P2RX3
P2RX3	XR_949950.3	11	1	57287846	57318934	P2RX3
P2RX3	NM_002559.5	11	1	57287846	57321889	P2RX3
P2RX3	XM_011545071.3	11	1	57287846	57321889	P2RX3
P2RX3	XM_011545072.3	11	1	57287846	57321889	P2RX3
P2RX3	XM_011545073.2	11	1	57296151	57321889	P2RX3
PRG3	NM_006093.4	11	-1	57326801	57331179	PRG3
PRG2	NM_001243245.3	11	-1	57336805	57340674	PRG2
PRG2	NM_001302926.2	11	-1	57336805	57340674	PRG2
PRG2	NM_001302927.2	11	-1	57336805	57340674	PRG2
PRG2	NM_002728.6	11	-1	57336805	57340674	PRG2
SLC43A3	NM_001278201.2	11	-1	57357133	57377288	SLC43A3
SLC43A3	NM_001278206.2	11	-1	57357133	57377288	SLC43A3
SLC43A3	NM_014096.4	11	-1	57357133	57377288	SLC43A3
SLC43A3	NM_199329.3	11	-1	57357133	57377288	SLC43A3
SLC43A3	NM_017611.3	11	-1	57357133	57377747	SLC43A3
RTN4RL2	NM_178570.3	11	1	57410743	57427752	RTN4RL2
SLC43A1	XM_024448727.2	11	-1	57434741	57464220	SLC43A1
SLC43A1	NM_001198810.2	11	-1	57434741	57465087	SLC43A1
SLC43A1	XM_047427777.1	11	-1	57434741	57465087	SLC43A1
SLC43A1	NM_003627.6	11	-1	57434741	57465880	SLC43A1
SLC43A1	XM_005274358.6	11	-1	57434741	57465880	SLC43A1
SLC43A1	XM_011545320.4	11	-1	57434741	57465880	SLC43A1
SLC43A1	XM_017018452.2	11	-1	57434741	57465880	SLC43A1
TIMM10	NM_012456.3	11	-1	57478642	57480924	TIMM10
TIMM10	XM_024448436.2	11	-1	57478642	57480924	TIMM10
SMTNL1	NM_001105565.3	11	1	57487765	57500440	SMTNL1
UBE2L6	NM_004223.5	11	-1	57501830	57517835	UBE2L6
UBE2L6	NM_198183.3	11	-1	57501830	57518098	UBE2L6
SERPING1	NM_000062.3	11	1	57547859	57565023	SERPING1
SERPING1	NM_001032295.2	11	1	57548385	57565023	SERPING1
MIR130A	NR_029673.1	11	1	57591382	57591470	MIR130A
MIR130A	unassigned_transcript_1862	11	1	57591396	57591417	MIR130A
MIR130A	unassigned_transcript_1863	11	1	57591436	57591457	MIR130A
YPEL4	NM_001363487.2	11	-1	57595261	57600086	YPEL4
YPEL4	NM_145008.3	11	-1	57595261	57600086	YPEL4
YPEL4	XM_047426531.1	11	-1	57595261	57600086	YPEL4
CLP1	NM_001142597.2	11	1	57607935	57612038	CLP1
CLP1	NM_006831.3	11	1	57607935	57612038	CLP1
ZDHHC5	XM_047426724.1	11	1	57618286	57649329	ZDHHC5
ZDHHC5	NM_015457.3	11	1	57618286	57651360	ZDHHC5
ZDHHC5	XM_011544900.2	11	1	57618286	57651360	ZDHHC5
ZDHHC5	XM_011544901.2	11	1	57618399	57651360	ZDHHC5
ZDHHC5	XM_011544899.2	11	1	57618441	57651360	ZDHHC5
MED19	NR_157587.1	11	-1	57653886	57662392	MED19
MED19	NM_001317078.4	11	-1	57653887	57662392	MED19
MED19	NM_153450.4	11	-1	57653887	57662392	MED19
TMX2-CTNND1	NR_037646.1	11	1	57662699	57769525	TMX2-CTNND1
TMX2	NM_001144012.3	11	1	57662769	57691303	TMX2
TMX2	NM_001347890.2	11	1	57662769	57691303	TMX2
TMX2	NM_001347891.2	11	1	57662769	57691303	TMX2
TMX2	NM_001347892.2	11	1	57662769	57691303	TMX2
TMX2	NM_001347893.2	11	1	57662769	57691303	TMX2
TMX2	NM_001347894.2	11	1	57662769	57691303	TMX2
TMX2	NM_001347895.2	11	1	57662769	57691303	TMX2
TMX2	NM_001347896.2	11	1	57662769	57691303	TMX2
TMX2	NM_001347898.2	11	1	57662769	57691303	TMX2
TMX2	NM_015959.4	11	1	57662769	57691303	TMX2
TMX2	NR_037645.2	11	1	57662769	57691303	TMX2
TMX2	NR_144933.2	11	1	57662769	57691303	TMX2
TMX2	NR_144934.2	11	1	57662769	57691303	TMX2
TMX2	NR_144935.2	11	1	57662769	57691303	TMX2
SELENOH	NM_001321335.2	11	1	57691821	57693880	SELENOH
SELENOH	NM_170746.4	11	1	57691821	57693880	SELENOH
BTBD18	NM_001145101.3	11	-1	57693844	57702150	BTBD18
BTBD18	XM_047427405.1	11	-1	57693844	57703055	BTBD18
BTBD18	XM_017018128.2	11	-1	57693844	57703498	BTBD18
CTNND1	NM_001085458.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085459.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085460.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085461.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085462.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085463.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085464.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085465.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085466.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085467.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085468.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001085469.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001206883.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001206884.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001206885.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001206886.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001206887.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001206888.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001206889.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001206890.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001206891.2	11	1	57712138	57769885	CTNND1
CTNND1	NM_001331.3	11	1	57712138	57769885	CTNND1
LOC107984365	XM_047427966.1	11	-1	57820664	57820935	LOC107984365
LOC107984331	XR_001748218.1	11	-1	57968382	57974765	LOC107984331
OR9Q1	NM_001005212.4	11	1	57974227	58131037	OR9Q1
OR6Q1	NM_001005186.2	11	1	57981302	57982255	OR6Q1
LOC124902674	XR_007062672.1	11	-1	57997489	58007340	LOC124902674
OR9I1	NM_001005211.2	11	-1	58066131	58074925	OR9I1
OR9Q2	NM_001005283.3	11	1	58138489	58143490	OR9Q2
OR1S2	NM_001004459.2	11	-1	58152627	58153565	OR1S2
OR1S1	NM_001004458.2	11	1	58162136	58165500	OR1S1
OR10Q1	NM_001004471.2	11	-1	58177291	58178327	OR10Q1
OR10W1	NM_207374.3	11	-1	58216198	58217666	OR10W1
OR5B17	NM_001005489.2	11	-1	58307530	58308475	OR5B17
OR5B3	NM_001005469.2	11	-1	58350880	58356796	OR5B3
OR5B2	NM_001005566.3	11	-1	58371159	58378042	OR5B2
OR5B12	NM_001004733.3	11	-1	58388900	58392142	OR5B12
LOC105369313	XR_007062674.1	11	-1	58443446	58452391	LOC105369313
LOC105369313	XR_007062675.1	11	-1	58443446	58453189	LOC105369313
LOC105369313	XR_007062676.1	11	-1	58443446	58453189	LOC105369313
LOC105369313	XR_007062673.1	11	-1	58443446	58464231	LOC105369313
OR5B21	NM_001005218.3	11	-1	58456313	58457611	OR5B21
LPXN	NM_004811.3	11	-1	58476376	58525361	LPXN
