LOC124908428	XM_047447054.1	22	1	50815	76929	LOC124908428	mRNA
LRRC75B	NM_207644.3	22	-1	25047236	25054674	LRRC75B	mRNA
LRRC75B	XM_054325606.1	22	-1	25049846	25054674	LRRC75B	mRNA
LRRC75B	XM_054325605.1	22	-1	25050358	25054674	LRRC75B	mRNA
GGT1	NM_001288833.2	22	1	25064792	25090447	GGT1	mRNA
GGT1	NM_013421.3	22	1	25064792	25090447	GGT1	mRNA
BCRP3	NR_024494.1	22	1	25094366	25114811	BCRP3	transcript
POM121L10P	NR_024593.1	22	-1	25106617	25120598	POM121L10P	transcript
LOC105372962	XR_007090514.1	22	-1	25162442	25169207	LOC105372962	lnc_RNA
PIWIL3	NR_045649.2	22	-1	25180480	25236180	PIWIL3	transcript
PIWIL3	NR_045648.1	22	-1	25180480	25236180	PIWIL3	transcript
PIWIL3	NM_001255975.1	22	-1	25180480	25236180	PIWIL3	mRNA
PIWIL3	NM_001008496.3	22	-1	25180480	25236180	PIWIL3	mRNA
TOP1P2	NR_001283.1	22	1	25225954	25227480	TOP1P2	transcript
SGSM1	NM_001039948.4	22	1	25267600	25389136	SGSM1	mRNA
SGSM1	NM_133454.4	22	1	25267600	25389136	SGSM1	mRNA
SGSM1	NM_001098497.3	22	1	25267600	25389136	SGSM1	mRNA
SGSM1	NM_001098498.3	22	1	25267600	25389136	SGSM1	mRNA
LOC124900481	XR_007090818.1	22	-1	25362708	25362775	LOC124900481	snoRNA
LHFPL7	NM_001001663.4	22	-1	25396656	25408280	LHFPL7	mRNA
LHFPL7	NM_001388199.1	22	-1	25396656	25408280	LHFPL7	mRNA
LHFPL7	XM_054325462.1	22	-1	25396666	25408258	LHFPL7	mRNA
KIAA1671	NM_001386933.1	22	1	25414302	25658633	KIAA1671	mRNA
KIAA1671	NM_001386932.1	22	1	25414302	25658633	KIAA1671	mRNA
KIAA1671	XM_054326068.1	22	1	25414302	25658633	KIAA1671	mRNA
KIAA1671	NM_001145206.2	22	1	25414302	25658633	KIAA1671	mRNA
KIAA1671	NM_001386930.1	22	1	25414302	25648693	KIAA1671	mRNA
KIAA1671	XM_054326067.1	22	1	25475703	25658633	KIAA1671	mRNA
KIAA1671	NM_001386935.1	22	1	25531455	25658633	KIAA1671	mRNA
KIAA1671-AS1	NR_038941.1	22	-1	25563701	25573974	KIAA1671-AS1	lnc_RNA
KIAA1671	XM_054326069.1	22	1	25571421	25658633	KIAA1671	mRNA
KIAA1671	NM_001386934.1	22	1	25572426	25658633	KIAA1671	mRNA
CRYBB3	NM_004076.5	22	1	25661043	25668545	CRYBB3	mRNA
CRYBB2	XM_054325114.1	22	1	25672859	25693033	CRYBB2	mRNA
CRYBB2	XM_054325115.1	22	1	25672859	25693033	CRYBB2	mRNA
CRYBB2	NM_000496.3	22	1	25680818	25693033	CRYBB2	mRNA
LOC105372969	NR_188583.1	22	-1	25741559	25744235	LOC105372969	lnc_RNA
LOC105372969	NR_188582.1	22	-1	25741559	25744235	LOC105372969	lnc_RNA
LOC105372969	NR_188581.1	22	-1	25741559	25744235	LOC105372969	lnc_RNA
LOC105372969	NR_188584.1	22	-1	25741559	25743844	LOC105372969	lnc_RNA
IGLL3P	NR_029395.1	22	1	25779297	25781267	IGLL3P	transcript
LRP5L	XR_007090517.1	22	-1	25812606	25837158	LRP5L	transcript
LRP5L	XR_007090516.1	22	-1	25812606	25837042	LRP5L	transcript
LRP5L	XR_007090515.1	22	-1	25812606	25837032	LRP5L	transcript
LRP5L	XR_007090519.1	22	-1	25812606	25836560	LRP5L	transcript
LRP5L	XR_007090521.1	22	-1	25812606	25836560	LRP5L	transcript
LRP5L	XR_007090518.1	22	-1	25812606	25836560	LRP5L	transcript
LRP5L	XR_007090520.1	22	-1	25812606	25836560	LRP5L	transcript
CRYBB2P1	NR_033733.1	22	1	25909246	25922826	CRYBB2P1	transcript
CRYBB2P1	NR_033734.1	22	1	25909246	25922826	CRYBB2P1	transcript
MIR6817	NR_106875.1	22	1	25916796	25916861	MIR6817	primary_transcript
MIR6817	unassigned_transcript_3701	22	1	25916801	25916824	MIR6817	miRNA
MIR6817	unassigned_transcript_3702	22	1	25916842	25916860	MIR6817	miRNA
LOC124905094	XR_007090527.1	22	1	25934725	25940929	LOC124905094	lnc_RNA
GRK3-AS1	NR_183563.1	22	-1	26022040	26026567	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183564.1	22	-1	26022040	26026567	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183559.1	22	-1	26022040	26026037	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183556.1	22	-1	26022040	26026037	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183558.1	22	-1	26022040	26026037	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183557.1	22	-1	26022040	26026037	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183562.1	22	-1	26022040	26025883	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183561.1	22	-1	26022040	26025883	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183560.1	22	-1	26022040	26025883	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183565.1	22	-1	26024252	26026567	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183570.1	22	-1	26024252	26026037	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183568.1	22	-1	26024252	26026037	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183571.1	22	-1	26024252	26026037	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183569.1	22	-1	26024252	26026037	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183566.1	22	-1	26024252	26025883	GRK3-AS1	lnc_RNA
GRK3-AS1	NR_183567.1	22	-1	26024252	26025883	GRK3-AS1	lnc_RNA
GRK3	NM_005160.4	22	1	26025826	26190440	GRK3	mRNA
GRK3	NM_001362778.2	22	1	26025826	26190440	GRK3	mRNA
GRK3	XM_054325190.1	22	1	26025826	26164134	GRK3	mRNA
GRK3	XM_054325188.1	22	1	26055426	26190440	GRK3	mRNA
GRK3	XM_054325189.1	22	1	26124789	26190440	GRK3	mRNA
MYO18B	XM_054326038.1	22	1	26203366	26530383	MYO18B	mRNA
MYO18B	XM_054326037.1	22	1	26203366	26493307	MYO18B	mRNA
MYO18B	XM_054326043.1	22	1	26203366	26493307	MYO18B	mRNA
MYO18B	XM_054326042.1	22	1	26203366	26493307	MYO18B	mRNA
MYO18B	XM_054326044.1	22	1	26203366	26493307	MYO18B	mRNA
MYO18B	NM_001318245.2	22	1	26203366	26493307	MYO18B	mRNA
MYO18B	NM_032608.7	22	1	26203366	26493307	MYO18B	mRNA
MYO18B	XM_054326045.1	22	1	26203366	26493307	MYO18B	mRNA
MYO18B	XM_054326047.1	22	1	26203366	26434227	MYO18B	mRNA
MYO18B	XM_054326039.1	22	1	26215073	26493307	MYO18B	mRNA
MYO18B	XM_054326040.1	22	1	26218767	26493307	MYO18B	mRNA
MYO18B	XM_054326041.1	22	1	26222323	26493307	MYO18B	mRNA
MYO18B	XM_054326046.1	22	1	26222500	26493307	MYO18B	mRNA
MYO18B	XM_054326048.1	22	1	26246628	26493307	MYO18B	mRNA
MYO18B-AS1	XR_007090528.1	22	-1	26346115	26362155	MYO18B-AS1	lnc_RNA
LOC102724801	XR_007090531.1	22	-1	26599925	26616684	LOC102724801	lnc_RNA
LINC02559	XR_007090535.1	22	1	26614425	26626574	LINC02559	lnc_RNA
LOC105372971	NR_188585.1	22	-1	26624177	26631509	LOC105372971	lnc_RNA
LOC105372971	NR_188586.1	22	-1	26624177	26631509	LOC105372971	lnc_RNA
LOC105372971	NR_188587.1	22	-1	26624177	26631054	LOC105372971	lnc_RNA
SEZ6L	NM_021115.5	22	1	26631737	26845974	SEZ6L	mRNA
SEZ6L	NM_001184773.2	22	1	26631737	26845974	SEZ6L	mRNA
SEZ6L	NM_001184774.2	22	1	26631737	26845974	SEZ6L	mRNA
SEZ6L	NM_001184775.2	22	1	26631737	26845974	SEZ6L	mRNA
SEZ6L	NM_001184777.2	22	1	26631737	26845974	SEZ6L	mRNA
SEZ6L	NM_001184776.2	22	1	26631737	26845974	SEZ6L	mRNA
SEZ6L-AS1	XR_007090533.1	22	-1	26703616	26708893	SEZ6L-AS1	lnc_RNA
SEZ6L-AS1	XR_007090532.1	22	-1	26703859	26708893	SEZ6L-AS1	lnc_RNA
LOC124905096	XR_007090536.1	22	-1	26814707	26823382	LOC124905096	lnc_RNA
ASPHD2	NM_020437.5	22	1	26891706	26907453	ASPHD2	mRNA
HPS4	NM_001349905.1	22	-1	26905547	26946273	HPS4	mRNA
HPS4	XM_054326103.1	22	-1	26905547	26946273	HPS4	mRNA
HPS4	XM_054326102.1	22	-1	26905547	26946193	HPS4	mRNA
HPS4	NM_001349904.2	22	-1	26905547	26946193	HPS4	mRNA
HPS4	XM_054326101.1	22	-1	26905547	26946193	HPS4	mRNA
HPS4	XM_054326097.1	22	-1	26905547	26946193	HPS4	mRNA
HPS4	XR_008485429.1	22	-1	26913314	26946273	HPS4	transcript
HPS4	XR_008485424.1	22	-1	26913314	26946273	HPS4	transcript
HPS4	XR_008485422.1	22	-1	26913314	26946273	HPS4	transcript
HPS4	NR_146312.1	22	-1	26913314	26946273	HPS4	transcript
HPS4	NR_073135.1	22	-1	26913314	26946273	HPS4	transcript
HPS4	NR_146314.1	22	-1	26913314	26946273	HPS4	transcript
HPS4	XR_008485425.1	22	-1	26913314	26946193	HPS4	transcript
HPS4	XR_008485426.1	22	-1	26913314	26946193	HPS4	transcript
HPS4	XR_008485423.1	22	-1	26913314	26946193	HPS4	transcript
HPS4	NR_146313.2	22	-1	26913314	26946193	HPS4	transcript
HPS4	XR_008485428.1	22	-1	26913314	26946193	HPS4	transcript
HPS4	NR_146316.2	22	-1	26913314	26946193	HPS4	transcript
HPS4	XR_008485427.1	22	-1	26913314	26946193	HPS4	transcript
HPS4	XR_008485421.1	22	-1	26913314	26946193	HPS4	transcript
HPS4	NR_146315.2	22	-1	26913314	26946193	HPS4	transcript
HPS4	NR_146311.2	22	-1	26913314	26946193	HPS4	transcript
HPS4	XR_008485420.1	22	-1	26913314	26946193	HPS4	transcript
HPS4	XR_008485419.1	22	-1	26913314	26946193	HPS4	transcript
HPS4	NR_073136.2	22	-1	26913314	26941898	HPS4	transcript
HPS4	NM_001349902.1	22	-1	26913314	26946273	HPS4	mRNA
HPS4	NM_001349896.1	22	-1	26913314	26946273	HPS4	mRNA
HPS4	XM_054326099.1	22	-1	26913314	26946273	HPS4	mRNA
HPS4	NM_001349901.1	22	-1	26913314	26946273	HPS4	mRNA
HPS4	XM_054326081.1	22	-1	26913314	26946273	HPS4	mRNA
HPS4	XM_054326106.1	22	-1	26913314	26946273	HPS4	mRNA
HPS4	XM_054326090.1	22	-1	26913314	26946273	HPS4	mRNA
HPS4	XM_054326089.1	22	-1	26913314	26946273	HPS4	mRNA
HPS4	XM_054326084.1	22	-1	26913314	26946273	HPS4	mRNA
HPS4	XM_054326105.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	NM_001349899.2	22	-1	26913314	26946193	HPS4	mRNA
HPS4	NM_001410832.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	XM_054326100.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	XM_054326087.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	XM_054326082.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	NM_001349903.2	22	-1	26913314	26946193	HPS4	mRNA
HPS4	NM_022081.6	22	-1	26913314	26946193	HPS4	mRNA
HPS4	XM_054326098.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	NM_001349900.2	22	-1	26913314	26946193	HPS4	mRNA
HPS4	XM_054326085.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	XM_054326080.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	XM_054326104.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	NM_001349898.2	22	-1	26913314	26946193	HPS4	mRNA
HPS4	XM_054326088.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	XM_054326086.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	XM_054326083.1	22	-1	26913314	26946193	HPS4	mRNA
HPS4	NM_152841.2	22	-1	26913314	26942091	HPS4	mRNA
HPS4	XM_054326095.1	22	-1	26914521	26946273	HPS4	mRNA
HPS4	XM_054326092.1	22	-1	26914521	26946273	HPS4	mRNA
HPS4	XM_054326093.1	22	-1	26914521	26946193	HPS4	mRNA
HPS4	XM_054326094.1	22	-1	26914521	26946193	HPS4	mRNA
HPS4	XM_054326091.1	22	-1	26914521	26946193	HPS4	mRNA
HPS4	XM_054326096.1	22	-1	26914521	26946193	HPS4	mRNA
SRRD	XM_054325613.1	22	1	26946287	26957060	SRRD	mRNA
SRRD	NM_001013694.3	22	1	26946287	26957060	SRRD	mRNA
SRRD	XM_054325614.1	22	1	26946287	26957060	SRRD	mRNA
TFIP11	NM_001346861.2	22	-1	26953642	26974877	TFIP11	mRNA
TFIP11	NM_001346862.2	22	-1	26953642	26974877	TFIP11	mRNA
TFIP11	NM_001346859.2	22	-1	26953642	26974877	TFIP11	mRNA
TFIP11	NM_012143.4	22	-1	26953642	26974877	TFIP11	mRNA
TFIP11	NM_001346857.2	22	-1	26953642	26974877	TFIP11	mRNA
TFIP11	NM_001008697.3	22	-1	26953642	26974877	TFIP11	mRNA
TFIP11	NM_001346858.2	22	-1	26953642	26974877	TFIP11	mRNA
TFIP11-DT	NR_144529.1	22	1	26974936	26976972	TFIP11-DT	lnc_RNA
TPST2	NM_001362922.2	22	-1	26984404	27052464	TPST2	mRNA
TPST2	NM_003595.5	22	-1	26984404	27052464	TPST2	mRNA
TPST2	NM_001362923.2	22	-1	26984404	27052464	TPST2	mRNA
TPST2	NM_001008566.3	22	-1	26984404	27027698	TPST2	mRNA
MIR548J	NR_031615.1	22	-1	27017579	27017690	MIR548J	primary_transcript
MIR548J	unassigned_transcript_3703	22	-1	27017606	27017626	MIR548J	miRNA
MIR548J	unassigned_transcript_3704	22	-1	27017641	27017662	MIR548J	miRNA
CRYBB1	XM_054325113.1	22	-1	27061628	27080697	CRYBB1	mRNA
CRYBB1	NM_001887.4	22	-1	27061628	27080697	CRYBB1	mRNA
CRYBA4	XM_054325112.1	22	1	27070652	27093286	CRYBA4	mRNA
CRYBA4	NM_001886.3	22	1	27084628	27093286	CRYBA4	mRNA
MIAT	NR_185987.1	22	1	27109028	27139053	MIAT	lnc_RNA
MIAT	NR_185985.1	22	1	27109028	27139053	MIAT	lnc_RNA
MIAT	NR_185984.1	22	1	27109028	27139053	MIAT	lnc_RNA
MIAT	NR_185986.1	22	1	27109028	27139053	MIAT	lnc_RNA
MIAT	NR_185983.1	22	1	27109028	27139053	MIAT	lnc_RNA
MIAT	NR_185982.1	22	1	27109028	27139053	MIAT	lnc_RNA
MIAT	NR_185990.1	22	1	27119846	27139053	MIAT	lnc_RNA
MIAT	NR_185993.1	22	1	27119846	27139053	MIAT	lnc_RNA
MIAT	NR_185991.1	22	1	27119846	27139053	MIAT	lnc_RNA
MIAT	NR_185988.1	22	1	27119846	27139053	MIAT	lnc_RNA
MIAT	NR_185989.1	22	1	27119846	27139053	MIAT	lnc_RNA
MIAT	NR_185994.1	22	1	27119846	27139053	MIAT	lnc_RNA
MIAT	NR_185998.1	22	1	27120176	27139053	MIAT	lnc_RNA
MIAT	NR_185996.1	22	1	27120176	27139053	MIAT	lnc_RNA
MIAT	NR_185995.1	22	1	27120176	27139053	MIAT	lnc_RNA
MIAT	NR_003491.4	22	1	27120176	27139053	MIAT	lnc_RNA
MIAT	NR_033319.3	22	1	27120176	27139053	MIAT	lnc_RNA
MIAT	NR_033320.3	22	1	27120176	27139053	MIAT	lnc_RNA
MIAT	NR_033321.3	22	1	27120176	27139053	MIAT	lnc_RNA
MIAT	NR_185997.1	22	1	27120176	27139053	MIAT	lnc_RNA
MIATNB	NR_110543.1	22	1	27135418	27241803	MIATNB	lnc_RNA
LOC110091768	NR_146604.1	22	1	27321151	27342740	LOC110091768	lnc_RNA
LINC01422	NR_110540.1	22	1	27364244	27381565	LINC01422	lnc_RNA
LOC107985582	XR_007090537.1	22	1	27459082	27463733	LOC107985582	lnc_RNA
LOC284898	NR_164796.1	22	-1	27509008	27522106	LOC284898	lnc_RNA
LOC107985534	XR_007090538.1	22	1	27598729	27610128	LOC107985534	lnc_RNA
LOC105372977	NR_171770.1	22	1	27648423	27650118	LOC105372977	lnc_RNA
LINC01638	NR_171021.1	22	-1	27682239	27685568	LINC01638	lnc_RNA
LINC02554	NR_134581.1	22	1	27771576	27778764	LINC02554	lnc_RNA
LOC105372979	XR_007090539.1	22	-1	27781864	27783145	LOC105372979	lnc_RNA
LOC102724900	XR_007090541.1	22	1	27792300	27818560	LOC102724900	lnc_RNA
LOC102724900	XR_007090540.1	22	1	27792300	27803248	LOC102724900	lnc_RNA
LOC124908414	XR_007090542.1	22	-1	27860247	27881523	LOC124908414	lnc_RNA
LOC105372980	XR_007090543.1	22	1	27897188	27902830	LOC105372980	lnc_RNA
LOC105372981	XR_007090544.1	22	-1	27965762	28022296	LOC105372981	lnc_RNA
CPMER	NR_186699.1	22	-1	28136597	28175797	CPMER	lnc_RNA
MN1	NM_002430.3	22	-1	28209592	28263071	MN1	mRNA
LOC107985529	XR_007090545.1	22	-1	28286903	28291877	LOC107985529	lnc_RNA
PITPNB	NM_001284277.2	22	-1	28313107	28380672	PITPNB	mRNA
PITPNB	NM_012399.5	22	-1	28313107	28380672	PITPNB	mRNA
PITPNB	XM_054325412.1	22	-1	28313107	28380672	PITPNB	mRNA
PITPNB	NM_001284278.2	22	-1	28313107	28380672	PITPNB	mRNA
PITPNB	XM_054325413.1	22	-1	28313107	28379825	PITPNB	mRNA
PITPNB	XM_054325414.1	22	-1	28335224	28380672	PITPNB	mRNA
TTC28-AS1	NR_026963.1	22	1	28380792	28464100	TTC28-AS1	lnc_RNA
TTC28-AS1	NR_026962.1	22	1	28380792	28386378	TTC28-AS1	lnc_RNA
MIR3199-1	NR_036169.1	22	-1	28381941	28382029	MIR3199-1	primary_transcript
MIR3199-2	NR_036170.1	22	1	28381942	28382028	MIR3199-2	primary_transcript
MIR3199-2	unassigned_transcript_3706	22	1	28381951	28381973	MIR3199-2	miRNA
MIR3199-1	unassigned_transcript_3705	22	-1	28381997	28382019	MIR3199-1	miRNA
TTC28	NM_001393403.1	22	-1	28439435	29141276	TTC28	mRNA
TTC28	NM_001145418.2	22	-1	28439435	29141276	TTC28	mRNA
TTC28	XM_054325299.1	22	-1	28439435	29118232	TTC28	mRNA
TTC28	XM_054325297.1	22	-1	28439435	29118232	TTC28	mRNA
TTC28	XM_054325298.1	22	-1	28439435	29107818	TTC28	mRNA
TTC28	XM_054325300.1	22	-1	28439435	29095642	TTC28	mRNA
TTC28	NM_001393405.1	22	-1	28439435	28905100	TTC28	mRNA
TTC28	NM_001393404.1	22	-1	28439435	28905100	TTC28	mRNA
TTC28	XM_054325301.1	22	-1	28481750	29141276	TTC28	mRNA
TTC28	XM_054325303.1	22	-1	28481750	29141276	TTC28	mRNA
TTC28	XM_054325302.1	22	-1	28490255	29141276	TTC28	mRNA
LOC124905171	XR_007090817.1	22	-1	28694172	28694239	LOC124905171	snoRNA
MIR5739	NR_106713.1	22	1	28921309	28921388	MIR5739	primary_transcript
MIR5739	unassigned_transcript_3707	22	1	28921365	28921384	MIR5739	miRNA
LOC101929594	XR_007090546.1	22	-1	28975035	29026274	LOC101929594	lnc_RNA
LOC101929594	XR_007090548.1	22	-1	28975035	29012927	LOC101929594	lnc_RNA
LOC101929594	XR_007090549.1	22	-1	28975035	28990064	LOC101929594	lnc_RNA
LOC101929594	XR_007090550.1	22	-1	28975035	28982077	LOC101929594	lnc_RNA
LOC101929594	XR_007090547.1	22	-1	28975035	28982077	LOC101929594	lnc_RNA
CHEK2	NM_001437942.1	22	-1	29149177	29203455	CHEK2	mRNA
CHEK2	NM_001349956.3	22	-1	29149177	29203455	CHEK2	mRNA
CHEK2	NM_145862.3	22	-1	29149177	29203455	CHEK2	mRNA
CHEK2	NM_001257387.3	22	-1	29149177	29203455	CHEK2	mRNA
CHEK2	NM_001438295.1	22	-1	29149177	29203455	CHEK2	mRNA
CHEK2	NM_001438293.1	22	-1	29149177	29203455	CHEK2	mRNA
CHEK2	NM_001438294.1	22	-1	29149177	29203455	CHEK2	mRNA
CHEK2	NM_001005735.3	22	-1	29149177	29203455	CHEK2	mRNA
CHEK2	NM_007194.4	22	-1	29149178	29203455	CHEK2	mRNA
CHEK2	XM_054325037.1	22	-1	29149178	29200460	CHEK2	mRNA
CHEK2	XM_054325045.1	22	-1	29149178	29200459	CHEK2	mRNA
CHEK2	XM_054325042.1	22	-1	29149178	29200458	CHEK2	mRNA
CHEK2	XM_054325044.1	22	-1	29149178	29198980	CHEK2	mRNA
CHEK2	XM_054325040.1	22	-1	29149178	29198980	CHEK2	mRNA
CHEK2	XM_054325046.1	22	-1	29149178	29198976	CHEK2	mRNA
CHEK2	XM_054325038.1	22	-1	29149178	29198976	CHEK2	mRNA
CHEK2	XM_054325049.1	22	-1	29149178	29174161	CHEK2	mRNA
CHEK2	XM_054325048.1	22	-1	29149178	29174141	CHEK2	mRNA
CHEK2	XM_054325050.1	22	-1	29149178	29173754	CHEK2	mRNA
CHEK2	XR_008485362.1	22	-1	29157225	29198988	CHEK2	transcript
CHEK2	XR_008485364.1	22	-1	29158345	29203469	CHEK2	transcript
CHEK2	XR_008485361.1	22	-1	29158345	29198987	CHEK2	transcript
CHEK2	XM_054325047.1	22	-1	29158433	29198988	CHEK2	mRNA
CHEK2	XR_008485363.1	22	-1	29158482	29198988	CHEK2	transcript
HSCB	NM_001363856.1	22	1	29203667	29207685	HSCB	mRNA
HSCB	NR_134560.2	22	1	29203674	29219144	HSCB	transcript
HSCB	XM_054325129.1	22	1	29203674	29219144	HSCB	mRNA
HSCB	NM_001318315.2	22	1	29203674	29219144	HSCB	mRNA
HSCB	NM_172002.5	22	1	29203674	29219144	HSCB	mRNA
HSCB	NM_001318314.2	22	1	29203674	29219144	HSCB	mRNA
HSCB	NM_001318316.2	22	1	29204316	29219144	HSCB	mRNA
HSCB	XM_054325130.1	22	1	29204316	29219144	HSCB	mRNA
CCDC117	NM_173510.4	22	1	29234314	29250587	CCDC117	mRNA
CCDC117	NM_001284264.2	22	1	29234314	29250587	CCDC117	mRNA
CCDC117	NM_001284263.2	22	1	29234314	29250587	CCDC117	mRNA
CCDC117	NM_001284265.1	22	1	29234748	29250593	CCDC117	mRNA
XBP1	NM_001079539.2	22	-1	29255848	29261869	XBP1	mRNA
XBP1	NM_005080.4	22	-1	29255848	29261869	XBP1	mRNA
XBP1	NM_001393999.1	22	-1	29255848	29261377	XBP1	mRNA
XBP1	NM_001394000.1	22	-1	29255848	29261377	XBP1	mRNA
LOC107985549	XR_007090554.1	22	1	29301322	29309872	LOC107985549	lnc_RNA
LOC107985549	XR_007090553.1	22	1	29305020	29309872	LOC107985549	lnc_RNA
ZNRF3	NM_001206998.2	22	1	29344932	29518764	ZNRF3	mRNA
ZNRF3	NM_032173.4	22	1	29378739	29518764	ZNRF3	mRNA
ZNRF3-AS1	NR_046851.1	22	-1	29486275	29492752	ZNRF3-AS1	lnc_RNA
C22orf31	NM_001386866.1	22	-1	29519948	29535171	C22orf31	mRNA
C22orf31	XM_054325463.1	22	-1	29519948	29523296	C22orf31	mRNA
C22orf31	NM_015370.2	22	-1	29519948	29523109	C22orf31	mRNA
C22orf31	XM_054325464.1	22	-1	29519948	29521320	C22orf31	mRNA
KREMEN1	NM_032045.5	22	1	29534263	29631831	KREMEN1	mRNA
KREMEN1	XM_054326003.1	22	1	29534263	29610350	KREMEN1	mRNA
KREMEN1	NM_001039570.3	22	1	29534263	29610350	KREMEN1	mRNA
KREMEN1	XM_054326004.1	22	1	29534263	29610350	KREMEN1	mRNA
KREMEN1	XM_054326006.1	22	1	29534263	29610350	KREMEN1	mRNA
KREMEN1	XM_054326005.1	22	1	29562987	29610350	KREMEN1	mRNA
LOC124908425	XM_047447052.1	22	1	29618741	29628593	LOC124908425	mRNA
LOC101929638	XR_007090555.1	22	-1	29643768	29669460	LOC101929638	lnc_RNA
LOC101929638	XR_007090567.1	22	-1	29643768	29669387	LOC101929638	lnc_RNA
LOC101929638	XR_007090569.1	22	-1	29643768	29669354	LOC101929638	lnc_RNA
LOC101929638	XR_007090577.1	22	-1	29643768	29669338	LOC101929638	lnc_RNA
LOC101929638	XR_007090556.1	22	-1	29643768	29669332	LOC101929638	lnc_RNA
LOC101929638	XR_007090565.1	22	-1	29643768	29669332	LOC101929638	lnc_RNA
LOC101929638	XR_007090558.1	22	-1	29643768	29669332	LOC101929638	lnc_RNA
LOC101929638	XR_007090576.1	22	-1	29643768	29669332	LOC101929638	lnc_RNA
LOC101929638	XR_007090560.1	22	-1	29643768	29669332	LOC101929638	lnc_RNA
LOC101929638	XR_007090562.1	22	-1	29643768	29669332	LOC101929638	lnc_RNA
LOC101929638	XR_007090563.1	22	-1	29643768	29669330	LOC101929638	lnc_RNA
LOC101929638	XR_007090559.1	22	-1	29643768	29669329	LOC101929638	lnc_RNA
LOC101929638	XR_007090561.1	22	-1	29643768	29669328	LOC101929638	lnc_RNA
LOC101929638	XR_007090557.1	22	-1	29643768	29669328	LOC101929638	lnc_RNA
LOC101929638	XR_007090572.1	22	-1	29645202	29669458	LOC101929638	lnc_RNA
LOC101929638	XR_007090578.1	22	-1	29645202	29669359	LOC101929638	lnc_RNA
LOC101929638	XR_007090575.1	22	-1	29645202	29669332	LOC101929638	lnc_RNA
LOC101929638	XR_007090574.1	22	-1	29645202	29669332	LOC101929638	lnc_RNA
LOC101929638	XR_007090571.1	22	-1	29645202	29669332	LOC101929638	lnc_RNA
LOC101929638	XR_007090566.1	22	-1	29645202	29669332	LOC101929638	lnc_RNA
LOC101929638	XR_007090573.1	22	-1	29645202	29669330	LOC101929638	lnc_RNA
LOC101929638	XR_007090570.1	22	-1	29645202	29669329	LOC101929638	lnc_RNA
LOC101929638	XR_007090564.1	22	-1	29645202	29669328	LOC101929638	lnc_RNA
LOC101929638	XR_007090568.1	22	-1	29645202	29669327	LOC101929638	lnc_RNA
EMID1	XR_008485366.1	22	1	29669406	29696966	EMID1	transcript
EMID1	XM_054325086.1	22	1	29669406	29723089	EMID1	mRNA
EMID1	XM_054325085.1	22	1	29669406	29723089	EMID1	mRNA
EMID1	XM_054325087.1	22	1	29669406	29723089	EMID1	mRNA
EMID1	NM_133455.4	22	1	29669406	29723089	EMID1	mRNA
EMID1	NM_001410828.1	22	1	29669406	29723089	EMID1	mRNA
EMID1	XM_054325091.1	22	1	29669406	29723089	EMID1	mRNA
EMID1	NM_001267895.2	22	1	29669406	29723089	EMID1	mRNA
EMID1	XM_054325089.1	22	1	29669406	29723089	EMID1	mRNA
EMID1	XM_054325088.1	22	1	29669406	29723089	EMID1	mRNA
EMID1	XM_054325094.1	22	1	29669406	29723089	EMID1	mRNA
EMID1	XM_054325093.1	22	1	29669406	29723089	EMID1	mRNA
EMID1	XM_054325090.1	22	1	29669406	29722299	EMID1	mRNA
EMID1	XM_054325092.1	22	1	29669406	29718853	EMID1	mRNA
EMID1	XM_054325095.1	22	1	29669406	29718853	EMID1	mRNA
EMID1	XM_054325096.1	22	1	29669406	29718853	EMID1	mRNA
EMID1	XM_054325097.1	22	1	29679054	29723089	EMID1	mRNA
LOC105372985	XR_007090579.1	22	-1	29686909	29689331	LOC105372985	lnc_RNA
EMID1	XM_054325098.1	22	1	29694564	29723089	EMID1	mRNA
RHBDD3	NM_001329536.1	22	-1	29723344	29731654	RHBDD3	mRNA
