LINC01986	NR_110824.1	3	1	3392	16126	LINC01986	lnc_RNA
CLASP2	NM_001375703.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345784.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	NM_001365633.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345783.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345778.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345781.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345770.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	NM_001400405.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345776.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345785.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345774.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	NM_001375701.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	NM_015097.3	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345772.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345773.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345768.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	NM_001365628.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345766.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	XM_054345764.1	3	-1	33497978	33719132	CLASP2	mRNA
CLASP2	NM_001400417.1	3	-1	33497978	33660525	CLASP2	mRNA
CLASP2	NM_001400437.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400433.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	XM_054345791.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400435.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001375720.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001375715.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400432.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	XM_054345788.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400425.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400409.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001207044.3	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400416.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400428.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400410.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400427.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400420.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400408.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400436.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	XM_054345790.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400434.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400431.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400424.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001400415.1	3	-1	33497978	33659953	CLASP2	mRNA
CLASP2	NM_001375718.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400430.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	XM_054345789.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	XM_054345787.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400419.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400412.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400423.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400421.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400414.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400407.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001375716.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400429.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	XM_054345786.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400418.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400411.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400422.1	3	-1	33497978	33646329	CLASP2	mRNA
CLASP2	NM_001400413.1	3	-1	33497978	33646329	CLASP2	mRNA
PDCD6IP-DT	NR_183731.1	3	-1	33794376	33799251	PDCD6IP-DT	lnc_RNA
PDCD6IP-DT	NR_183730.1	3	-1	33794376	33799251	PDCD6IP-DT	lnc_RNA
PDCD6IP	NM_001162429.3	3	1	33799362	33870437	PDCD6IP	mRNA
PDCD6IP	NM_013374.6	3	1	33799362	33870437	PDCD6IP	mRNA
PDCD6IP	NM_001256192.2	3	1	33799362	33828003	PDCD6IP	mRNA
PDCD6IP	XM_054344819.1	3	1	33800181	33870437	PDCD6IP	mRNA
LOC105377024	XR_007073409.1	3	1	33879588	33881009	LOC105377024	lnc_RNA
LINC01811	NR_183677.1	3	1	34160056	34436832	LINC01811	lnc_RNA
LINC01811	NR_183681.1	3	1	34160056	34436832	LINC01811	lnc_RNA
LINC01811	NR_183678.1	3	1	34160056	34436832	LINC01811	lnc_RNA
LINC01811	NR_183686.1	3	1	34160056	34436832	LINC01811	lnc_RNA
LINC01811	NR_183679.1	3	1	34160056	34436832	LINC01811	lnc_RNA
LINC01811	NR_183682.1	3	1	34160056	34436832	LINC01811	lnc_RNA
LINC01811	NR_183680.1	3	1	34160056	34436832	LINC01811	lnc_RNA
LINC01811	NR_183685.1	3	1	34160056	34436832	LINC01811	lnc_RNA
LINC01811	NR_183687.1	3	1	34160056	34387850	LINC01811	lnc_RNA
LINC01811	NR_183691.1	3	1	34160056	34387850	LINC01811	lnc_RNA
LINC01811	NR_183688.1	3	1	34160056	34387850	LINC01811	lnc_RNA
LINC01811	NR_183697.1	3	1	34160056	34270387	LINC01811	lnc_RNA
LINC01811	NR_183698.1	3	1	34160056	34270387	LINC01811	lnc_RNA
LINC01811	NR_183699.1	3	1	34160056	34270387	LINC01811	lnc_RNA
LINC01811	NR_183676.1	3	1	34160640	34436832	LINC01811	lnc_RNA
LINC01811	NR_183683.1	3	1	34160640	34436832	LINC01811	lnc_RNA
LINC01811	NR_183684.1	3	1	34160640	34436832	LINC01811	lnc_RNA
LINC01811	NR_183690.1	3	1	34160640	34387850	LINC01811	lnc_RNA
LINC01811	NR_183689.1	3	1	34160640	34387850	LINC01811	lnc_RNA
LINC01811	NR_183696.1	3	1	34160640	34270387	LINC01811	lnc_RNA
LINC01811	NR_183695.1	3	1	34160640	34270387	LINC01811	lnc_RNA
LOC102724048	XR_007073420.1	3	1	34541771	34568727	LOC102724048	lnc_RNA
LOC102724048	XR_007073418.1	3	1	34541771	34568727	LOC102724048	lnc_RNA
LOC102724048	XR_007073423.1	3	1	34541771	34568727	LOC102724048	lnc_RNA
LOC102724048	XR_007073421.1	3	1	34541771	34568727	LOC102724048	lnc_RNA
LOC102724048	XR_007073419.1	3	1	34541771	34563974	LOC102724048	lnc_RNA
LOC102724048	XR_007073422.1	3	1	34541771	34563974	LOC102724048	lnc_RNA
LOC102724048	XR_007073417.1	3	1	34544099	34568727	LOC102724048	lnc_RNA
LOC101928135	NR_110817.1	3	-1	34876759	35394697	LOC101928135	lnc_RNA
ARPP21	NM_001385489.1	3	1	35639532	35795160	ARPP21	mRNA
ARPP21	NM_001385490.1	3	1	35639532	35795160	ARPP21	mRNA
ARPP21	NM_001385488.1	3	1	35639532	35795160	ARPP21	mRNA
ARPP21	NR_170705.1	3	1	35640203	35795160	ARPP21	transcript
ARPP21	NR_169632.1	3	1	35640203	35795160	ARPP21	transcript
ARPP21	NR_169633.1	3	1	35640203	35795160	ARPP21	transcript
ARPP21	NR_169644.1	3	1	35640203	35795160	ARPP21	transcript
ARPP21	NR_170707.1	3	1	35640203	35795160	ARPP21	transcript
ARPP21	NR_169647.1	3	1	35640203	35795160	ARPP21	transcript
ARPP21	NR_169645.1	3	1	35640203	35795160	ARPP21	transcript
ARPP21	NR_169635.1	3	1	35640203	35795160	ARPP21	transcript
ARPP21	XM_054345011.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	XM_054345019.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385564.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	XM_054345026.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385497.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	XM_054345009.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385562.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385495.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	XM_054345020.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385558.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	XM_054345023.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001267619.2	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	XM_054345025.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385536.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385563.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385492.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385556.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385517.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385491.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001385496.1	3	1	35640203	35795160	ARPP21	mRNA
ARPP21	NM_001267616.2	3	1	35640203	35686573	ARPP21	mRNA
ARPP21	NM_001267617.2	3	1	35641673	35795160	ARPP21	mRNA
ARPP21	XM_054345008.1	3	1	35642214	35795160	ARPP21	mRNA
ARPP21	XM_054345017.1	3	1	35642214	35795160	ARPP21	mRNA
ARPP21	NM_001385484.1	3	1	35642214	35795160	ARPP21	mRNA
ARPP21	NM_001385565.1	3	1	35642214	35795160	ARPP21	mRNA
ARPP21	NR_169646.1	3	1	35643014	35795160	ARPP21	transcript
ARPP21	XM_054345010.1	3	1	35643014	35795160	ARPP21	mRNA
ARPP21	XM_054345016.1	3	1	35643014	35795160	ARPP21	mRNA
ARPP21	NM_016300.5	3	1	35643014	35795160	ARPP21	mRNA
ARPP21	XM_054345018.1	3	1	35643014	35795160	ARPP21	mRNA
ARPP21	NM_001385567.1	3	1	35643014	35795160	ARPP21	mRNA
ARPP21	XM_054345024.1	3	1	35643014	35795160	ARPP21	mRNA
ARPP21	NM_001385485.1	3	1	35643014	35795160	ARPP21	mRNA
ARPP21	NM_001385573.1	3	1	35643014	35795160	ARPP21	mRNA
ARPP21	NM_001385574.1	3	1	35643014	35795160	ARPP21	mRNA
ARPP21	NM_001385566.1	3	1	35643014	35795160	ARPP21	mRNA
ARPP21	NR_170706.1	3	1	35644336	35795160	ARPP21	transcript
ARPP21	XM_054345013.1	3	1	35644336	35795160	ARPP21	mRNA
ARPP21	XM_054345021.1	3	1	35644336	35795160	ARPP21	mRNA
ARPP21	XM_054345027.1	3	1	35644336	35795160	ARPP21	mRNA
ARPP21-AS1	NR_046679.1	3	-1	35650878	35652642	ARPP21-AS1	lnc_RNA
ARPP21	NM_001385588.2	3	1	35679974	35795160	ARPP21	mRNA
ARPP21	NM_001385585.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	XM_054345015.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385590.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385577.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385595.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385594.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385589.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385487.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385578.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	XM_054345014.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385593.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	XM_054345022.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	XM_054345012.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385592.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385591.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385486.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385582.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001385576.1	3	1	35680310	35795160	ARPP21	mRNA
ARPP21	NM_001267618.2	3	1	35680310	35686573	ARPP21	mRNA
ARPP21	NM_001025069.1	3	1	35680310	35686573	ARPP21	mRNA
ARPP21	NM_001025068.1	3	1	35680310	35686573	ARPP21	mRNA
ARPP21	NM_001385587.1	3	1	35681626	35795160	ARPP21	mRNA
ARPP21	NM_001385584.1	3	1	35681626	35795160	ARPP21	mRNA
ARPP21	NM_001385581.1	3	1	35681626	35795160	ARPP21	mRNA
ARPP21	NM_198399.2	3	1	35681626	35686573	ARPP21	mRNA
ARPP21	NM_001385580.1	3	1	35682181	35795160	ARPP21	mRNA
MIR128-2	NR_029824.1	3	1	35745134	35745217	MIR128-2	primary_transcript
MIR128-2	unassigned_transcript_679	3	1	35745148	35745170	MIR128-2	miRNA
MIR128-2	unassigned_transcript_680	3	1	35745185	35745205	MIR128-2	miRNA
LOC124906227	XR_007073424.1	3	-1	36336223	36455578	LOC124906227	lnc_RNA
STAC	XR_008486779.1	3	1	36381995	36487424	STAC	transcript
STAC	XM_054347630.1	3	1	36381995	36549211	STAC	mRNA
STAC	NM_003149.3	3	1	36381995	36549211	STAC	mRNA
STAC	NM_001292049.2	3	1	36381995	36549211	STAC	mRNA
STAC	XM_054347631.1	3	1	36381995	36549211	STAC	mRNA
STAC	XM_054347632.1	3	1	36381995	36535119	STAC	mRNA
STAC	XM_054347635.1	3	1	36381995	36535119	STAC	mRNA
STAC	XM_054347633.1	3	1	36411047	36549211	STAC	mRNA
STAC	XM_054347634.1	3	1	36443404	36549211	STAC	mRNA
STAC	XM_054347636.1	3	1	36444941	36549211	STAC	mRNA
DCLK3	XM_054348159.1	3	-1	36713774	36765897	DCLK3	mRNA
DCLK3	NM_001394672.2	3	-1	36713774	36765897	DCLK3	mRNA
DCLK3	NM_033403.1	3	-1	36713775	36741195	DCLK3	mRNA
LOC105377029	XR_007073425.1	3	-1	36770332	36773930	LOC105377029	lnc_RNA
LOC105377029	XR_007073426.1	3	-1	36770332	36773930	LOC105377029	lnc_RNA
LOC105377030	XR_007073427.1	3	-1	36777169	36785634	LOC105377030	lnc_RNA
LINC02033	NR_147141.1	3	-1	36821898	36823848	LINC02033	lnc_RNA
TRANK1	XM_054348592.1	3	-1	36828168	36947110	TRANK1	mRNA
TRANK1	NM_014831.3	3	-1	36828168	36946420	TRANK1	mRNA
TRANK1	XM_054348593.1	3	-1	36828168	36946420	TRANK1	mRNA
TRANK1	NM_001329998.2	3	-1	36828168	36946420	TRANK1	mRNA
TRANK1	XM_054348590.1	3	-1	36828168	36946420	TRANK1	mRNA
TRANK1	XM_054348589.1	3	-1	36828168	36946420	TRANK1	mRNA
TRANK1	XM_054348588.1	3	-1	36828168	36932769	TRANK1	mRNA
TRANK1	XM_054348591.1	3	-1	36828168	36926880	TRANK1	mRNA
TRANK1	XM_054348594.1	3	-1	36828168	36900537	TRANK1	mRNA
TRANK1	XM_054348595.1	3	-1	36836111	36947110	TRANK1	mRNA
TRANK1	XR_008486871.1	3	-1	36848606	36947110	TRANK1	transcript
TRANK1	XR_008486872.1	3	-1	36848701	36946420	TRANK1	transcript
EPM2AIP1	NM_014805.4	3	-1	36986417	36994504	EPM2AIP1	mRNA
MLH1	XM_054346568.1	3	1	36994839	37052189	MLH1	mRNA
MLH1	NM_001354619.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001258274.3	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354618.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354622.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354627.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354621.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001167619.3	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001167617.3	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001167618.3	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354623.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_000249.4	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354628.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001258271.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354630.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354624.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	XM_054346565.1	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354615.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354629.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354617.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354626.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354616.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354620.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001354625.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	NM_001258273.2	3	1	36994891	37052189	MLH1	mRNA
MLH1	XM_054346564.1	3	1	36995144	37052189	MLH1	mRNA
MLH1	XM_054346566.1	3	1	36996208	37052189	MLH1	mRNA
MLH1	XM_054346567.1	3	1	36996767	37052189	MLH1	mRNA
LRRFIP2	NM_017724.2	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348308.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348304.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001134369.2	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348305.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348301.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348390.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348409.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348403.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348406.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348299.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348400.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348297.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348398.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348384.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348401.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348399.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348395.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348383.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348381.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348382.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348394.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348397.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348388.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348396.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348391.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348387.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348393.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348389.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348375.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348404.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348402.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348408.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348386.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348377.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348298.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348379.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348311.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348309.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348405.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348310.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348306.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348302.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348410.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348303.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348407.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001348300.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348392.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348385.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348376.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348378.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	XM_054348380.1	3	-1	37053969	37177703	LRRFIP2	mRNA
LRRFIP2	NM_001282691.1	3	-1	37053969	37176558	LRRFIP2	mRNA
LRRFIP2	NM_001348307.1	3	-1	37053969	37176233	LRRFIP2	mRNA
LRRFIP2	NM_006309.4	3	-1	37053969	37175925	LRRFIP2	mRNA
UBE2FP1	NR_168330.1	3	-1	37142889	37145526	UBE2FP1	transcript
LRRFIP2	NR_145514.2	3	-1	37174134	37177670	LRRFIP2	transcript
LOC105377642	XR_007073431.1	3	1	37177714	37211216	LOC105377642	lnc_RNA
LOC105377642	XR_007073428.1	3	1	37177733	37210945	LOC105377642	lnc_RNA
LOC105377642	XR_007073430.1	3	1	37177733	37210945	LOC105377642	lnc_RNA
LOC105377642	XR_007073432.1	3	1	37177733	37210945	LOC105377642	lnc_RNA
LOC105377642	XR_007073429.1	3	1	37177733	37210943	LOC105377642	lnc_RNA
LOC124906354	XR_007074176.1	3	1	37198087	37198190	LOC124906354	snoRNA
GOLGA4-AS1	NR_149029.1	3	-1	37243191	37245595	GOLGA4-AS1	lnc_RNA
GOLGA4	XM_054346209.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346208.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346219.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346202.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346203.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346204.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346205.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346206.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346210.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346211.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346215.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	NM_002078.5	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	XM_054346218.1	3	1	37244671	37368411	GOLGA4	mRNA
GOLGA4	NM_001429190.1	3	1	37244671	37368283	GOLGA4	mRNA
GOLGA4	NM_001429191.1	3	1	37244671	37368283	GOLGA4	mRNA
GOLGA4	NM_001410721.2	3	1	37244671	37368283	GOLGA4	mRNA
GOLGA4	NM_001172713.3	3	1	37244671	37368283	GOLGA4	mRNA
GOLGA4	NM_001429196.1	3	1	37244671	37368283	GOLGA4	mRNA
GOLGA4	NM_001429198.1	3	1	37244671	37368283	GOLGA4	mRNA
GOLGA4	NM_001429202.1	3	1	37244671	37368283	GOLGA4	mRNA
GOLGA4	NM_001429201.1	3	1	37244671	37368283	GOLGA4	mRNA
GOLGA4	NM_001429193.1	3	1	37244671	37368283	GOLGA4	mRNA
GOLGA4	XM_054346220.1	3	1	37316822	37368411	GOLGA4	mRNA
APRG1	NR_171174.1	3	1	37382609	37419904	APRG1	lnc_RNA
APRG1	NR_171173.1	3	1	37382609	37419904	APRG1	lnc_RNA
APRG1	NR_126512.1	3	1	37401009	37437035	APRG1	lnc_RNA
APRG1	NR_126514.1	3	1	37401009	37437035	APRG1	lnc_RNA
APRG1	NR_126513.1	3	1	37401009	37437035	APRG1	lnc_RNA
APRG1	NR_126515.1	3	1	37401009	37418319	APRG1	lnc_RNA
ITGA9	NM_002207.3	3	1	37453682	37827665	ITGA9	mRNA
ITGA9-AS1	NR_110531.1	3	-1	37757861	37865943	ITGA9-AS1	lnc_RNA
ITGA9-AS1	NR_110532.1	3	-1	37794254	37865943	ITGA9-AS1	lnc_RNA
CTDSPL	NM_001008392.2	3	1	37866043	37988649	CTDSPL	mRNA
CTDSPL	NM_001438028.1	3	1	37866043	37988649	CTDSPL	mRNA
CTDSPL	NM_005808.3	3	1	37866043	37988649	CTDSPL	mRNA
CTDSPL	NM_001438653.1	3	1	37866043	37988649	CTDSPL	mRNA
CTDSPL	XM_054344907.1	3	1	37886749	37988649	CTDSPL	mRNA
MIR26A1	NR_029499.1	3	1	37973584	37973660	MIR26A1	primary_transcript
MIR26A1	unassigned_transcript_681	3	1	37973593	37973614	MIR26A1	miRNA
MIR26A1	unassigned_transcript_682	3	1	37973632	37973653	MIR26A1	miRNA
VILL	NM_001385039.1	3	1	37992157	38011362	VILL	mRNA
VILL	NM_001385038.1	3	1	37994965	38011362	VILL	mRNA
VILL	NM_015873.4	3	1	37994965	38011362	VILL	mRNA
VILL	NR_163266.1	3	1	37998317	38011362	VILL	transcript
VILL	NR_163267.1	3	1	37998317	38011362	VILL	transcript
VILL	NM_001370264.1	3	1	37998317	38011362	VILL	mRNA
VILL	NM_001370265.1	3	1	37998317	38011362	VILL	mRNA
PLCD1	NR_024071.2	3	-1	38011677	38028701	PLCD1	transcript
PLCD1	NM_006225.4	3	-1	38011677	38033823	PLCD1	mRNA
PLCD1	NM_001130964.2	3	-1	38011677	38028701	PLCD1	mRNA
DLEC1	XR_008486873.1	3	1	38043402	38120097	DLEC1	transcript
DLEC1	NM_001321153.2	3	1	38043402	38129694	DLEC1	mRNA
