LOC124905300_1	XM_047442785.1_1	X	-1	103469	105172	LOC124905300
OTUD5	XM_005278039.5	X	-1	48332501	48368070	OTUD5
OTUD5	XM_006724537.4	X	-1	48332501	48368070	OTUD5
OTUD5	XM_017029628.3	X	-1	48332501	48368070	OTUD5
OTUD5	NM_001136159.2	X	-1	48332501	48368844	OTUD5
OTUD5	XM_017029630.2	X	-1	48332501	48368844	OTUD5
OTUD5	XM_024452397.2	X	-1	48332501	48368844	OTUD5
OTUD5	XM_011543934.3	X	-1	48332683	48346821	OTUD5
OTUD5	XM_047442248.1	X	-1	48332683	48365160	OTUD5
OTUD5	XM_005272622.5	X	-1	48332683	48368070	OTUD5
OTUD5	XM_011543932.3	X	-1	48332683	48368070	OTUD5
OTUD5	XM_005278042.4	X	-1	48332683	48368844	OTUD5
OTUD5	XM_024452396.2	X	-1	48332683	48368844	OTUD5
KCND1	NM_004979.6	X	-1	48371842	48382307	KCND1
KCND1	XM_011543910.3	X	-1	48371842	48382307	KCND1
KCND1	XM_017029508.2	X	-1	48371842	48382307	KCND1
KCND1	XM_017029509.2	X	-1	48371842	48382307	KCND1
KCND1	XM_017029510.3	X	-1	48378114	48382307	KCND1
GRIPAP1	NM_020137.5	X	-1	48384190	48412744	GRIPAP1
TFE3	NM_001282142.2	X	-1	48440314	48454961	TFE3
TFE3	NM_006521.6	X	-1	48440314	48454961	TFE3
TFE3	XM_024452432.2	X	-1	48440314	48454961	TFE3
TFE3	XR_007068199.1	X	-1	48445753	48454961	TFE3
CCDC120	NM_001271836.2	X	1	48465178	48481574	CCDC120
CCDC120	NM_001163322.2	X	1	48470574	48481578	CCDC120
CCDC120	NM_001271835.1	X	1	48470574	48481578	CCDC120
CCDC120	NM_033626.3	X	1	48470574	48481578	CCDC120
CCDC120	NM_001163321.4	X	1	48470607	48481574	CCDC120
CCDC120	NM_001163323.3	X	1	48470607	48481574	CCDC120
PRAF2	NM_007213.3	X	-1	48482886	48485729	PRAF2
WDR45	NM_001029896.2	X	-1	48486169	48491614	WDR45
WDR45	NM_007075.4	X	-1	48486169	48512926	WDR45
GPKOW	NM_015698.6	X	-1	48525155	48535477	GPKOW
LOC105373195	XR_007068230.1	X	-1	48551342	48568017	LOC105373195
MAGIX	NM_001395401.1	X	1	48574403	48580510	MAGIX
MAGIX	NM_024859.4	X	1	48574496	48580510	MAGIX
MAGIX	NM_001099681.2	X	1	48574581	48579895	MAGIX
MAGIX	NM_001099682.2	X	1	48574581	48579895	MAGIX
PLP2	NM_002668.3	X	1	48583646	48586985	PLP2
PRICKLE3	NM_001307979.2	X	-1	48586552	48596747	PRICKLE3
PRICKLE3	NM_006150.5	X	-1	48586552	48598227	PRICKLE3
SYP	NM_003179.3	X	-1	48599669	48612053	SYP
SYP-AS1	NR_046649.1	X	1	48610699	48614311	SYP-AS1
CACNA1F	XM_017029836.1	X	-1	48616922	48631206	CACNA1F
CACNA1F	NM_001256789.3	X	-1	48616922	48645203	CACNA1F
CACNA1F	NM_001256790.3	X	-1	48616922	48645203	CACNA1F
CACNA1F	NM_005183.4	X	-1	48616922	48645203	CACNA1F
CACNA1F	XM_011543983.3	X	-1	48616922	48645203	CACNA1F
CCDC22	XR_430506.4	X	1	48647330	48660374	CCDC22
CCDC22	NM_014008.5	X	1	48647330	48662382	CCDC22
CCDC22	XM_005272599.5	X	1	48647330	48662382	CCDC22
FOXP3	NM_001114377.2	X	-1	48662300	48676549	FOXP3
FOXP3	NM_014009.4	X	-1	48662300	48676549	FOXP3
FLICR	NR_147988.1	X	-1	48678060	48678314	FLICR
PPP1R3F	NM_001184745.2	X	1	48681633	48699939	PPP1R3F
PPP1R3F	NM_033215.5	X	1	48681633	48699939	PPP1R3F
PPP1R3F	XM_005272687.4	X	1	48681633	48699939	PPP1R3F
PPP1R3F	XM_017029934.2	X	1	48681633	48713328	PPP1R3F
PPP1R3F	XM_047442614.1	X	1	48681633	48713328	PPP1R3F
PPP1R3F	XM_017029932.2	X	1	48682720	48699939	PPP1R3F
PPP1R3F	XM_017029933.2	X	1	48682720	48699939	PPP1R3F
GAGE10	NM_001098413.4	X	1	48715506	48731702	GAGE10
GAGE10	XM_024452325.1	X	1	48717223	48731705	GAGE10
LOC124905188	XR_007068231.1	X	1	48719688	48728041	LOC124905188
GAGE12J	NM_001098406.4	X	1	48733900	48741226	GAGE12J
GAGE2A	NM_001127212.4	X	1	48743423	48750747	GAGE2A
GAGE12F	NM_001098405.3	X	1	48752945	48760273	GAGE12F
GAGE12B	NM_001127345.3	X	1	48762487	48912657	GAGE12B
GAGE1	XM_011543896.3	X	1	48914846	48919932	GAGE1
GAGE1	NR_102272.2	X	1	48914846	48924369	GAGE1
GAGE1	NM_001040663.4	X	1	48914853	48924369	GAGE1
PAGE1	NM_003785.4	X	-1	49003279	49011854	PAGE1
PAGE1	XM_011543998.3	X	-1	49003279	49011854	PAGE1
PAGE4	NM_001318877.1	X	1	49145174	49150178	PAGE4
PAGE4	NM_007003.4	X	1	49145217	49150178	PAGE4
PAGE4	XM_047442678.1	X	1	49145217	49150178	PAGE4
USP27X-DT	NR_026742.1	X	-1	49192614	49195246	USP27X-DT
USP27X	NM_001145073.3	X	1	49195374	49198448	USP27X
CLCN5	NM_001272102.2	X	1	49238534	49358465	CLCN5
CLCN5	NM_001127898.4	X	1	49238534	49416892	CLCN5
CLCN5	NM_001127899.4	X	1	49238534	49416892	CLCN5
CLCN5	XM_017029257.2	X	1	49238534	49416892	CLCN5
CLCN5	XM_017029258.2	X	1	49238534	49416892	CLCN5
MIR532	NR_030241.2	X	1	49319079	49319169	MIR532
MIR532	unassigned_transcript_3728	X	1	49319098	49319119	MIR532
MIR532	unassigned_transcript_3729	X	1	49319135	49319156	MIR532
MIR188	NR_029708.1	X	1	49319434	49319519	MIR188
MIR188	unassigned_transcript_3730	X	1	49319448	49319468	MIR188
MIR188	unassigned_transcript_3731	X	1	49319487	49319507	MIR188
MIR500A	NR_030224.1	X	1	49324356	49324439	MIR500A
MIR500A	unassigned_transcript_3732	X	1	49324368	49324390	MIR500A
MIR500A	unassigned_transcript_3733	X	1	49324407	49324428	MIR500A
MIR362	NR_029850.1	X	1	49324889	49324953	MIR362
MIR362	unassigned_transcript_3734	X	1	49324893	49324916	MIR362
MIR362	unassigned_transcript_3735	X	1	49324930	49324951	MIR362
MIR501	NR_030225.1	X	1	49325647	49325730	MIR501
MIR501	unassigned_transcript_3736	X	1	49325660	49325681	MIR501
MIR501	unassigned_transcript_3737	X	1	49325697	49325718	MIR501
MIR500B	NR_036257.1	X	1	49326597	49326675	MIR500B
MIR500B	unassigned_transcript_3738	X	1	49326607	49326624	MIR500B
MIR500B	unassigned_transcript_3739	X	1	49326647	49326666	MIR500B
MIR660	NR_030397.1	X	1	49329166	49329262	MIR660
MIR660	unassigned_transcript_3740	X	1	49329181	49329202	MIR660
MIR660	unassigned_transcript_3741	X	1	49329217	49329237	MIR660
MIR502	NR_030226.1	X	1	49330523	49330608	MIR502
MIR502	unassigned_transcript_3742	X	1	49330538	49330558	MIR502
MIR502	unassigned_transcript_3743	X	1	49330574	49330595	MIR502
CLCN5	XM_047441808.1	X	1	49358311	49416892	CLCN5
CLCN5	XM_047441807.1	X	1	49370343	49416892	CLCN5
CLCN5	NM_000084.5	X	1	49385249	49416892	CLCN5
CLCN5	NM_001282163.2	X	1	49387162	49416892	CLCN5
AKAP4	NM_139289.2	X	-1	49508429	49518030	AKAP4
AKAP4	NM_003886.3	X	-1	49508429	49518665	AKAP4
CCNB3	XM_017029915.1	X	1	49520371	49623348	CCNB3
CCNB3	XM_047442599.1	X	1	49522130	49623348	CCNB3
CCNB3	XM_047442600.1	X	1	49522132	49623348	CCNB3
CCNB3	XM_017029914.2	X	1	49522150	49623348	CCNB3
CCNB3	NM_033031.3	X	1	49522423	49623348	CCNB3
CCNB3	XM_017029913.1	X	1	49522423	49623348	CCNB3
CCNB3	XM_017029916.1	X	1	49522423	49623348	CCNB3
CCNB3	XM_017029917.1	X	1	49522423	49623348	CCNB3
CCNB3	XM_024452472.2	X	1	49522423	49623348	CCNB3
CCNB3	NM_033670.4	X	1	49555956	49623348	CCNB3
DGKK	NM_001013742.4	X	-1	49636842	49742255	DGKK
SHROOM4	XR_001755718.3	X	-1	49846979	50085560	SHROOM4
SHROOM4	XR_007068196.1	X	-1	49846979	50085560	SHROOM4
SHROOM4	XR_007068197.1	X	-1	49846979	50085560	SHROOM4
SHROOM4	NR_172069.1	X	-1	49858240	49915073	SHROOM4
SHROOM4	NR_172070.1	X	-1	49858240	49915073	SHROOM4
SHROOM4	XM_017029684.2	X	-1	49858240	49915073	SHROOM4
SHROOM4	NM_020717.5	X	-1	49858240	50085560	SHROOM4
SHROOM4	NR_027121.3	X	-1	49858240	50085560	SHROOM4
SHROOM4	NR_172068.1	X	-1	49858240	50085560	SHROOM4
SHROOM4	XM_017029682.3	X	-1	49858240	50085560	SHROOM4
SHROOM4	XM_017029683.2	X	-1	49858240	50085560	SHROOM4
SHROOM4	XM_047442279.1	X	-1	49858240	50085560	SHROOM4
SHROOM4	XR_001755716.3	X	-1	49858240	50085560	SHROOM4
SHROOM4	XR_001755717.3	X	-1	49858240	50085560	SHROOM4
SHROOM4	XM_017029685.3	X	-1	49869733	50085560	SHROOM4
SHROOM4	XM_017029687.3	X	-1	49898228	50085560	SHROOM4
SHROOM4	XM_047442280.1	X	-1	49898228	50085560	SHROOM4
BMP15	NM_005448.2	X	1	50181955	50187861	BMP15
LOC105373202	XR_938374.3	X	1	50250361	50255438	LOC105373202
LOC105373202	XR_001755849.2	X	1	50250361	50263430	LOC105373202
LINC01284	NR_110382.2	X	-1	50367146	50442711	LINC01284
LOC105373204	XR_007068239.1	X	-1	50492270	50667871	LOC105373204
LOC105373204	XR_007068237.1	X	-1	50595628	50665474	LOC105373204
LOC105373204	XR_007068232.1	X	-1	50595628	50667871	LOC105373204
LOC105373204	XR_007068233.1	X	-1	50595628	50667871	LOC105373204
LOC105373204	XR_007068234.1	X	-1	50595628	50667871	LOC105373204
LOC105373204	XR_007068235.1	X	-1	50595628	50667871	LOC105373204
LOC105373204	XR_007068236.1	X	-1	50595628	50667871	LOC105373204
LOC105373204	XR_007068238.1	X	-1	50595628	50667871	LOC105373204
NUDT10	NM_153183.4	X	1	50603515	50608810	NUDT10
NUDT10	NM_001304963.2	X	1	50604106	50608810	NUDT10
EZHIP	NM_203407.3	X	1	50678233	50680128	EZHIP
NUDT11	NM_018159.4	X	-1	50761304	50767871	NUDT11
LINC01496	NR_110654.1	X	-1	50771189	50778724	LINC01496
CENPVL3	NM_001355276.2	X	-1	50888246	50890138	CENPVL3
LOC105373205	XR_938381.2	X	1	50900747	50913380	LOC105373205
CENPVL2	NM_001355278.1	X	-1	50952638	50954257	CENPVL2
CENPVL1	NM_001355277.1	X	1	50982164	50983783	CENPVL1
GSPT2	NM_018094.5	X	1	51015099	51017889	GSPT2
MAGED1	NM_001005332.2	X	1	51074768	51174050	MAGED1
MAGED1	XM_011530835.3	X	1	51074768	51174050	MAGED1
MAGED1	XM_047442676.1	X	1	51074768	51174050	MAGED1
MAGED1	XM_047442677.1	X	1	51074768	51174050	MAGED1
MAGED1	NM_001005333.2	X	1	51165320	51174050	MAGED1
MAGED1	NM_006986.4	X	1	51165320	51174050	MAGED1
LOC401589_1	XR_132683.8_1	X	-1	51322911	51326081	LOC401589
LOC105377208_1	XR_001755855.2_1	X	1	51324445	51330241	LOC105377208
MAGED4B	NM_030801.5	X	-1	51333610	51340967	MAGED4B
MAGED4B	NM_001242362.2	X	-1	51333610	51341056	MAGED4B
MAGED4B	NM_177535.3	X	-1	51333610	51341056	MAGED4B
MAGED4B	NM_177537.3	X	-1	51333610	51341056	MAGED4B
SNORA11E	NR_102368.1	X	-1	51335130	51335256	SNORA11E
MAGED4	NM_001098800.3	X	1	51456587	51463967	MAGED4
MAGED4	NM_001272061.2	X	1	51456587	51463967	MAGED4
MAGED4	NM_001272062.2	X	1	51456587	51463967	MAGED4
MAGED4	NM_001272063.2	X	1	51456587	51463967	MAGED4
SNORA11D	NR_003711.1	X	1	51462321	51462447	SNORA11D
LOC105377208	XR_001755855.2	X	-1	51467338	51473119	LOC105377208
LOC401589	XR_132683.8	X	1	51471495	51474653	LOC401589
MIR8088	NR_107055.1	X	-1	51608292	51608377	MIR8088
MIR8088	unassigned_transcript_3744	X	-1	51608347	51608367	MIR8088
LOC124905189	XR_007068240.1	X	1	51627695	51630550	LOC124905189
XAGE2	NM_130777.3	X	1	51640755	51647414	XAGE2
XAGE2	XM_011530836.3	X	1	51640755	51647414	XAGE2
XAGE1A	NM_001097594.3	X	1	51767583	51772587	XAGE1A
XAGE1A	NM_001097596.3	X	1	51767583	51772587	XAGE1A
XAGE1A	XM_017029748.2	X	1	51767652	51769885	XAGE1A
XAGE1A	NR_033254.1	X	1	51767652	51772587	XAGE1A
XAGE1B	NR_033257.1	X	-1	51783841	51788776	XAGE1B
XAGE1B	NM_001097604.3	X	-1	51783841	51788827	XAGE1B
XAGE1B	NM_001097605.2	X	-1	51783841	51788832	XAGE1B
XAGE1B	XM_017029746.2	X	-1	51786543	51788776	XAGE1B
XAGE1A_1	NR_033254.1_1	X	-1	51796711	51801646	XAGE1A
XAGE1A_1	NM_001097594.3_1	X	-1	51796711	51801715	XAGE1A
XAGE1A_1	NM_001097596.3_1	X	-1	51796711	51801715	XAGE1A
XAGE1A_1	XM_017029748.2_1	X	-1	51799413	51801646	XAGE1A
LOC107985659	XR_007068241.1	X	1	51868805	51873850	LOC107985659
SSX8P	NR_027250.2	X	1	51907749	51918757	SSX8P
SSX7	NM_173358.2	X	-1	51928865	51939709	SSX7
SSX2B	NM_001164417.3	X	-1	51981730	51992026	SSX2B
SSX2B	NM_001278701.2	X	-1	51981730	51992026	SSX2B
SSX2B	NM_001278702.2	X	-1	51981730	51992026	SSX2B
SSX2	NM_001278697.2	X	1	52036147	52046488	SSX2
SSX2	NM_003147.6	X	1	52036147	52046488	SSX2
SSX2	NM_175698.4	X	1	52036196	52046488	SSX2
SPANXN5	NM_001009616.4	X	-1	52081055	52082338	SPANXN5
XAGE5	NM_001386970.1	X	1	52096193	52103207	XAGE5
XAGE5	NM_130775.3	X	1	52097110	52103207	XAGE5
XAGE3	NM_130776.2	X	-1	52147439	52152212	XAGE3
XAGE3	XM_011530770.2	X	-1	52147439	52152799	XAGE3
XAGE3	NM_133179.3	X	-1	52147439	52152994	XAGE3
XAGE3	XM_011530768.3	X	-1	52147439	52152994	XAGE3
XAGE3	XM_011530769.3	X	-1	52147439	52152994	XAGE3
FAM156B	NM_001321181.2	X	1	52176499	52193446	FAM156B
FAM156B	NM_001321186.2	X	1	52176499	52193446	FAM156B
FAM156B	NM_001321183.1	X	1	52181838	52193446	FAM156B
FAM156B	NM_001321178.3	X	1	52182227	52193446	FAM156B
FAM156B	XM_047442415.1	X	1	52182227	52193446	FAM156B
FAM156B	NM_001321179.2	X	1	52182238	52193446	FAM156B
FAM156B	NM_001321182.2	X	1	52182238	52193446	FAM156B
FAM156B	NM_001321187.2	X	1	52182238	52193446	FAM156B
FAM156B	XM_011530817.2	X	1	52182238	52193446	FAM156B
FAM156B	XM_047442416.1	X	1	52182238	52193446	FAM156B
FAM156B	NM_001321188.1	X	1	52183051	52193446	FAM156B
FAM156B	XM_047442417.1	X	1	52183051	52193446	FAM156B
FAM156B	NM_001321180.1	X	1	52183463	52193446	FAM156B
FAM156B	NM_001099684.2	X	1	52183955	52193446	FAM156B
LOC124905190	XR_007068242.1	X	1	52208100	52215712	LOC124905190
FAM156A	XM_047442035.1	X	-1	52231792	52242915	FAM156A
FAM156A	NM_001377060.1	X	-1	52231792	52243001	FAM156A
FAM156A	XM_047442032.1	X	-1	52231792	52243001	FAM156A
FAM156A	XM_047442037.1	X	-1	52231792	52243001	FAM156A
FAM156A	NM_001377063.1	X	-1	52231792	52243025	FAM156A
FAM156A	XM_047442033.1	X	-1	52231792	52243033	FAM156A
FAM156A	NM_001242491.1	X	-1	52231792	52243046	FAM156A
FAM156A	NM_001387706.1	X	-1	52231792	52243046	FAM156A
FAM156A	NM_001377061.1	X	-1	52231792	52243097	FAM156A
FAM156A	NM_001377062.1	X	-1	52231792	52243099	FAM156A
FAM156A	XM_047442034.1	X	-1	52231792	52252310	FAM156A
FAM156A	XM_047442036.1	X	-1	52231792	52252310	FAM156A
FAM156A	NM_001242489.2	X	-1	52231792	52279984	FAM156A
FAM156A	NM_001242490.2	X	-1	52231792	52279984	FAM156A
FAM156A	NM_001242492.2	X	-1	52231792	52279984	FAM156A
FAM156A	NM_001242493.2	X	-1	52231792	52279984	FAM156A
FAM156A	NM_001242494.2	X	-1	52231792	52279984	FAM156A
FAM156A	NM_001242495.2	X	-1	52231792	52279984	FAM156A
FAM156A	NM_001242496.2	X	-1	52231792	52279984	FAM156A
FAM156A	NM_001242497.2	X	-1	52231792	52279984	FAM156A
FAM156A	NM_014138.5	X	-1	52231792	52279984	FAM156A
FAM156A	XM_017029457.1	X	-1	52231792	52279984	FAM156A
GPR173	NM_018969.6	X	1	52333387	52366851	GPR173
GPR173	XM_047442184.1	X	1	52333387	52366851	GPR173
TSPYL2	XM_047442353.1	X	1	52368603	52371547	TSPYL2
TSPYL2	XM_006724592.5	X	1	52368603	52374002	TSPYL2
TSPYL2	XM_017029726.2	X	1	52368603	52374003	TSPYL2
TSPYL2	NM_022117.4	X	1	52368603	52374776	TSPYL2
TSPYL2	XM_017029727.2	X	1	52368603	52374776	TSPYL2
KANTR	NM_001397448.1	X	1	52380378	52413684	KANTR
KANTR	NM_001397450.1	X	1	52380378	52413684	KANTR
KANTR	NM_001397451.1	X	1	52380378	52413684	KANTR
KANTR	NM_001397452.1	X	1	52380378	52413684	KANTR
KANTR	NM_001397453.1	X	1	52380378	52413684	KANTR
KANTR	NR_110456.3	X	1	52380378	52434199	KANTR
KANTR	NR_145973.2	X	1	52380378	52434199	KANTR
KANTR	NR_145974.2	X	1	52380378	52434199	KANTR
KANTR	NR_145975.2	X	1	52380378	52434199	KANTR
KDM5C	NM_001353979.2	X	-1	52462547	52511471	KDM5C
KDM5C	NM_001353981.2	X	-1	52462547	52511471	KDM5C
KDM5C	NM_001353982.2	X	-1	52462547	52511471	KDM5C
KDM5C	NR_148672.2	X	-1	52462547	52511471	KDM5C
KDM5C	NR_148673.2	X	-1	52462547	52511471	KDM5C
KDM5C	NR_148674.2	X	-1	52462547	52511471	KDM5C
KDM5C	NM_001353984.2	X	-1	52477591	52511471	KDM5C
KDM5C	NM_001146702.2	X	-1	52478429	52511471	KDM5C
KDM5C	NM_001282622.3	X	-1	52478429	52511471	KDM5C
KDM5C	NM_001353978.3	X	-1	52478429	52511471	KDM5C
KDM5C	NM_004187.5	X	-1	52478429	52511471	KDM5C
MIR6895	unassigned_transcript_3745	X	-1	52481684	52481705	MIR6895
MIR6895	NR_106955.1	X	-1	52481684	52481761	MIR6895
MIR6895	unassigned_transcript_3746	X	-1	52481736	52481756	MIR6895
MIR6894	unassigned_transcript_3747	X	-1	52485162	52485182	MIR6894
MIR6894	NR_106954.1	X	-1	52485162	52485218	MIR6894
MIR6894	unassigned_transcript_3748	X	-1	52485190	52485213	MIR6894
IQSEC2	XM_006724582.5	X	-1	52512077	52607614	IQSEC2
IQSEC2	XM_047441928.1	X	-1	52512077	52607614	IQSEC2
IQSEC2	XM_047441932.1	X	-1	52514159	52567831	IQSEC2
IQSEC2	XM_006724581.5	X	-1	52514159	52607614	IQSEC2
IQSEC2	XM_006724583.5	X	-1	52514159	52607614	IQSEC2
IQSEC2	XM_047441929.1	X	-1	52514159	52607614	IQSEC2
IQSEC2	NM_015075.2	X	-1	52519140	52567831	IQSEC2
IQSEC2	XM_006724580.4	X	-1	52519140	52567831	IQSEC2
IQSEC2	XM_011530773.3	X	-1	52519140	52567831	IQSEC2
IQSEC2	XM_017029360.2	X	-1	52519140	52567831	IQSEC2
IQSEC2	XM_047441931.1	X	-1	52519140	52567831	IQSEC2
IQSEC2	XM_047441933.1	X	-1	52519140	52567831	IQSEC2
IQSEC2	NM_001111125.3	X	-1	52519140	52607614	IQSEC2
IQSEC2	XM_006724579.4	X	-1	52519140	52607614	IQSEC2
IQSEC2	XM_006724584.4	X	-1	52519140	52607614	IQSEC2
IQSEC2	XM_047441930.1	X	-1	52519140	52607614	IQSEC2
IQSEC2	XM_011530774.4	X	-1	52521480	52607614	IQSEC2
IQSEC2	XM_011530776.3	X	-1	52522766	52607614	IQSEC2
IQSEC2	XM_011530777.3	X	-1	52522766	52607614	IQSEC2
IQSEC2	XR_938365.3	X	-1	52522766	52607614	IQSEC2
IQSEC2	NM_001243197.2	X	-1	52552581	52567831	IQSEC2
LOC124905191	XR_007068243.1	X	-1	52647828	52657085	LOC124905191
SMC1A	NM_006306.4	X	-1	52660456	52708997	SMC1A
SMC1A	NM_001281463.1	X	-1	52660456	52709071	SMC1A
MIR6857	unassigned_transcript_3749	X	-1	52691999	52692019	MIR6857
MIR6857	NR_106916.1	X	-1	52691999	52692091	MIR6857
MIR6857	unassigned_transcript_3750	X	-1	52692065	52692086	MIR6857
RIBC1	NM_144968.4	X	1	52709216	52716171	RIBC1
RIBC1	NM_001031745.5	X	1	52709216	52717458	RIBC1
RIBC1	NM_001267053.4	X	1	52709216	52717458	RIBC1
RIBC1	XM_005261988.5	X	1	52709216	52717458	RIBC1
RIBC1	XM_005261990.5	X	1	52709216	52717458	RIBC1
HSD17B10	NM_001037811.2	X	-1	52717601	52720718	HSD17B10
HSD17B10	NM_004493.3	X	-1	52717604	52720712	HSD17B10
HUWE1	XM_047441716.1	X	-1	52818443	52966444	HUWE1
HUWE1	XM_011530751.3	X	-1	52818443	52970192	HUWE1
HUWE1	XM_017029203.2	X	-1	52818443	52970192	HUWE1
HUWE1	XM_047441711.1	X	-1	52818443	52970192	HUWE1
HUWE1	XM_047441715.1	X	-1	52818443	52970192	HUWE1
HUWE1	XM_047441731.1	X	-1	52818443	52970192	HUWE1
HUWE1	XM_047441733.1	X	-1	52818443	52970192	HUWE1
HUWE1	XM_047441737.1	X	-1	52818443	52970192	HUWE1
HUWE1	XM_047441745.1	X	-1	52818443	52970192	HUWE1
HUWE1	XM_005261965.5	X	-1	52818443	52970483	HUWE1
HUWE1	XM_017029198.3	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441712.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441714.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441717.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441718.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441719.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441720.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441721.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441722.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441723.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441724.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441725.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441726.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441727.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441728.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441735.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441738.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441740.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441743.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441746.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441747.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441748.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441749.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441750.1	X	-1	52818443	52970483	HUWE1
HUWE1	XM_047441752.1	X	-1	52818443	52970483	HUWE1
HUWE1	NM_031407.7	X	-1	52818443	52973077	HUWE1
HUWE1	XM_011530747.2	X	-1	52818443	52973077	HUWE1
HUWE1	XM_017029199.2	X	-1	52818443	52973077	HUWE1
HUWE1	XM_017029202.2	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441713.1	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441729.1	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441730.1	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441732.1	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441734.1	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441736.1	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441739.1	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441741.1	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441742.1	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441744.1	X	-1	52818443	52973077	HUWE1
HUWE1	XM_047441751.1	X	-1	52818443	52973077	HUWE1
MIR98	NR_029513.1	X	-1	52842581	52842699	MIR98
MIR98	unassigned_transcript_3751	X	-1	52842599	52842620	MIR98
MIR98	unassigned_transcript_3752	X	-1	52842657	52842678	MIR98
MIRLET7F2	NR_029484.1	X	-1	52843550	52843632	MIRLET7F2
MIRLET7F2	unassigned_transcript_3753	X	-1	52843554	52843575	MIRLET7F2
MIRLET7F2	unassigned_transcript_3754	X	-1	52843604	52843625	MIRLET7F2
PHF8	NM_001184897.2	X	-1	53226407	53334361	PHF8
PHF8	NM_015107.3	X	-1	53226407	53334361	PHF8
PHF8	XM_005261999.2	X	-1	53226407	53334361	PHF8
PHF8	XM_047441935.1	X	-1	53226407	53334361	PHF8
PHF8	NM_001184896.1	X	-1	53226407	53335024	PHF8
PHF8	XM_005262000.2	X	-1	53226407	53335024	PHF8
PHF8	XM_047441934.1	X	-1	53226407	53335374	PHF8
PHF8	XM_011530778.2	X	-1	53226407	53335402	PHF8
PHF8	XM_005261996.2	X	-1	53226407	53338824	PHF8
PHF8	NM_001184898.2	X	-1	53232342	53333035	PHF8
PHF8	XM_047441936.1	X	-1	53232841	53335024	PHF8
PHF8	XM_047441937.1	X	-1	53232841	53335024	PHF8
FAM120C	NM_001300788.2	X	-1	53358212	53473143	FAM120C
FAM120C	NM_017848.6	X	-1	53358212	53473143	FAM120C
FAM120C	XM_006724589.5	X	-1	53371250	53473143	FAM120C
FAM120C	NM_198456.3	X	-1	53463681	53473143	FAM120C
WNK3	NM_001002838.4	X	-1	53482708	53647934	WNK3
WNK3	NM_001395166.1	X	-1	53482708	53647934	WNK3
WNK3	NM_020922.5	X	-1	53482708	53647934	WNK3
WNK3	XM_011530802.3	X	-1	53482708	53647934	WNK3
WNK3	XM_017029741.2	X	-1	53482708	53647934	WNK3
WNK3	XM_017029742.2	X	-1	53482708	53647934	WNK3
WNK3	XM_017029743.2	X	-1	53482708	53647934	WNK3
WNK3	XM_017029745.2	X	-1	53482708	53647934	WNK3
WNK3	XM_047442376.1	X	-1	53482708	53647934	WNK3
WNK3	XM_047442377.1	X	-1	53482708	53647934	WNK3
WNK3	XM_047442378.1	X	-1	53482708	53647934	WNK3
WNK3	XM_047442380.1	X	-1	53482708	53647934	WNK3
WNK3	XM_047442381.1	X	-1	53482708	53647934	WNK3
WNK3	XM_047442383.1	X	-1	53482708	53648403	WNK3
WNK3	XM_017029744.2	X	-1	53482708	53648651	WNK3
WNK3	XM_047442379.1	X	-1	53482708	53648651	WNK3
WNK3	XM_047442382.1	X	-1	53482708	53648791	WNK3
WNK3	XM_047442384.1	X	-1	53517760	53647934	WNK3
WNK3	XM_047442385.1	X	-1	53517760	53647934	WNK3
WNK3	XM_047442386.1	X	-1	53517760	53647934	WNK3
