LOC107987170	XR_001748946.2	12	1	23417	30413	LOC107987170
LOC124902917	XR_007063274.1	12	-1	38560152	38570300	LOC124902917
CPNE8	NM_153634.3	12	-1	38601932	38855356	CPNE8
CPNE8	XM_017018852.2	12	-1	38601932	38856600	CPNE8
CPNE8	XR_245896.5	12	-1	38627211	38855356	CPNE8
CPNE8	XM_047428345.1	12	-1	38635273	38855356	CPNE8
CPNE8	XM_011537951.4	12	-1	38637543	38855356	CPNE8
CPNE8	XR_007063052.1	12	-1	38637543	38855356	CPNE8
CPNE8	XM_011537952.4	12	-1	38645657	38855356	CPNE8
CPNE8-AS1	XR_007063275.1	12	1	38855477	38859358	CPNE8-AS1
CPNE8-AS1	XR_001749083.3	12	1	38856145	38859358	CPNE8-AS1
LOC107984484	XR_001749078.1	12	-1	39007845	39009766	LOC107984484
LINC02406	XR_944853.3	12	-1	39037583	39045683	LINC02406
KIF21A	NM_001173463.2	12	-1	39243102	39393006	KIF21A
KIF21A	NM_001173464.2	12	-1	39243102	39393006	KIF21A
KIF21A	NM_001173465.2	12	-1	39243102	39393006	KIF21A
KIF21A	NM_001378439.1	12	-1	39243102	39393006	KIF21A
KIF21A	NM_001378440.1	12	-1	39243102	39393006	KIF21A
KIF21A	NM_001378441.1	12	-1	39243102	39393006	KIF21A
KIF21A	NM_017641.4	12	-1	39243102	39393006	KIF21A
KIF21A	XM_005269009.4	12	-1	39243102	39393006	KIF21A
KIF21A	XM_005269011.4	12	-1	39243102	39393006	KIF21A
KIF21A	XM_005269012.4	12	-1	39243102	39393006	KIF21A
KIF21A	XM_005269013.4	12	-1	39243102	39393006	KIF21A
KIF21A	XM_005269014.4	12	-1	39243102	39393006	KIF21A
KIF21A	XM_006719493.4	12	-1	39243102	39393006	KIF21A
KIF21A	XM_006719494.4	12	-1	39243102	39393006	KIF21A
KIF21A	XM_011538556.4	12	-1	39243102	39393006	KIF21A
KIF21A	XM_017019607.3	12	-1	39243102	39393006	KIF21A
KIF21A	XM_017019608.3	12	-1	39243102	39393006	KIF21A
KIF21A	XM_017019609.3	12	-1	39243102	39393006	KIF21A
KIF21A	XM_017019610.3	12	-1	39243102	39393006	KIF21A
KIF21A	XM_017019611.3	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429119.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429120.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429121.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429122.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429123.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429125.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429126.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429127.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429128.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429129.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429130.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429132.1	12	-1	39243102	39393006	KIF21A
KIF21A	XM_047429133.1	12	-1	39243102	39393006	KIF21A
LOC101927019	XR_001749084.2	12	1	39265807	39277619	LOC101927019
LOC101927019	XR_007063276.1	12	1	39265807	39278022	LOC101927019
LOC124902919	XR_007063278.1	12	1	39397042	39398655	LOC124902919
ABCD2	XM_017018992.3	12	-1	39480907	39569676	ABCD2
LOC124902918	XR_007063277.1	12	1	39496132	39499848	LOC124902918
ABCD2	NM_005164.4	12	-1	39499899	39569676	ABCD2
ABCD2	XM_047428505.1	12	-1	39536022	39569676	ABCD2
ABCD2	XM_017018993.3	12	-1	39540522	39569676	ABCD2
ABCD2	XR_001748623.3	12	-1	39550501	39569676	ABCD2
C12orf40	NM_001319247.2	12	1	39576056	39642113	C12orf40
C12orf40	NM_001031748.4	12	1	39576056	39671757	C12orf40
C12orf40	XM_005268806.4	12	1	39576056	39671757	C12orf40
C12orf40	NR_135051.2	12	1	39576056	39858183	C12orf40
C12orf40	XM_011538231.3	12	1	39593722	39671757	C12orf40
SLC2A13	XM_017018766.2	12	-1	39704874	39978552	SLC2A13
SLC2A13	XM_017018764.2	12	-1	39704874	40042729	SLC2A13
SLC2A13	XM_017018765.2	12	-1	39704874	40050607	SLC2A13
SLC2A13	NM_052885.4	12	-1	39704874	40055977	SLC2A13
SLC2A13	XM_011537847.3	12	-1	39704874	40055977	SLC2A13
SLC2A13	XM_047428235.1	12	-1	39714387	40055977	SLC2A13
LOC124900327	XR_007063630.1	12	-1	39769651	39769784	LOC124900327
SLC2A13	XM_011537850.4	12	-1	39801331	40055977	SLC2A13
SLC2A13	XM_011537849.3	12	-1	39808898	40055977	SLC2A13
LOC112268095	XR_002957410.2	12	1	40022415	40035030	LOC112268095
LINC02555	XR_001749085.2	12	-1	40090837	40110920	LINC02555
LINC02555	XR_429125.4	12	-1	40090837	40110920	LINC02555
LINC02555	XR_944864.3	12	-1	40090837	40110920	LINC02555
LINC02471	NR_146526.1	12	1	40108602	40120201	LINC02471
LOC105369735	XR_007063561.1	12	1	40159401	40161277	LOC105369735
LOC105369735	XR_944865.4	12	1	40159878	40161277	LOC105369735
LOC105369735	XR_007063560.1	12	1	40159878	40161815	LOC105369735
LRRK2	XM_011537882.4	12	1	40177355	40260842	LRRK2
LRRK2	XM_017018786.3	12	1	40177355	40267482	LRRK2
LRRK2	XM_047428279.1	12	1	40177355	40272156	LRRK2
LRRK2	XM_011537881.4	12	1	40177355	40273369	LRRK2
LRRK2	XM_047428278.1	12	1	40177355	40315314	LRRK2
LRRK2	XM_047428277.1	12	1	40177355	40320437	LRRK2
LRRK2	NM_198578.4	12	1	40177355	40321422	LRRK2
LRRK2	XM_005268629.5	12	1	40177355	40321422	LRRK2
LRRK2	XM_011537877.4	12	1	40177355	40321422	LRRK2
LRRK2	XR_007063041.1	12	1	40177355	40321422	LRRK2
LRRK2	XM_024448833.2	12	1	40203876	40321422	LRRK2
LRRK2	XM_017018787.2	12	1	40245784	40321422	LRRK2
LOC105369736	XR_944868.3	12	-1	40306903	40396085	LOC105369736
LOC105369736	XR_944869.3	12	-1	40324113	40396085	LOC105369736
LOC105369736	XR_007063562.1	12	-1	40341662	40396085	LOC105369736
LOC105369736	XR_944867.1	12	-1	40341662	40396085	LOC105369736
MUC19	NM_173600.2	12	1	40345593	40530490	MUC19
LOC105369736	XR_944866.1	12	-1	40348054	40396085	LOC105369736
CNTN1	NM_001256063.2	12	1	40652132	40931998	CNTN1
CNTN1	XM_024448843.2	12	1	40652132	40931998	CNTN1
CNTN1	NM_001843.4	12	1	40652132	41031590	CNTN1
CNTN1	XM_011537926.4	12	1	40652132	41031590	CNTN1
CNTN1	NM_001256064.2	12	1	40787447	40931998	CNTN1
CNTN1	XM_005268651.3	12	1	40787447	41031590	CNTN1
CNTN1	XM_017018826.3	12	1	40852069	40931998	CNTN1
CNTN1	XM_017018827.3	12	1	40852069	40931998	CNTN1
CNTN1	XM_006719241.3	12	1	40852069	41031590	CNTN1
CNTN1	XM_011537927.3	12	1	40852069	41031590	CNTN1
CNTN1	NM_175038.2	12	1	40867627	41031587	CNTN1
LOC124903069	XR_007063563.1	12	-1	41142232	41147434	LOC124903069
PDZRN4	NM_001164595.2	12	1	41147522	41533404	PDZRN4
LOC107984499	XR_001749091.2	12	-1	41367897	41370720	LOC107984499
PDZRN4	NM_013377.4	12	1	41396181	41533404	PDZRN4
LOC107984498	XR_001749090.2	12	-1	41514336	41524969	LOC107984498
LINC02400	NR_135040.1	12	1	41722907	41724299	LINC02400
LINC02400	NR_135041.1	12	1	41722907	41724299	LINC02400
LOC105378247	XR_944875.4	12	-1	41945339	41984498	LOC105378247
GXYLT1	XM_017019211.1	12	-1	42039739	42087745	GXYLT1
GXYLT1	NM_001099650.2	12	-1	42039739	42102776	GXYLT1
GXYLT1	NM_173601.2	12	-1	42039739	42102776	GXYLT1
YAF2	XM_011537729.3	12	-1	42115009	42195515	YAF2
YAF2	XM_006719185.4	12	-1	42115009	42195517	YAF2
YAF2	XM_047428048.1	12	-1	42115009	42195682	YAF2
YAF2	XM_047428049.1	12	-1	42115009	42195682	YAF2
YAF2	NM_001190977.3	12	-1	42115009	42196195	YAF2
YAF2	NM_001190979.3	12	-1	42115009	42196195	YAF2
YAF2	NM_001320080.2	12	-1	42115009	42196195	YAF2
YAF2	NM_005748.6	12	-1	42115009	42196195	YAF2
YAF2	NR_135139.2	12	-1	42115009	42196195	YAF2
YAF2	NR_135140.2	12	-1	42115009	42196195	YAF2
YAF2	XM_011537728.4	12	-1	42115009	42196195	YAF2
YAF2	XR_001748537.2	12	-1	42119599	42196195	YAF2
YAF2	XR_001748538.2	12	-1	42119599	42196195	YAF2
YAF2	XR_007063026.1	12	-1	42119599	42196195	YAF2
YAF2	XR_944467.4	12	-1	42119599	42196195	YAF2
YAF2	XR_002957279.2	12	-1	42157059	42196195	YAF2
YAF2	XM_017018670.3	12	-1	42168281	42196195	YAF2
YAF2	XR_007063027.1	12	-1	42168532	42196195	YAF2
YAF2	NM_001190980.3	12	-1	42189164	42196195	YAF2
LOC124902920	XR_007063279.1	12	1	42196392	42197225	LOC124902920
LOC124902921	XR_007063280.1	12	-1	42261102	42264497	LOC124902921
ZCRB1	NM_033114.4	12	-1	42270020	42284029	ZCRB1
ZCRB1	XM_017020124.2	12	-1	42270020	42284029	ZCRB1
MIR7851	NR_107005.1	12	-1	42281635	42281794	MIR7851
MIR7851	unassigned_transcript_1990	12	-1	42281675	42281696	MIR7851
PPHLN1	NM_001364828.2	12	1	42284102	42358402	PPHLN1
PPHLN1	NM_001364830.2	12	1	42284102	42358402	PPHLN1
PPHLN1	NM_001364833.2	12	1	42284102	42358402	PPHLN1
PPHLN1	NM_201438.2	12	1	42284102	42358402	PPHLN1
PPHLN1	NM_001143788.2	12	1	42284102	42400038	PPHLN1
PPHLN1	NM_001143789.2	12	1	42284102	42400038	PPHLN1
PPHLN1	NM_001364822.2	12	1	42284102	42400038	PPHLN1
PPHLN1	NM_001364824.2	12	1	42284102	42400038	PPHLN1
PPHLN1	NM_001364832.2	12	1	42284102	42400038	PPHLN1
PPHLN1	NM_201439.2	12	1	42284102	42400038	PPHLN1
PPHLN1	NM_201440.2	12	1	42284102	42400038	PPHLN1
PPHLN1	NM_201515.2	12	1	42284102	42400038	PPHLN1
PPHLN1	XM_047428974.1	12	1	42284102	42403923	PPHLN1
PPHLN1	XM_047428975.1	12	1	42284102	42403923	PPHLN1
PPHLN1	XM_017019444.3	12	1	42284102	42404423	PPHLN1
PPHLN1	XM_017019445.3	12	1	42284102	42404424	PPHLN1
PPHLN1	XM_017019440.2	12	1	42284102	42404425	PPHLN1
PPHLN1	XM_017019447.2	12	1	42284102	42404425	PPHLN1
PPHLN1	XM_017019449.2	12	1	42284102	42404425	PPHLN1
PPHLN1	NM_001143787.2	12	1	42284102	42406479	PPHLN1
PPHLN1	NM_001364823.2	12	1	42284102	42406479	PPHLN1
PPHLN1	NM_001364825.2	12	1	42284102	42406479	PPHLN1
PPHLN1	NM_001364826.2	12	1	42284102	42406479	PPHLN1
PPHLN1	NM_001364827.2	12	1	42284102	42406479	PPHLN1
PPHLN1	NM_001364829.2	12	1	42284102	42406479	PPHLN1
PPHLN1	NM_001364831.2	12	1	42284102	42406479	PPHLN1
PPHLN1	NM_016488.7	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_011538459.2	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_017019434.2	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_017019436.2	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_017019437.3	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_017019439.1	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_017019443.1	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_017019448.2	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_017019450.2	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_017019451.2	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_047428971.1	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_047428972.1	12	1	42284102	42406479	PPHLN1
PPHLN1	XM_047428973.1	12	1	42284102	42406479	PPHLN1
PPHLN1	NM_001364834.2	12	1	42289733	42400038	PPHLN1
PPHLN1	XM_017019435.2	12	1	42289733	42406479	PPHLN1
RNY3_1	NR_004392.1_1	12	1	42412569	42412670	RNY3
PRICKLE1	NM_001144881.2	12	-1	42414615	42441435	PRICKLE1
PRICKLE1	XM_017018839.2	12	-1	42414615	42441435	PRICKLE1
PRICKLE1	XM_047428332.1	12	-1	42414615	42441435	PRICKLE1
PRICKLE1	NM_001144882.2	12	-1	42414615	42441830	PRICKLE1
PRICKLE1	NM_001144883.2	12	-1	42414615	42441830	PRICKLE1
PRICKLE1	XM_017018838.2	12	-1	42414615	42441830	PRICKLE1
PRICKLE1	XM_047428330.1	12	-1	42414615	42441830	PRICKLE1
PRICKLE1	XM_011537946.2	12	-1	42414615	42442134	PRICKLE1
PRICKLE1	XM_047428328.1	12	-1	42414615	42442134	PRICKLE1
PRICKLE1	XM_047428329.1	12	-1	42414615	42442134	PRICKLE1
PRICKLE1	XM_047428333.1	12	-1	42414615	42442134	PRICKLE1
PRICKLE1	XM_047428334.1	12	-1	42414615	42442134	PRICKLE1
PRICKLE1	XM_047428327.1	12	-1	42414615	42485698	PRICKLE1
PRICKLE1	XM_047428335.1	12	-1	42414615	42485698	PRICKLE1
PRICKLE1	XM_017018840.2	12	-1	42414615	42547165	PRICKLE1
PRICKLE1	NM_153026.3	12	-1	42414615	42547546	PRICKLE1
PRICKLE1	XM_011537947.3	12	-1	42414615	42547546	PRICKLE1
LINC02402	NR_110042.1	12	-1	42573315	42604342	LINC02402
LINC02451	NR_135026.1	12	1	42604427	42640666	LINC02451
LINC02451	NR_135027.1	12	1	42604427	42644551	LINC02451
LINC02450	NR_135028.1	12	1	42650068	42674969	LINC02450
LINC02461	NR_146866.1	12	1	43114339	43122163	LINC02461
ADAMTS20	XM_017019979.2	12	-1	43312134	43430865	ADAMTS20
ADAMTS20	XM_011538754.3	12	-1	43312134	43512718	ADAMTS20
ADAMTS20	NM_025003.5	12	-1	43313237	43512718	ADAMTS20
PUS7L	NM_001098614.3	12	-1	43677351	43717488	PUS7L
PUS7L	NM_001098615.2	12	-1	43677351	43717488	PUS7L
PUS7L	NM_001271826.2	12	-1	43677351	43717488	PUS7L
PUS7L	NM_031292.5	12	-1	43677351	43717488	PUS7L
PUS7L	XM_006719623.3	12	-1	43677351	43717488	PUS7L
PUS7L	XM_011538790.4	12	-1	43677351	43717488	PUS7L
PUS7L	XM_011538791.3	12	-1	43677351	43717488	PUS7L
PUS7L	XM_047429625.1	12	-1	43677351	43717488	PUS7L
PUS7L	XM_047429626.1	12	-1	43694749	43717488	PUS7L
PUS7L	XR_944748.2	12	-1	43696678	43717488	PUS7L
PUS7L	XM_047429627.1	12	-1	43698056	43717488	PUS7L
IRAK4	NM_001114182.3	12	1	43717649	43748266	IRAK4
IRAK4	NM_001145256.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_001145257.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_001145258.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_001351338.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_001351339.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_001351340.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_001351341.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_001351342.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_001351343.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_001351344.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_001351345.2	12	1	43717649	43748266	IRAK4
IRAK4	NM_016123.4	12	1	43717649	43748266	IRAK4
IRAK4	XM_005268943.4	12	1	43717649	43748266	IRAK4
IRAK4	XM_005268945.5	12	1	43717649	43748266	IRAK4
IRAK4	XM_006719438.4	12	1	43717649	43748266	IRAK4
IRAK4	XM_011538431.3	12	1	43717649	43748266	IRAK4
IRAK4	XM_017019390.3	12	1	43717649	43748266	IRAK4
IRAK4	XM_005268944.5	12	1	43717905	43748266	IRAK4
TWF1	XM_047429199.1	12	-1	43752448	43763295	TWF1
TWF1	NM_001242397.2	12	-1	43752448	43765042	TWF1
TWF1	NM_002822.5	12	-1	43752448	43765042	TWF1
TWF1	NR_073472.2	12	-1	43752448	43765042	TWF1
TWF1	NR_073473.2	12	-1	43752448	43765042	TWF1
TWF1	XM_047429198.1	12	-1	43752448	43765042	TWF1
TMEM117	XM_047429662.1	12	1	43754527	44348425	TMEM117
TMEM117	NM_001286211.2	12	1	43794805	44348425	TMEM117
TMEM117	NM_001286212.2	12	1	43794805	44348425	TMEM117
TMEM117	NM_001286213.2	12	1	43794805	44348425	TMEM117
TMEM117	NM_032256.3	12	1	43794805	44348425	TMEM117
TMEM117	XM_047429665.1	12	1	43794805	44357775	TMEM117
TMEM117	XM_011538832.3	12	1	43795151	44348425	TMEM117
TMEM117	XM_017020022.2	12	1	43803582	44348425	TMEM117
TMEM117	XM_047429663.1	12	1	43883541	44348425	TMEM117
TMEM117	XM_047429664.1	12	1	43902956	44348425	TMEM117
LOC124902922	XR_007063281.1	12	1	44271557	44281944	LOC124902922
NELL2	NM_006159.2	12	-1	44466949	44835065	NELL2
NELL2	XM_011538396.2	12	-1	44466949	44880458	NELL2
NELL2	NM_001145109.2	12	-1	44466952	44834217	NELL2
NELL2	NM_001145108.2	12	-1	44466952	44834916	NELL2
NELL2	NM_001145107.2	12	-1	44466952	44835476	NELL2
NELL2	NM_001145110.2	12	-1	44466952	44872599	NELL2
DBX2	NM_001004329.3	12	-1	44973282	45009708	DBX2
LOC105369742	XR_944885.3	12	1	44993656	45004309	LOC105369742
RACGAP1P1	NR_026583.1	12	-1	45021251	45024044	RACGAP1P1
PLEKHA8P1	NR_037144.1	12	-1	45131656	45174648	PLEKHA8P1
ANO6	NM_001025356.3	12	1	45174737	45391042	ANO6
ANO6	NM_001204803.2	12	1	45174737	45391042	ANO6
ANO6	XM_005268707.5	12	1	45174737	45391042	ANO6
ANO6	NM_001142679.2	12	1	45174737	45399096	ANO6
ANO6	NM_001142678.2	12	1	45251339	45391042	ANO6
ANO6	XM_005268706.6	12	1	45251339	45391042	ANO6
LOC105369743	XR_944886.3	12	-1	45349387	45527507	LOC105369743
LOC105369743	XR_944887.3	12	-1	45427121	45527507	LOC105369743
LOC105369744	XR_944889.2	12	-1	45554474	45569297	LOC105369744
LINC00938	NR_028408.1	12	-1	45684348	45686549	LINC00938
ARID2	XM_047428489.1	12	1	45688334	45820574	ARID2
ARID2	NM_001347839.2	12	1	45688334	45853543	ARID2
ARID2	NM_152641.4	12	1	45688334	45867621	ARID2
LOC105369745	XR_944892.3	12	-1	45785524	45809272	LOC105369745
SCAF11	XM_047429884.1	12	-1	45878717	45921343	SCAF11
SCAF11	XM_024449275.2	12	-1	45878717	45921388	SCAF11
SCAF11	NM_004719.3	12	-1	45878717	45950122	SCAF11
SCAF11	XM_011538984.3	12	-1	45878717	45950122	SCAF11
SCAF11	XM_047429881.1	12	-1	45878717	45950122	SCAF11
SCAF11	XM_005269230.3	12	-1	45878717	45951607	SCAF11
SCAF11	XM_047429878.1	12	-1	45878717	45951607	SCAF11
SCAF11	XM_047429879.1	12	-1	45878717	45951607	SCAF11
SCAF11	XM_047429880.1	12	-1	45878717	45951607	SCAF11
SCAF11	XM_047429882.1	12	-1	45878717	45951607	SCAF11
SCAF11	XM_047429883.1	12	-1	45878717	45951607	SCAF11
SLC38A1	NM_001278389.2	12	-1	46142659	46226076	SLC38A1
SLC38A1	XM_047429590.1	12	-1	46142659	46226942	SLC38A1
SLC38A1	XM_047429596.1	12	-1	46142659	46226942	SLC38A1
SLC38A1	XM_047429589.1	12	-1	46142659	46228087	SLC38A1
SLC38A1	XM_047429593.1	12	-1	46142659	46228087	SLC38A1
SLC38A1	XM_047429595.1	12	-1	46142659	46228087	SLC38A1
SLC38A1	NM_001077484.2	12	-1	46142659	46228603	SLC38A1
SLC38A1	NM_001278387.2	12	-1	46142659	46228603	SLC38A1
SLC38A1	NM_001278388.2	12	-1	46142659	46228603	SLC38A1
SLC38A1	NM_030674.4	12	-1	46142659	46228603	SLC38A1
SLC38A1	XM_047429588.1	12	-1	46142659	46228603	SLC38A1
SLC38A1	XM_047429591.1	12	-1	46142659	46228603	SLC38A1
SLC38A1	XM_047429592.1	12	-1	46142659	46228603	SLC38A1
SLC38A1	XM_047429594.1	12	-1	46142659	46228603	SLC38A1
SLC38A1	XM_047429597.1	12	-1	46142659	46228603	SLC38A1
SLC38A1	XM_047429598.1	12	-1	46142659	46228603	SLC38A1
SLC38A1	XM_047429587.1	12	-1	46152604	46212555	SLC38A1
SLC38A1	XM_047429585.1	12	-1	46152604	46226076	SLC38A1
SLC38A1	XM_047429607.1	12	-1	46152604	46226076	SLC38A1
SLC38A1	XM_047429615.1	12	-1	46152604	46226076	SLC38A1
SLC38A1	XM_047429579.1	12	-1	46152604	46226942	SLC38A1
SLC38A1	XM_047429582.1	12	-1	46152604	46226942	SLC38A1
SLC38A1	XM_047429604.1	12	-1	46152604	46226942	SLC38A1
SLC38A1	XM_047429613.1	12	-1	46152604	46226942	SLC38A1
SLC38A1	XM_047429583.1	12	-1	46152604	46228087	SLC38A1
SLC38A1	XM_047429584.1	12	-1	46152604	46228087	SLC38A1
SLC38A1	XM_047429605.1	12	-1	46152604	46228087	SLC38A1
SLC38A1	XM_047429606.1	12	-1	46152604	46228087	SLC38A1
SLC38A1	XM_047429614.1	12	-1	46152604	46228087	SLC38A1
SLC38A1	XM_011538784.3	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_011538786.3	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_011538787.3	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_017019990.2	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429575.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429576.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429577.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429578.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429580.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429581.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429586.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429599.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429600.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429601.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429602.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429603.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429608.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429609.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429610.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429611.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429612.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	XM_047429616.1	12	-1	46152604	46228603	SLC38A1
SLC38A1	NM_001278390.1	12	-1	46155321	46227547	SLC38A1
LOC105378248	XR_001749101.1	12	1	46228631	46238173	LOC105378248
LOC105378248	XR_007063282.1	12	1	46228671	46238173	LOC105378248
SLC38A2	XM_047429019.1	12	-1	46317747	46330422	SLC38A2
SLC38A2	NM_001307936.2	12	-1	46317747	46332332	SLC38A2
SLC38A2	NM_018976.5	12	-1	46317747	46332332	SLC38A2
SLC38A2	XM_047429020.1	12	-1	46322074	46332332	SLC38A2
SLC38A2-AS1	XR_944895.1	12	1	46332342	46333337	SLC38A2-AS1
SLC38A2-AS1	XR_001749103.1	12	1	46332517	46333337	SLC38A2-AS1
SLC38A4-AS1	NR_125377.1	12	1	46343235	46612159	SLC38A4-AS1
SLC38A4-AS1	NR_125378.1	12	1	46343235	46612159	SLC38A4-AS1
SLC38A4-AS1	NR_125379.1	12	1	46343235	46612159	SLC38A4-AS1
SLC38A4-AS1	NR_125380.1	12	1	46343235	46612159	SLC38A4-AS1
SLC38A4-AS1	NR_125381.1	12	1	46343666	46612159	SLC38A4-AS1
LOC124902923	XR_007063284.1	12	-1	46389783	46454024	LOC124902923
LOC124902923	XR_007063283.1	12	-1	46397567	46454024	LOC124902923
SLC38A4	NM_001143824.2	12	-1	46724005	46785223	SLC38A4
SLC38A4	NM_018018.5	12	-1	46724005	46785223	SLC38A4
SLC38A4	XM_005268997.3	12	-1	46724005	46791656	SLC38A4
LOC124902924	XR_007063285.1	12	1	46900707	46908426	LOC124902924
LOC124902925	XR_007063286.1	12	-1	46915860	46920261	LOC124902925
LOC124902925	XR_007063287.1	12	-1	46915860	46921070	LOC124902925
LOC107984466	XR_001749082.2	12	1	46929287	46931485	LOC107984466
AMIGO2	NM_181847.4	12	-1	47036477	47040726	AMIGO2
AMIGO2	XM_047428785.1	12	-1	47036477	47040734	AMIGO2
AMIGO2	NM_001370299.1	12	-1	47037222	47040734	AMIGO2
AMIGO2	NM_001143668.1	12	-1	47037375	47040726	AMIGO2
PCED1B	NM_001281429.2	12	1	47040396	47197436	PCED1B
PCED1B	NM_138371.3	12	1	47040396	47197436	PCED1B
PCED1B	XM_005269224.6	12	1	47040396	47197436	PCED1B
PCED1B	XM_011538978.3	12	1	47040396	47197436	PCED1B
PCED1B	XM_017020207.2	12	1	47040396	47197436	PCED1B
PCED1B	XM_017020209.2	12	1	47040396	47197436	PCED1B
PCED1B	XM_047429868.1	12	1	47040396	47197436	PCED1B
PCED1B	XM_047429869.1	12	1	47040396	47197436	PCED1B
PCED1B	XM_047429870.1	12	1	47040396	47197436	PCED1B
PCED1B	XM_047429871.1	12	1	47040396	47197436	PCED1B
PCED1B	XM_047429872.1	12	1	47040396	47197436	PCED1B
PCED1B	XM_047429873.1	12	1	47040396	47197436	PCED1B
PCED1B	XM_047429874.1	12	1	47040396	47197436	PCED1B
PCED1B	XM_047429875.1	12	1	47040396	47197436	PCED1B
PCED1B	XM_047429876.1	12	1	47040396	47197436	PCED1B
PCED1B	XM_017020216.2	12	1	47064450	47197436	PCED1B
MIR4698	NR_039847.1	12	1	47148588	47148667	MIR4698
MIR4698	unassigned_transcript_1991	12	1	47148636	47148658	MIR4698
PCED1B-AS1	NR_026544.1	12	-1	47169197	47177220	PCED1B-AS1
LOC105369746	XR_944896.3	12	-1	47198447	47210490	LOC105369746
LOC105369746	XR_007063288.1	12	-1	47198447	47211237	LOC105369746
LOC105369747	NR_135024.1	12	-1	47266726	47268208	LOC105369747
LOC124900322	XR_007063625.1	12	-1	47307329	47307460	LOC124900322
LINC02416	XR_007063564.1	12	1	47314907	47319289	LINC02416
LINC02416	XR_001749106.2	12	1	47314907	47332484	LINC02416
MIR4494	NR_039715.1	12	-1	47325346	47325429	MIR4494
MIR4494	unassigned_transcript_1992	12	-1	47325357	47325378	MIR4494
LINC02156	NR_149087.1	12	1	47376168	47381339	LINC02156
RPAP3	NM_001146075.2	12	-1	47622569	47667355	RPAP3
RPAP3	NM_001146076.2	12	-1	47622569	47667355	RPAP3
RPAP3	NM_024604.3	12	-1	47622569	47667355	RPAP3
RPAP3-DT	XR_001749111.2	12	1	47667413	47690517	RPAP3-DT
RPAP3-DT	XR_001749112.2	12	1	47667413	47690517	RPAP3-DT
RPAP3-DT	XR_007063289.1	12	1	47667413	47690517	RPAP3-DT
RPAP3-DT	XR_001749110.3	12	1	47667413	47693663	RPAP3-DT
RPAP3-DT	XR_944898.3	12	1	47667413	47693663	RPAP3-DT
