RPL23AP53	NR_003572.2	8	-1	5121	29123	RPL23AP53	transcript
VDAC3	NM_001135694.3	8	1	42662194	42676251	VDAC3	mRNA
VDAC3	NM_001413554.1	8	1	42662194	42676251	VDAC3	mRNA
VDAC3	NM_005662.7	8	1	42662194	42676251	VDAC3	mRNA
VDAC3	NM_001413556.1	8	1	42662194	42676251	VDAC3	mRNA
VDAC3	NM_001413557.1	8	1	42662194	42676251	VDAC3	mRNA
VDAC3	NM_001413553.1	8	1	42662194	42676251	VDAC3	mRNA
VDAC3	NM_001413559.1	8	1	42662194	42676251	VDAC3	mRNA
VDAC3	NM_001413561.1	8	1	42662194	42676251	VDAC3	mRNA
VDAC3	NM_001413552.1	8	1	42662194	42676251	VDAC3	mRNA
VDAC3	NM_001413558.1	8	1	42662194	42676251	VDAC3	mRNA
SLC20A2	XM_054361045.1	8	-1	42686790	42810126	SLC20A2	mRNA
SLC20A2	NM_006749.5	8	-1	42686790	42809936	SLC20A2	mRNA
SLC20A2	XM_054361055.1	8	-1	42686790	42809926	SLC20A2	mRNA
SLC20A2	XM_054361044.1	8	-1	42686790	42809723	SLC20A2	mRNA
SLC20A2	XM_054361051.1	8	-1	42686790	42809619	SLC20A2	mRNA
SLC20A2	XM_054361046.1	8	-1	42686790	42809544	SLC20A2	mRNA
SLC20A2	XM_054361054.1	8	-1	42686790	42809492	SLC20A2	mRNA
SLC20A2	NM_001257181.2	8	-1	42686790	42809492	SLC20A2	mRNA
SLC20A2	XM_054361050.1	8	-1	42686790	42809171	SLC20A2	mRNA
SLC20A2	XM_054361053.1	8	-1	42686790	42794311	SLC20A2	mRNA
SLC20A2	XM_054361048.1	8	-1	42686790	42794311	SLC20A2	mRNA
SLC20A2	XM_054361047.1	8	-1	42686790	42775212	SLC20A2	mRNA
SLC20A2	XM_054361052.1	8	-1	42686790	42771562	SLC20A2	mRNA
SLC20A2	NM_001257180.2	8	-1	42686790	42771562	SLC20A2	mRNA
SLC20A2	XM_054361049.1	8	-1	42686790	42750845	SLC20A2	mRNA
SLC20A2	XM_054361056.1	8	-1	42686790	42742987	SLC20A2	mRNA
SMIM19	NM_001135676.2	8	1	42809128	42823216	SMIM19	mRNA
SMIM19	NM_001363186.2	8	1	42809567	42823216	SMIM19	mRNA
SMIM19	NM_001135674.2	8	1	42809567	42823216	SMIM19	mRNA
SMIM19	NM_001135675.2	8	1	42809567	42823216	SMIM19	mRNA
SMIM19	NM_138436.4	8	1	42809567	42823216	SMIM19	mRNA
LOC124900250	XR_007078937.1	8	-1	42964543	42966935	LOC124900250	lnc_RNA
CHRNB3	NM_001347717.2	8	1	42965410	43005503	CHRNB3	mRNA
CHRNB3	NM_000749.5	8	1	42965410	43005503	CHRNB3	mRNA
CHRNB3	XM_054359692.1	8	1	42985530	43005503	CHRNB3	mRNA
CHRNA6	XM_054361454.1	8	-1	43020720	43036889	CHRNA6	mRNA
CHRNA6	NM_001199279.1	8	-1	43020720	43036884	CHRNA6	mRNA
CHRNA6	NM_004198.3	8	-1	43020720	43036884	CHRNA6	mRNA
THAP1	NM_199003.2	8	-1	43104786	43111438	THAP1	mRNA
THAP1	NM_018105.3	8	-1	43104786	43111438	THAP1	mRNA
RNF170	NM_001160224.2	8	-1	43117750	43165545	RNF170	mRNA
RNF170	NR_027669.2	8	-1	43121415	43165545	RNF170	transcript
RNF170	NR_027668.2	8	-1	43121415	43165545	RNF170	transcript
RNF170	XM_054361308.1	8	-1	43121415	43166240	RNF170	mRNA
RNF170	XM_054361312.1	8	-1	43121415	43166230	RNF170	mRNA
RNF170	NM_001160225.2	8	-1	43121415	43165545	RNF170	mRNA
RNF170	XM_054361311.1	8	-1	43121415	43165545	RNF170	mRNA
RNF170	NM_030954.4	8	-1	43121415	43165545	RNF170	mRNA
RNF170	XM_054361307.1	8	-1	43121415	43165545	RNF170	mRNA
RNF170	NM_001160223.2	8	-1	43121415	43165545	RNF170	mRNA
RNF170	XM_054361309.1	8	-1	43121415	43165545	RNF170	mRNA
RNF170	XM_054361310.1	8	-1	43121415	43164042	RNF170	mRNA
RNF170	XM_054361306.1	8	-1	43121415	43164035	RNF170	mRNA
RNF170	XM_054361313.1	8	-1	43121415	43156768	RNF170	mRNA
RNF170	XM_054361316.1	8	-1	43129860	43164040	RNF170	mRNA
RNF170	XM_054361319.1	8	-1	43129879	43165545	RNF170	mRNA
RNF170	XM_054361318.1	8	-1	43129879	43164047	RNF170	mRNA
RNF170	XM_054361315.1	8	-1	43129881	43165545	RNF170	mRNA
RNF170	XM_054361314.1	8	-1	43129881	43164041	RNF170	mRNA
RNF170	XM_054361317.1	8	-1	43132733	43166234	RNF170	mRNA
MIR4469	NR_039679.1	8	-1	43165137	43165215	MIR4469	primary_transcript
MIR4469	unassigned_transcript_1567	8	-1	43165143	43165164	MIR4469	miRNA
HOOK3	NM_032410.4	8	1	43165918	43299475	HOOK3	mRNA
FNTA	NR_033698.2	8	1	43325268	43354718	FNTA	transcript
FNTA	NM_002027.3	8	1	43325268	43354718	FNTA	mRNA
POMK	NM_032237.5	8	1	43362447	43392367	POMK	mRNA
POMK	NM_001277971.2	8	1	43362447	43392367	POMK	mRNA
HGSNAT	XM_054359797.1	8	1	43409397	43471962	HGSNAT	mRNA
HGSNAT	NM_001363227.2	8	1	43409397	43471962	HGSNAT	mRNA
HGSNAT	NM_152419.3	8	1	43409397	43471962	HGSNAT	mRNA
HGSNAT	NM_001363229.2	8	1	43409397	43471962	HGSNAT	mRNA
HGSNAT	XM_054359798.1	8	1	43409397	43471962	HGSNAT	mRNA
HGSNAT	NM_001363228.2	8	1	43409397	43471962	HGSNAT	mRNA
HGSNAT	XM_054359799.1	8	1	43409397	43464589	HGSNAT	mRNA
HGSNAT	XM_054359800.1	8	1	43441249	43471962	HGSNAT	mRNA
POTEA	XM_054360426.1	8	1	43566549	43639364	POTEA	mRNA
POTEA	XM_054360425.1	8	1	43566549	43592701	POTEA	mRNA
POTEA	NM_001005365.2	8	1	43566621	43637374	POTEA	mRNA
POTEA	NM_001002920.1	8	1	43566621	43637374	POTEA	mRNA
LOC124902100	XR_007079560.1	8	1	43652495	43652707	LOC124902100	snoRNA
LOC105379397	XR_007078938.1	8	1	43760938	43784983	LOC105379397	lnc_RNA
LOC105379397	XR_007078939.1	8	1	43760938	43784057	LOC105379397	lnc_RNA
LOC105379397	XR_007078940.1	8	1	43760938	43780747	LOC105379397	lnc_RNA
ASNSP1	NR_146077.2	8	-1	46954977	46993412	ASNSP1	transcript
LOC124901941	XR_007078586.1	8	-1	46992593	46993241	LOC124901941	lnc_RNA
LOC105375811	XR_007078941.1	8	1	47017159	47032383	LOC105375811	lnc_RNA
LOC105375811	XR_007078942.1	8	1	47017159	47032383	LOC105375811	lnc_RNA
LOC105375811	XR_007078943.1	8	1	47017159	47032383	LOC105375811	lnc_RNA
LOC105375811	XR_007078945.1	8	1	47017159	47032383	LOC105375811	lnc_RNA
LOC105375811	XR_007078946.1	8	1	47017159	47032383	LOC105375811	lnc_RNA
LOC105375811	XR_007078944.1	8	1	47017159	47023463	LOC105375811	lnc_RNA
LOC105375811	XR_007078947.1	8	1	47021423	47032383	LOC105375811	lnc_RNA
LOC124901942	XR_007078948.1	8	-1	47186983	47194904	LOC124901942	lnc_RNA
LOC105375812	XR_007078949.1	8	1	47191971	47194333	LOC105375812	lnc_RNA
LINC00293	NR_027012.1	8	1	47216693	47231592	LINC00293	lnc_RNA
LOC105375813	XR_007078950.1	8	1	47252764	47255821	LOC105375813	lnc_RNA
LOC105375814	NR_188092.1	8	-1	47303903	47327711	LOC105375814	lnc_RNA
LOC105375814	NR_188093.1	8	-1	47306433	47327711	LOC105375814	lnc_RNA
LOC105375815	XR_007078957.1	8	1	47379437	47459986	LOC105375815	lnc_RNA
LOC105375815	XR_007078956.1	8	1	47379437	47459986	LOC105375815	lnc_RNA
LOC105375815	XR_007078955.1	8	1	47379437	47406694	LOC105375815	lnc_RNA
LOC105375815	XR_007078959.1	8	1	47379437	47406694	LOC105375815	lnc_RNA
LOC105375815	XR_007078958.1	8	1	47391485	47406694	LOC105375815	lnc_RNA
LOC105375816	XR_007078960.1	8	-1	47463845	47468465	LOC105375816	transcript
LOC105375816	XM_047445332.1	8	-1	47464358	47467652	LOC105375816	mRNA
LOC105375817	XM_047445333.1	8	-1	47476693	47499221	LOC105375817	mRNA
LOC107986885	XR_007078962.1	8	-1	47500611	47508806	LOC107986885	lnc_RNA
LOC107986885	XR_007078961.1	8	-1	47500611	47508273	LOC107986885	lnc_RNA
LOC124900251	XM_054361680.1	8	1	47564133	47570167	LOC124900251	mRNA
LOC124900251	XM_054361679.1	8	1	47564133	47569016	LOC124900251	mRNA
LOC124900251	XM_054361681.1	8	1	47564133	47569016	LOC124900251	mRNA
LOC100287846	NR_037168.2	8	1	47565067	47569022	LOC100287846	lnc_RNA
IGLV8OR8-1	unassigned_transcript_1568	8	-1	47573731	47578663	IGLV8OR8-1	V_gene_segment
SPIDR	NR_148202.1	8	1	47636640	48111718	SPIDR	transcript
SPIDR	NR_148205.1	8	1	47636640	48111718	SPIDR	transcript
SPIDR	NR_148204.1	8	1	47636640	48111718	SPIDR	transcript
SPIDR	NR_104581.1	8	1	47636640	48111718	SPIDR	transcript
SPIDR	NR_148203.1	8	1	47636640	48111718	SPIDR	transcript
SPIDR	XM_054360202.1	8	1	47636640	48112023	SPIDR	mRNA
SPIDR	XM_054360206.1	8	1	47636640	48112023	SPIDR	mRNA
SPIDR	XM_054360203.1	8	1	47636640	48112023	SPIDR	mRNA
SPIDR	XM_054360205.1	8	1	47636640	48112023	SPIDR	mRNA
SPIDR	XM_054360212.1	8	1	47636640	48112023	SPIDR	mRNA
SPIDR	XM_054360210.1	8	1	47636640	48112023	SPIDR	mRNA
SPIDR	XM_054360213.1	8	1	47636640	48112023	SPIDR	mRNA
SPIDR	XM_054360204.1	8	1	47636640	48112023	SPIDR	mRNA
SPIDR	XM_054360214.1	8	1	47636640	48112023	SPIDR	mRNA
SPIDR	XM_054360211.1	8	1	47636640	48112023	SPIDR	mRNA
SPIDR	NM_001352958.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352949.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352931.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352934.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352961.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352951.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352948.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352955.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352957.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352932.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352940.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352950.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352943.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352952.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352941.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352944.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352935.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001282916.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352936.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352953.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352939.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352956.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352945.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352947.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001282919.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352933.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352937.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352946.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352938.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	NM_001352942.1	8	1	47636640	48111718	SPIDR	mRNA
SPIDR	XM_054360207.1	8	1	47636640	48105188	SPIDR	mRNA
SPIDR	NM_001080394.4	8	1	47636700	48112023	SPIDR	mRNA
SPIDR	XM_054360208.1	8	1	47654977	48112023	SPIDR	mRNA
SPIDR	XM_054360209.1	8	1	47654985	48112023	SPIDR	mRNA
SPIDR	XM_054360215.1	8	1	47659787	48112023	SPIDR	mRNA
SPIDR	XM_054360221.1	8	1	47659787	48089358	SPIDR	mRNA
SPIDR	XM_054360218.1	8	1	47669652	48112023	SPIDR	mRNA
SPIDR	XM_054360219.1	8	1	47669729	48112023	SPIDR	mRNA
SPIDR	XM_054360217.1	8	1	47706417	48112023	SPIDR	mRNA
LOC107986940	XR_007078963.1	8	-1	47731064	47761358	LOC107986940	lnc_RNA
SPIDR	XM_054360216.1	8	1	47764093	48112023	SPIDR	mRNA
SPIDR	XM_054360220.1	8	1	47859088	48112023	SPIDR	mRNA
SPIDR	XM_054360222.1	8	1	47859134	48112023	SPIDR	mRNA
SPIDR	XM_054360223.1	8	1	47917823	48112023	SPIDR	mRNA
SPIDR	NM_001352959.1	8	1	48029802	48111718	SPIDR	mRNA
SPIDR	NM_001352960.1	8	1	48035380	48111718	SPIDR	mRNA
CEBPD	NM_005195.4	8	-1	48112630	48113881	CEBPD	mRNA
PRKDC	NM_001081640.2	8	-1	48149356	48336384	PRKDC	mRNA
PRKDC	NM_006904.7	8	-1	48149356	48336384	PRKDC	mRNA
LOC105375818	XR_007078964.1	8	1	48317680	48320794	LOC105375818	lnc_RNA
MCM4	NM_005914.4	8	1	48337189	48354408	MCM4	mRNA
MCM4	NM_182746.3	8	1	48337189	48354408	MCM4	mRNA
UBE2V2-AS1	XR_007078966.1	8	-1	48365814	48375837	UBE2V2-AS1	lnc_RNA
UBE2V2-AS1	XR_007078965.1	8	-1	48365814	48375835	UBE2V2-AS1	lnc_RNA
UBE2V2-AS1	XR_007078967.1	8	-1	48371981	48375837	UBE2V2-AS1	lnc_RNA
UBE2V2	XM_054361177.1	8	1	48374223	48441494	UBE2V2	mRNA
UBE2V2	XM_054361176.1	8	1	48375074	48441494	UBE2V2	mRNA
UBE2V2	NM_003350.3	8	1	48385216	48441494	UBE2V2	mRNA
LOC107986941	XR_007078968.1	8	1	48478050	48488021	LOC107986941	lnc_RNA
LOC105375820	XR_007078969.1	8	-1	48687124	48691017	LOC105375820	lnc_RNA
LOC105375820	XR_007078970.1	8	-1	48687124	48690587	LOC105375820	lnc_RNA
LOC105375821	XR_007078972.1	8	1	48724636	48852434	LOC105375821	lnc_RNA
LOC105375821	XR_007078971.1	8	1	48781026	48852434	LOC105375821	lnc_RNA
LOC105375821	XR_007078973.1	8	1	48796189	48852434	LOC105375821	lnc_RNA
LINC02947	NR_183464.1	8	-1	48893692	48895922	LINC02947	lnc_RNA
LINC02947	NR_183463.1	8	-1	48893692	48895922	LINC02947	lnc_RNA
LINC02947	NR_183462.1	8	-1	48893692	48895922	LINC02947	lnc_RNA
LOC112268027	XR_007078975.1	8	-1	48927847	48936131	LOC112268027	lnc_RNA
LOC101929268	NR_105002.1	8	1	48929407	49076360	LOC101929268	lnc_RNA
LOC124901943	XR_007078976.1	8	-1	48970767	48973152	LOC124901943	lnc_RNA
LINC02847	NR_187517.1	8	-1	48974928	48998813	LINC02847	lnc_RNA
LINC03054	NR_105004.1	8	1	48998245	49001738	LINC03054	lnc_RNA
CLXN	NR_157027.2	8	-1	49088639	49113117	CLXN	transcript
CLXN	NR_157026.1	8	-1	49092765	49113160	CLXN	transcript
CLXN	NM_001142857.2	8	-1	49092771	49113117	CLXN	mRNA
CLXN	XM_054361219.1	8	-1	49092773	49113160	CLXN	mRNA
CLXN	NR_024605.3	8	-1	49101241	49113117	CLXN	transcript
CLXN	XM_054361218.1	8	-1	49101241	49113160	CLXN	mRNA
CLXN	XM_054361222.1	8	-1	49101241	49113160	CLXN	mRNA
CLXN	XM_054361221.1	8	-1	49101241	49113160	CLXN	mRNA
CLXN	XM_054361220.1	8	-1	49101241	49113160	CLXN	mRNA
CLXN	NM_001363973.3	8	-1	49101241	49113117	CLXN	mRNA
CLXN	NM_001363974.2	8	-1	49101241	49113117	CLXN	mRNA
CLXN	NM_024593.4	8	-1	49101241	49113117	CLXN	mRNA
CLXN	XM_054361223.1	8	-1	49107592	49113160	CLXN	mRNA
LOC105375825	XR_007078978.1	8	1	49158459	49207250	LOC105375825	lnc_RNA
LOC105375825	XR_007078979.1	8	1	49158459	49207250	LOC105375825	lnc_RNA
SNAI2	NM_003068.5	8	-1	49295468	49299299	SNAI2	mRNA
LOC107986942	XR_007078980.1	8	1	49299878	49311130	LOC107986942	lnc_RNA
PPDPFL	NM_001256596.1	8	1	49432165	49453912	PPDPFL	mRNA
PPDPFL	NM_001256598.2	8	1	49450173	49453922	PPDPFL	mRNA
PPDPFL	NM_001256597.2	8	1	49450173	49453922	PPDPFL	mRNA
PPDPFL	NM_001007176.5	8	1	49450173	49453922	PPDPFL	mRNA
LOC105375826	NR_188094.1	8	1	49546335	49606752	LOC105375826	lnc_RNA
LOC105375826	NR_188095.1	8	1	49546335	49606752	LOC105375826	lnc_RNA
LOC100507464	NR_134294.1	8	-1	49874570	49889999	LOC100507464	lnc_RNA
SNTG1	XM_054360700.1	8	1	50288289	51170264	SNTG1	mRNA
SNTG1	XM_054360697.1	8	1	50288289	51170264	SNTG1	mRNA
SNTG1	XM_054360701.1	8	1	50288289	51170264	SNTG1	mRNA
SNTG1	XM_054360699.1	8	1	50288289	51170264	SNTG1	mRNA
SNTG1	XM_054360703.1	8	1	50288289	50964609	SNTG1	mRNA
SNTG1	XM_054360704.1	8	1	50288289	50949424	SNTG1	mRNA
SNTG1	XM_054360702.1	8	1	50288289	50939184	SNTG1	mRNA
SNTG1	NM_001287813.3	8	1	50290789	51170264	SNTG1	mRNA
SNTG1	NM_001321775.2	8	1	50290789	51082830	SNTG1	mRNA
SNTG1	NR_135796.2	8	1	50292400	51170264	SNTG1	transcript
SNTG1	NR_135795.2	8	1	50292400	51170264	SNTG1	transcript
SNTG1	NR_135797.2	8	1	50292400	51170264	SNTG1	transcript
SNTG1	NR_135794.2	8	1	50292400	51170264	SNTG1	transcript
SNTG1	NR_135798.2	8	1	50292400	51082830	SNTG1	transcript
SNTG1	NM_018967.5	8	1	50292400	51170264	SNTG1	mRNA
SNTG1	NM_001321773.2	8	1	50292400	51170264	SNTG1	mRNA
SNTG1	NM_001287814.3	8	1	50292400	51170264	SNTG1	mRNA
SNTG1	NM_001321776.2	8	1	50292400	51082830	SNTG1	mRNA
SNTG1	NM_001321777.2	8	1	50292400	51082830	SNTG1	mRNA
SNTG1	XM_054360698.1	8	1	50391880	51170264	SNTG1	mRNA
SNTG1	NM_001321778.2	8	1	50537880	51082830	SNTG1	mRNA
LOC124900619	XR_007078590.1	8	-1	50591588	50602444	LOC124900619	lnc_RNA
LOC105375829	XR_007078588.1	8	-1	50602433	50610924	LOC105375829	lnc_RNA
LOC105375828	XR_007078589.1	8	-1	50738108	50750650	LOC105375828	lnc_RNA
LOC105375830	XR_007079190.1	8	-1	51300065	51308347	LOC105375830	lnc_RNA
LOC105375830	XR_007079189.1	8	-1	51300065	51308347	LOC105375830	lnc_RNA
LOC124902078	XR_007079539.1	8	1	51388596	51388740	LOC124902078	snoRNA
LOC105375831	XR_007078981.1	8	1	51480636	51486631	LOC105375831	lnc_RNA
PXDNL	XR_008487808.1	8	-1	51692630	52185430	PXDNL	transcript
PXDNL	XM_054359754.1	8	-1	51692630	52185430	PXDNL	mRNA
PXDNL	XM_054359755.1	8	-1	51692630	52185430	PXDNL	mRNA
PXDNL	XM_054359756.1	8	-1	51692630	52185430	PXDNL	mRNA
PXDNL	NM_144651.5	8	-1	51692630	52185430	PXDNL	mRNA
PXDNL	XM_054359757.1	8	-1	51692630	52185430	PXDNL	mRNA
PXDNL	XM_054359758.1	8	-1	51692630	51929996	PXDNL	mRNA
PXDNL	XM_054359759.1	8	-1	51692630	51873544	PXDNL	mRNA
PXDNL	XM_054359760.1	8	-1	51692630	51796777	PXDNL	mRNA
PXDNL	XM_054359761.1	8	-1	51782056	52185430	PXDNL	mRNA
LOC105375833	XR_007078983.1	8	-1	52130292	52153551	LOC105375833	lnc_RNA
LOC105375833	XR_007078982.1	8	-1	52130292	52145224	LOC105375833	lnc_RNA
PCMTD1	NM_001286782.1	8	-1	52193558	52274823	PCMTD1	mRNA
PCMTD1	XM_054359714.1	8	-1	52193566	52274673	PCMTD1	mRNA
PCMTD1	NM_001286783.2	8	-1	52193566	52274673	PCMTD1	mRNA
PCMTD1	NM_052937.4	8	-1	52193566	52274673	PCMTD1	mRNA
PCMTD1	XM_054359712.1	8	-1	52193566	52240385	PCMTD1	mRNA
PCMTD1	NM_001363193.1	8	-1	52202584	52274673	PCMTD1	mRNA
PCMTD1	XM_054359713.1	8	-1	52202584	52240385	PCMTD1	mRNA
PCMTD1-DT	NR_189279.1	8	1	52274952	52325526	PCMTD1-DT	lnc_RNA
PCMTD1-DT	NR_189277.1	8	1	52274952	52325526	PCMTD1-DT	lnc_RNA
PCMTD1-DT	NR_189278.1	8	1	52274952	52325526	PCMTD1-DT	lnc_RNA
PCMTD1-DT	NR_189280.1	8	1	52274952	52287365	PCMTD1-DT	lnc_RNA
ST18	NM_001352871.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352836.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352872.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352833.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352830.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352876.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352829.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_014682.3	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352870.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352834.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352858.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352832.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352861.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352827.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352877.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352863.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352838.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352862.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352835.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352837.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352826.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352831.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352828.2	8	-1	52486561	52785833	ST18	mRNA
ST18	NM_001352873.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352848.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352847.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352860.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352845.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352867.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352866.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352840.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352839.2	8	-1	52486561	52630026	ST18	mRNA
ST18	XM_054361604.1	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352844.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352849.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352859.2	8	-1	52486561	52630026	ST18	mRNA
ST18	XM_054361605.1	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352842.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352865.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352874.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352843.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352864.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352841.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352846.2	8	-1	52486561	52630026	ST18	mRNA
ST18	NM_001352850.2	8	-1	52486561	52630026	ST18	mRNA
ST18	XM_054361606.1	8	-1	52486561	52625169	ST18	mRNA
ST18	NM_001352852.2	8	-1	52486561	52625169	ST18	mRNA
ST18	XM_054361602.1	8	-1	52486561	52625169	ST18	mRNA
ST18	NM_001352868.2	8	-1	52486561	52625169	ST18	mRNA
ST18	NM_001352851.2	8	-1	52486561	52625169	ST18	mRNA
ST18	NM_001352854.2	8	-1	52486561	52625169	ST18	mRNA
ST18	NM_001352855.2	8	-1	52486561	52625169	ST18	mRNA
ST18	XM_054361601.1	8	-1	52486561	52625169	ST18	mRNA
ST18	NM_001352853.2	8	-1	52486561	52625169	ST18	mRNA
ST18	NM_001352878.2	8	-1	52486561	52625169	ST18	mRNA
ST18	XM_054361603.1	8	-1	52486561	52625169	ST18	mRNA
ST18	NM_001352875.2	8	-1	52486561	52625169	ST18	mRNA
ST18	NM_001352856.2	8	-1	52486561	52624326	ST18	mRNA
ST18	NM_001352869.2	8	-1	52486561	52624326	ST18	mRNA
ST18	NM_001352857.2	8	-1	52486561	52624326	ST18	mRNA
ST18	XM_054361607.1	8	-1	52486561	52547451	ST18	mRNA
LOC124901945	XR_007078984.1	8	1	52496023	52501929	LOC124901945	lnc_RNA
ST18-AS3	NR_134310.1	8	1	52570060	52575250	ST18-AS3	lnc_RNA
ST18	NR_148195.2	8	-1	52604211	52785833	ST18	transcript
ST18	NR_148196.1	8	-1	52604211	52624326	ST18	transcript
ST18	NM_001352881.1	8	-1	52604211	52785956	ST18	mRNA
ST18	NM_001352879.1	8	-1	52779779	52785956	ST18	mRNA
ST18	NM_001352882.1	8	-1	52779779	52785956	ST18	mRNA
ST18	NM_001352880.1	8	-1	52779779	52785956	ST18	mRNA
ST18	NM_001352884.2	8	-1	52779779	52785833	ST18	mRNA
ST18	NM_001352883.2	8	-1	52779779	52785833	ST18	mRNA
ALKAL1	NM_207413.4	8	-1	52910076	52941473	ALKAL1	mRNA
RB1CC1	XM_054361627.1	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	XM_054361626.1	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	NM_001083617.2	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	XM_054361625.1	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	NM_014781.5	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	XM_054361624.1	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	XM_054361620.1	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	XM_054361622.1	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	XM_054361616.1	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	XM_054361623.1	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	XM_054361621.1	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	XM_054361617.1	8	-1	52998490	53090429	RB1CC1	mRNA
RB1CC1	XM_054361618.1	8	-1	52998490	53063998	RB1CC1	mRNA
